plate,well,compound,path,nuclei,C1,C2,C3,C4,C5,C6,moa
P015090,H16,CBK278047,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w1F9AF728C-D1FF-493B-B44E-8EFF9BBFCC92.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w2BC0D99B9-AF8D-4B79-B118-C440D9C3286D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w3B2DF927A-A545-4E69-B447-800C7208C938.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w41C086161-DF39-42B2-9F24-72DE80F86D14.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w5DA6AE469-F913-4ECD-AA9F-5EE55BF04FED.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w64CDABD81-FE33-4397-AA1D-D77D02B21922.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w7273C080B-4942-4604-8788-8E57AABFE17A.tif,HSP inhibitor
P015090,H18,CBK277957,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w13F6A464A-0D38-4463-9BE0-D645704BB206.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w278603DFC-BDF8-4D2B-9B45-D66A346F94FD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w34424D362-B11A-4CE8-8FA3-1012FC56B033.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w4C54D1E65-EEA3-4942-8558-A7B16737CB92.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w5A06FF539-EC28-4E7A-A055-21F6481107E7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w63D09CB0E-D81D-4196-9EE5-939074FDBB4E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s1_w78DC187D6-95FF-4E40-898F-C5D3F9368839.tif,HDAC inhibitor
P015090,H18,CBK277957,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w1A4614034-0299-48EC-B362-4FDA5832B4C7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w2E8179DF3-10E4-4013-AD01-E3A03F154759.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w3D5DB48AB-E064-482D-9C21-1360866F61C7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w4133F3939-7DF5-453E-8B04-2737425F9E08.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w56A830223-7C47-4FA3-8BA9-01A5F7BCC674.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w639BA5848-D36F-4CE8-B883-043028BB840E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s2_w744E78BFC-6EE6-44B6-95A8-E88060D60305.tif,HDAC inhibitor
P015090,H18,CBK277957,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w162D01F73-E873-4158-B3C1-042578D6D45C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w2C55FCE18-925C-4CF0-8DC7-59574BC3B12C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w391D932AE-ADE5-4422-97F1-64DD5F32BC4A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w410E9EEC6-2508-4775-AE68-48341E5AE422.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w5B913537F-5B0B-4BA4-9569-59BC6FF28F25.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w688567B64-6008-414C-B7C4-8BC933A6FA9D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s3_w72084E0C0-8016-45A1-89CF-E03C13CC22B3.tif,HDAC inhibitor
P015090,H18,CBK277957,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w169BBE4E8-2141-440B-B5A3-32146898D7AC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w25F0A4126-5BD9-4923-B949-E4C7C5FE7A42.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w3FE89DD9D-72B8-49BD-8314-3C4FA7F64535.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w490DB3A46-8824-4023-B71E-8A976A3B50D8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w50CF8B229-19A3-4F69-9354-70993421C1EE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w673D9F662-031B-47FD-A72C-9FDEE0AAAEFE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s4_w790ECDC44-8F47-4B8C-A7B7-F41559894559.tif,HDAC inhibitor
P015090,H18,CBK277957,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w129A0852A-3617-43C5-B9D8-9ACC18F996EE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w27E6CFE2B-0DE8-4055-8205-1AE8BE751860.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w35D3574E2-A25C-4946-A663-B2A5D79DD793.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w43FF0068B-3DE7-429E-9C3D-EC87DC9843DF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w54234D6C1-5C9A-4A24-8EF5-57B4C606FC6E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w6D31D2274-8BFF-44BA-AF74-BED09D618CBB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H18_s5_w7CEE5782B-F926-4834-B958-0328634FF5C0.tif,HDAC inhibitor
P015090,I02,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w14DA8276A-5639-40BC-8E07-838CEDCE9362.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w2073F04E4-929E-490F-99EF-7CDF620D8281.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w3B9A6EE92-EB0D-46FF-8B62-1358AB3021E7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w4394CE0BD-96BF-41D5-93CB-95E3536B096C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w589FC5E50-7FCA-47C4-B66F-7E4133897241.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w6FFEA3C50-30E7-404B-A488-0759FB6B952D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s1_w774D0407B-6657-470E-910D-0A6AA25D8E16.tif,JAK inhibitor
P015090,I02,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w1C33A1564-829F-4011-BE29-BA60835CD35E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w29CD151FE-C5A6-44B4-975A-06605B8DE0A0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w396276CB2-A8AD-4353-8863-1BBB72B48B96.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w478ECC614-8A25-409C-98D8-C2FD8703ACFB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w543E75D5F-5299-4D4F-8B3C-3EF6996C2C09.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w66DE2CC30-35AA-46A6-B429-B0A3EA6A0851.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s2_w727035A67-2B0C-4984-8037-F58FED2BA107.tif,JAK inhibitor
P015090,I02,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w14074F428-9725-490A-8B02-6F01B5BDEB28.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w2C25F5E3E-4277-4785-82A4-97F778CFFEBB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w3CE6DC168-BB91-41D6-83FF-71DDFF990BD1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w44F7A4C2D-7A45-47A3-9397-B0B3C3DBC8C4.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w55D6B01F7-26B3-48D0-8848-6D8EEA2EC085.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w6003C4562-3786-4F48-8466-07207C998CFC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s3_w73B620BFF-4E3B-46CC-BD27-53EA7367ADF0.tif,JAK inhibitor
P015090,I02,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w1230A4C4A-7EDF-4E18-9596-52EB60D97113.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w23E340F5B-205A-4952-9B30-10FB7539B503.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w39E57215C-5B6C-4FD3-9972-C94FD4481E0E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w491A07BD9-0AF8-437E-AB14-43A1247B3818.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w5FBCCF859-60A2-4D68-A84E-8D8D8174F272.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w6A7FA754B-2FB5-44B8-AF1F-F4CA8167E1FF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s4_w7C02C5E3C-8AA2-4C72-9090-B90D99497CC8.tif,JAK inhibitor
P015090,I02,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w1CBE75721-ABE2-4EED-9578-DF58C775E44D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w2DC97F030-318B-4DF2-9D68-4493E925D038.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w3B2725C7F-617C-4F11-A0DD-20C8C3518D71.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w41C90E06D-5407-4A13-98D5-2B971FC846C5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w5B5D60346-96C8-4F21-AC08-4D2AE0BB9770.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w612F75203-DCE7-43A9-B5F3-C2F30DA51684.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I02_s5_w7A02B7B4F-DFB9-418B-AFF0-FBC942CEB412.tif,JAK inhibitor
P015090,I03,CBK277935,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w1C5FB617D-F889-43A8-ABC4-D22A1D3C6F64.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w2DF22BC0C-AB04-44DD-8ABA-64B57BD6F7A5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w3DE574E50-508A-4FB6-BE5E-17E348F95C4C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w43B49CCF8-EFB3-40B7-9E85-51A8B7D1B492.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w5995E7707-6958-4E02-BDD7-A3D24A40CB9C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w6D77B8A7A-E2A9-4C71-8032-61DB67FB7DA8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s1_w7FD1290F0-7842-4B16-926B-1081EC2CB1EA.tif,HSP inhibitor
P015090,I03,CBK277935,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w160631A87-02D0-4386-8E86-286E155A6508.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w2A70D287D-BBA9-426C-9ED6-F13CF476AFBC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w32B3D622C-929F-46DD-871F-907A9CFE16CD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w488D808E3-B45B-463D-8CAC-C5C3E257E8BC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w55DFF9826-A298-4B80-85AA-0D61C505927A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w69E681EDC-6705-40A9-ADBE-2774BB39F509.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s2_w7FE8A85F4-95D1-4A10-9774-9F58340CDA6B.tif,HSP inhibitor
P015090,I03,CBK277935,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w18C38B367-9DDA-45C8-BEDD-ED2C289741CF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w290632BFC-6BC2-4102-85C1-4F7ABA1C1F1F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w39D479B04-290E-4FA5-A636-71CEE4628C40.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w4F9AAAA03-428D-49BF-A031-2C02D9E4357B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w5E1F57A20-DC40-4855-A313-24F3D98BF4DC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w6D521EBBB-C3AD-4088-B48C-6BF96E20AFB7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w75D0E74F0-F1E0-435D-935E-6E7C8F8ED86B.tif,HSP inhibitor
P015090,I03,CBK277935,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w1212431C0-9F9D-428B-BC9B-6BAED60C7DD0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w2149401E1-9FBB-42F3-98A7-9AC26C3BCD5F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w37B8AF1D3-C3AC-412F-BF31-99E043741280.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w4910A575A-B434-4B1F-9C62-86D704360EDA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w5D92D067B-72B8-40DC-845B-EF9B6AB08CF5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w6E79D31C4-6485-40FF-A9D8-59ECC4F2BDF9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w7088761D6-A7E4-4D59-94AA-4E942D1243AD.tif,HSP inhibitor
P015090,I03,CBK277935,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w177CB2864-DC09-4D61-9D00-1CC2F6CC41E0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w2A8F65064-6CDB-432B-AAC8-D06BF996FCF2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w38391E83F-1383-4B0D-8F7E-B33F10581151.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w4CEADE13A-E36A-44E6-9368-4AC3A07BB8CC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w51203D85B-106F-4635-AC9D-611C19837728.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w64D3F770C-0295-4FA1-9562-69E7149AED75.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s5_w789AFA427-0A2D-4EE9-96D6-AF20F1141FBB.tif,HSP inhibitor
P015090,I05,CBK278050,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w1C84AD313-FBD3-4013-95E2-CA2277E69AB2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w2C3A9E355-DE10-4BCA-B4AB-89581AAC3E53.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w3170C50E8-37EE-43FD-81D4-A7B08CA8BDC6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w49F982DF7-3A5E-4C44-A573-EE851B1E738E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w5FF9E4C5B-2CB0-4B1B-8B7D-6052630932D9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w6E0486FD0-38B6-4954-8C59-771C0990A0DF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s1_w76CE793D5-FB61-4502-9BC8-7FFC4B5AA162.tif,JAK inhibitor
P015090,I05,CBK278050,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w1251A4CF1-0C15-4613-9E89-B4C53BF742B2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w27DFFC6F9-5C34-496A-8888-E93E316217A1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w360FD7250-FFBD-4DD8-9441-9C49284360E0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w4F94A6063-9A9B-4576-9FD7-EDA54153730D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w585D8EA33-4648-41C4-BD1F-F1E92067EC39.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w6C66B6A27-F6C7-4A84-9A48-8EFBF87223E8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s2_w779AAE430-1F27-4BE9-8471-36B6D781F635.tif,JAK inhibitor
P015090,I05,CBK278050,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w1C7CD6AF2-A2C9-4841-82E6-A4021AE6886F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w23EF8C1A2-2C78-4FA1-98A3-53FCDF4DC0B8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w3C9C4E816-BB23-447A-A8DD-0E2ABFEFE900.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w4E602D8A0-7AE8-4BB0-A10B-F7105FEB487F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w54A965795-AEFC-4EF2-AE25-5957107DB142.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w640DBBD03-5FED-4D4D-A781-C8CE8E991EF0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s3_w77317FEA6-E0B2-4A1F-A0FD-F528CC898F15.tif,JAK inhibitor
P015090,I05,CBK278050,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w1B8081A78-DD6A-4B0E-BAF3-827FD2096B77.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w24BC6A3C8-9A3B-40B8-BD26-957C48F9759B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w34DD1FD43-5961-46FE-AC46-A1D32272E4E9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w4CBA94BFF-A3E3-4A0F-B1BC-758C986A302C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w56F0FFE86-169E-43BD-AE41-103A092A1B77.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w66D18430C-0E92-40F7-9009-802119770109.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s4_w7B9B58390-AB25-47E5-BBAA-974AE14CF2F5.tif,JAK inhibitor
P015090,I05,CBK278050,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w1680870E3-B9B3-4BAB-92A9-50D5259C87BD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w24AC9B9BC-CC8C-4EE2-ABD0-65B29877E64A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w3AF6785B1-131F-4B82-A76D-148190BA5F69.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w4328157E8-7C09-4FFC-8333-1BEC3BEB109A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w565BC31AF-9F4A-4650-9F04-34A51133B9E3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w67C227218-446F-4C39-B2E9-EF6137BB52CC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I05_s5_w7F26E328A-3D7D-4E3E-99C8-5FC2F90B9CA7.tif,JAK inhibitor
P015090,I06,CBK289739,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w168438774-C45A-4D44-AD0B-2EE30BB33175.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w2B42C6564-408C-4F97-B197-43342FAB4942.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w323DCE0DA-B73C-4D8B-9769-034E254A8163.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w43359EA38-CC41-4A4D-88CC-881453778773.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w5706F9FE7-BF80-4904-9AE8-0B0F75AF1D81.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w685FB5F23-98E2-4C5F-83F6-7648A5429F56.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s1_w729056D3C-91AA-4DE1-9C63-655434383AEB.tif,HDAC inhibitor
P015090,I06,CBK289739,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w13C91DDC2-725C-4A1C-B5C4-98CD51FCD91E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w23B3EBB98-04D2-40B9-81C2-351D85160FC6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w3EFF1D389-0DBA-4554-9943-F2B717837C75.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w46D431030-DAEE-45DA-AEC5-1B4EB5F0181B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w5C8FD44DE-73FF-4477-8B2A-621357FEC39D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w6D617B40C-7807-4CF4-B16D-3DD3DF820B98.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s2_w7C05BB359-60B6-41EC-889D-B418EEA632DC.tif,HDAC inhibitor
P015090,I06,CBK289739,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w11DFBDD0A-3EF8-4C0F-B372-88E7F1FF23C0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w2CFC077FB-09E2-45B8-938E-FCF1A9EEDF72.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w3FFFB0441-5A96-4EAE-A167-CA7DF9772259.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w4D2C8FE5E-646E-45F7-9DE9-145604C78BA1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w508C7CB67-C19C-49CB-B68D-6CF613FE6C36.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w632F03B7E-21C8-4AE5-9B99-461EBCBFE19A.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I06_s3_w76CBBFA6D-CE52-4AB6-A0A9-5E7E1F8F8D55.tif,HDAC inhibitor
