plate,well,compound,path,nuclei,C1,C2,C3,C4,C5,C6,moa
P015090,I19,CBK041487,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w1F8276D6B-C651-42BC-A70A-6F12F45979F0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w2B0D626FD-C629-477B-B7AC-E6487B8E4C23.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w373932E1F-9858-46D9-A1F1-A8C43EA46210.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w4B1DF3BE8-8034-410A-9281-95B653A43CA1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w56B0CFBCC-ED39-4CB5-958F-B8A0C6ADE205.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w6DD4BE318-D705-455B-B877-2B7D1ED73D72.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w717DD0BA5-7CF2-49E2-8504-E520E629D0F8.tif,HSP inhibitor
P015090,I20,CBK290803,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w1E70609C5-9F5A-41DF-8399-F20E9F84ECEB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w2E2AFC7AA-BA86-46AE-BF18-3725DB42D567.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w3A275A9E3-4FCB-44E6-91CA-33BDFC5B4233.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w478DD1572-C301-43F4-9124-8A204E187CDD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w5F31208A0-61ED-48F4-84F5-A4DAE3FA950B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w6BD8AB536-A94D-42BE-9807-12ACAD388731.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s1_w781C40CE3-E6B1-46B5-AFA6-133CA821CCA4.tif,HSP inhibitor
P015090,I20,CBK290803,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w1090D62F3-FA0F-48E8-94D8-21EF95EE9FED.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w2EDCA0A18-FAE1-4CCE-965F-D1A2DABC62F2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w3B3291C5B-9DC8-402B-80AA-0CC59874B724.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w409785F8E-412D-45D6-8A76-260E00571A11.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w5C965D06E-48D0-4870-9E10-0A9614898350.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w693BB1665-2E84-44FA-9234-192F16783307.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s2_w7A1F12686-5B47-4A88-9865-32F9650F182C.tif,HSP inhibitor
P015090,I20,CBK290803,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w156E11E8D-76DF-4B96-950B-E0DDE8BB635B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w245232AFB-39C3-403E-A45A-155CD4701A78.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w3693F51EC-8F15-464E-B98A-37D9395572AB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w43322A129-7C28-48E7-84E6-1F714257D502.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w5E4EDC19C-DFC5-42D0-9497-2327DA450A19.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w692745FA4-1E65-4A1A-BD45-12B64E9F04DB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s3_w707F17C73-848D-43F7-9ED5-552C95FCCD86.tif,HSP inhibitor
P015090,I20,CBK290803,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w1B3C915FD-D459-4F03-BFEC-4A508FB66A47.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w2D7230A5E-8565-4595-AF80-0937E6E37678.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w3E8CCF99A-9B36-4051-B6A0-0B1F9ACF02EF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w453701C28-2645-40A9-8501-D6A3BD34EB1F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w51DADBB89-F751-4CC6-BBA0-96AA0E1FA34B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w6C19AA34D-7058-4F63-85D5-63FEA5774D7E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s4_w77F0D1C7E-76F0-4CC5-BD93-13C245506EDB.tif,HSP inhibitor
P015090,I20,CBK290803,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w1F298E8E8-C6E0-4051-B366-3444D1F4F225.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w2B3F20BB4-C5ED-4892-A8C0-55F504DBF55F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w3EBDE5FCA-900E-442A-B6C1-E805ACCDA89F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w4ABC6B00B-8A75-4842-96F4-CD4548FB7369.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w5A215783C-4F20-463D-9571-556900D29E89.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w6E96C04A1-082B-4774-927B-8E5CACB694F3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I20_s5_w7AAC79F2C-5BEB-400C-A468-35777284E4BA.tif,HSP inhibitor
P015090,I22,CBK290753,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w154C29C6A-1D62-4593-8A85-C001E7320FC4.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w200CF37D8-6B86-41E3-8862-A130D70350C8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w3B88137DC-83A4-49D4-BBDE-1301FF1216B3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w4C349EB19-6817-42E7-A88B-ED63CA3CB091.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w565C3BF86-BB32-45D9-8483-F26E77CA12B5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w61D4C900F-4D94-4892-A9E3-3B5610197394.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s1_w707923F6C-04AB-4DB7-A52F-E3AC259A6FE7.tif,HSP inhibitor
P015090,I22,CBK290753,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w168C59053-7939-49ED-ADAF-24B34C7AAE25.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w2ADDB8898-F5ED-4AF8-8794-7BC75C1E51B5.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w32B021901-73B5-4B10-89A0-6017329435FA.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w4FC4EB588-4BBD-4C4F-BEF6-7B0442FC02C7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w57273B147-1476-4D89-829A-D5EB39181395.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w6747F32E8-573E-4E54-871F-34A48E9AA2E1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s2_w712702647-2608-4D60-82AF-AD8042EDEC4F.tif,HSP inhibitor
P015090,I22,CBK290753,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w17A0F5D6A-AE63-4D80-AA93-AAD9E3C44344.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w2656A6092-4B6B-4617-8D00-F3C867D54ECD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w33B61E6AB-C647-40E0-873D-C10A1BD571EB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w4D79EE502-C547-4D54-A9E1-EDED3FAB3D66.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w517580201-3D93-4B82-851D-BEB500BD9B2E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w643FFEEDA-D5EF-4C09-98E4-74794FAA56A0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s3_w79E066492-1CFC-4B68-BE44-95BB675FAAB8.tif,HSP inhibitor
P015090,I22,CBK290753,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w19C31D6D9-9081-4446-8AC2-0CD18E78C527.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w25F99E342-48C4-48BD-8DE0-A71F174CEF55.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w3CE3A0473-C040-43AB-BB9C-53A96B7287F6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w49B0033A1-A7A0-49A5-BBD2-93F8D10C371E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w5C8846751-A970-45CC-87B9-BE9DEAB2CEC7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w64978A0AD-FDF6-4191-B35D-057C036CFF77.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s4_w74414FEA8-F3FE-4566-A6BD-CC3E23DF04AE.tif,HSP inhibitor
P015090,I22,CBK290753,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w17798CE47-D1DA-4753-BE89-F6F2CC99A425.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w2F5E4460E-3214-46FA-A941-9B4324260E3D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w346787897-12A6-41C1-99A1-0F7C3C58F21D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w4E5922F35-9460-42F4-9DD2-5A7CE5E935C7.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w5620ACE59-7055-4977-A1B8-00F7ADB8E746.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w6606D50AC-C3D3-4E68-9017-411652CA0188.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I22_s5_w70BBA1B3C-0E56-4C3C-AF97-C11ECA239DD4.tif,HSP inhibitor
P015090,J03,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w1F6EDFF64-D850-45AA-B734-B61AA108E06F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w256A85D9D-41A0-4DE4-8C1A-23598B6E5279.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w39AD1FD93-48BF-461B-B8E1-BD0C7FB5DB6E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w430CA3C56-2FF6-48C5-ACF6-1B910BCD280F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w58084D51D-6C18-49DF-ACCC-23A69183FF41.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w6AA03E373-58B4-4EBE-ACB6-6A3B0B6DE0A3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w7DE26EBFA-D34E-4861-A7AC-3D4CFB8A23CB.tif,JAK inhibitor
P015090,J03,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w1C62C6D47-638A-423C-8D3B-65C9DD20DB57.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w2DACED887-9089-4AB0-813A-EE964F3A75A1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w3856DB398-4BB5-43CB-8361-4262E13C0312.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w4CCF17F42-4B40-4EFB-934F-9804F518456B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w5B827C74E-ED23-43F5-B162-AD01360E6100.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w662316341-A458-4C4F-874C-BB6B2A030E5C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s2_w775F3E88B-0811-47AC-8C3F-905593C14D48.tif,JAK inhibitor
P015090,J03,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w111E81BD2-777A-4943-A00D-309868B55D88.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w222C15707-7473-4F7D-9BC3-EE62C9C46738.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w3EFF29D86-D0B2-41FD-BE9C-D6A24F599B3B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w4ABA9E98C-F029-4313-AB19-887B279459B0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w53B9244F3-C09B-4CAE-8F95-258EAA9B3D89.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w68EF3BA34-B16A-4AE5-89AE-9B0CE2061E3C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s3_w72588C425-81D3-4AF3-8450-DDE1224635F8.tif,JAK inhibitor
P015090,J03,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w125696E8A-54C1-404F-9C69-AA61CE9648A3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w25824123E-616B-4215-B57D-308033C5267B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w3BFB2ECD7-BABA-410C-AFF3-94BE8DE791F8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w462BA1733-09FA-48B4-975F-2BE1A6FB2978.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w56810F7FC-1EA4-428E-B9E6-9490B76060FD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w6A19CC2B5-6434-4D1F-885F-93B8CAD98EF4.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s4_w7810A2570-F937-424C-AF52-3D6BB9F059E6.tif,JAK inhibitor
P015090,J03,CBK277968,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w1AEEE3A18-8A9D-4346-93D8-8E04CBB20003.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w28FD38246-409A-41E0-88C2-D1A2ECCE8403.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w3CFB91FFA-E141-47E1-B2F4-EFE6D202F9D2.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w46186D9F8-5F29-4E3D-B795-9F19C209BBBE.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w5F0FFEE64-A05B-474D-9B24-83D54D9EC969.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w6AA4F2598-A102-4368-BA2B-4F3AAD8C595E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s5_w7B4F8E22D-476F-4134-B2D9-CAC76B6DB7B5.tif,JAK inhibitor
P015090,J06,CBK290816,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w1ADB41EE1-6969-444E-AD3F-BF9083FFBEBC.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w2A66BFBBE-32D2-47A4-A901-E885CD06A3F0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w3D962E04B-D933-4FCA-BD4C-BB909F3C2133.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w48E321C56-25ED-43E0-B32C-5C043A5B29F8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w5F43AFE21-6C1F-41BC-BA25-7BFBD031F082.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w6E8E31D22-317D-4414-98C8-A7961225786F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s1_w79C38CF63-B17E-4D86-8D11-22BA7F8F0B81.tif,HDAC inhibitor
P015090,J06,CBK290816,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w15FFDBB1A-EED5-4A10-A4A2-2CEB2C748F9C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w2D43680C5-2802-4FEC-90F3-DAD201C60C34.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w398CC6AAB-36CB-408F-ACD5-E010F93254F9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w4180AFBEA-D4DB-432E-903C-B6CF492FD796.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w5BE214131-6345-47B3-8E49-078C9F7F2F9D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w646D2C671-8CB2-4996-89EC-89F68083927C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w73A980BB9-33AD-43B4-99DF-37779CFBA0E7.tif,HDAC inhibitor
P015090,J06,CBK290816,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w1042F3892-0DC1-4C19-A687-C4326963CD0C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w289D6A75F-BD89-456B-AB1E-E55D6BB5D9C1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w35BAF8194-4A6C-4867-8CF5-257D3DAA8E0E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w41C183473-1BE9-46A5-9A0E-1C881CB04E71.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w5CD489EE2-863B-4E12-916D-EFF1E74A19CD.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w63019954E-B318-4F4B-85EC-D4A751095F6C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s3_w7C7BF9518-6655-4EC7-B689-3AA2B60803D6.tif,HDAC inhibitor
P015090,J06,CBK290816,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w1A82C2A31-20CA-4679-8E4A-B9C644BC8A21.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w28A4AA159-EE56-49B8-AD6E-4E07B6E64FED.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w303AA3D89-5EB5-48E2-AFB5-E0291996323C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w4B5B71D04-A44A-4227-91C0-CFB1C33978F9.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w54D09B2AE-61A0-477F-8293-5FFFC3E5E358.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w6F62D007C-64FB-4D7D-A432-CD1EF91580D8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s4_w748806035-5FA5-42B3-8420-D7B192A99FC7.tif,HDAC inhibitor
P015090,J06,CBK290816,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w1043BCE55-7A72-4A0B-BCD7-553AB5C29280.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w2D8A6F1EF-C6BD-431E-8D1A-36CFA93B107D.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w334D8CF9D-7BE0-44B5-9B0E-22C8954C09EB.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w4C9FA591C-73F8-414F-AFE9-FBBE90A4BC6E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w5A63337F0-DAA3-4E09-B49E-D9B53D7FB5F0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w60C8DCB27-2339-4DA5-9FF6-22EC329E9EE3.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s5_w7F0A41573-C5E7-47B2-A775-362C8C32B823.tif,HDAC inhibitor
P015090,J07,CBK290285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w17A6DF440-9197-4C5D-91CF-A68EDD73C4D6.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w249D087FD-2CBF-4D0C-B5D3-16C9CCB77108.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w323C776AC-3FCF-4467-9222-1011A7B18C32.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w4D197FE94-AB9F-444A-A162-F12E17EBE523.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w50B84B5C8-5FAF-4BD3-9E35-6B80B607D9D1.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w6B9A9B685-C4B4-4285-A0BE-AF748FAC1025.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s1_w7053281DF-2C6A-4F98-BFCE-E3D8446E1222.tif,HSP inhibitor
P015090,J07,CBK290285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w1CAFF87D6-B192-4DEC-9FCC-60992DAF11B8.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w2E34E1A2E-945A-4440-90BA-B462D287305B.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w37E95C549-2332-4BC5-B2FB-B773DD45819C.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w44EA4B742-8C62-4079-AF44-09FE2DBA2963.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w54565ABB7-0879-4053-85DE-B97BFF3A49BF.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w604B80E3D-34CA-4F5F-A4CF-3BD1EB91CD2E.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s2_w7F36D1298-AD22-47EC-B2B0-743886F974DB.tif,HSP inhibitor
P015090,J07,CBK290285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL/2022-03-29/989,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w1C0857D0F-7B63-49C2-B335-56E157E55750.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w28631EF88-F4A4-417B-93EF-81EB76255EA0.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w371EE00EA-1328-456A-8800-F5E7949B9F13.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w475105A69-9E0E-4F74-A7BE-5AE5F37D314F.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w5ADE5E255-23C4-466A-8C90-041CE387E619.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w62AF5F3B9-42A2-4DA0-A604-C2D68158EFED.tif,specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J07_s3_w7A58C243F-EBC8-45D9-80D4-F9350F47322D.tif,HSP inhibitor
