plate,well,site,compound,path,moa
P015088,G07,s5,CBK293861,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G07_s5_w6203EF0AC-E9D7-434F-B4F0-6BD510E42ED2.npy,EGFR inhibitor
P015088,G09,s1,CBK042030,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G09_s1_w623CABCAA-BB4A-4AF5-B001-425BAB70109F.npy,glucocorticoid receptor agonist
P015088,G09,s2,CBK042030,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G09_s2_w6D4FD594B-A641-4367-9FBE-9E2A77159AAE.npy,glucocorticoid receptor agonist
P015088,G09,s3,CBK042030,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G09_s3_w6A367F198-0A1A-46F0-9A68-F9AC6B735BA7.npy,glucocorticoid receptor agonist
P015088,G09,s4,CBK042030,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G09_s4_w6C59AB3C2-C91A-4736-A947-57DC36BA6846.npy,glucocorticoid receptor agonist
P015088,G09,s5,CBK042030,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G09_s5_w60C78BAEA-9338-429C-AE08-CC598DC3C246.npy,glucocorticoid receptor agonist
P015088,G10,s1,CBK290862,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G10_s1_w67CA563AC-8480-4300-9264-0AE9F525EF98.npy,EGFR inhibitor
P015088,G10,s2,CBK290862,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G10_s2_w6538B3A51-3927-4E11-873D-85494EE2C809.npy,EGFR inhibitor
P015088,G10,s3,CBK290862,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G10_s3_w62D68BA42-ABA2-471A-9403-B9AEBB0F5FCC.npy,EGFR inhibitor
P015088,G10,s4,CBK290862,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G10_s4_w6E91A7717-4696-4348-8C2C-9C11A6C0589B.npy,EGFR inhibitor
P015088,G10,s5,CBK290862,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G10_s5_w6498E7172-62D8-4D7A-B481-AD448FE177CA.npy,EGFR inhibitor
P015088,G14,s1,CBK041996,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s1_w6975945A7-988E-4521-9BE3-21370624021B.npy,glucocorticoid receptor agonist
P015088,G14,s2,CBK041996,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s2_w602484908-F638-45C9-B7AD-7A86D573675D.npy,glucocorticoid receptor agonist
P015088,G14,s3,CBK041996,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s3_w6B79F8684-A9EE-44CA-BC10-BD6D4E33C74A.npy,glucocorticoid receptor agonist
P015088,G14,s4,CBK041996,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s4_w662769E23-8719-472A-A755-B1E77DE7C40B.npy,glucocorticoid receptor agonist
P015088,G14,s5,CBK041996,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s5_w694D9CE7B-71F1-4F8E-BE5A-DEEF01D9736C.npy,glucocorticoid receptor agonist
P015088,G16,s1,CBK042031,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G16_s1_w68F184AAA-00EC-4974-8DE3-E58B148273CA.npy,glucocorticoid receptor agonist
P015088,G16,s2,CBK042031,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G16_s2_w62492E299-2AB0-47A5-895D-5BEE6254D628.npy,glucocorticoid receptor agonist
P015088,G16,s3,CBK042031,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G16_s3_w6A2E7A1A0-2D2D-403A-B1EB-ABE0B3911C49.npy,glucocorticoid receptor agonist
P015088,G16,s4,CBK042031,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G16_s4_w6BCF93CAB-5B94-41DB-A250-98AC650DD014.npy,glucocorticoid receptor agonist
P015088,G16,s5,CBK042031,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G16_s5_w6A0A52DD8-A83D-41C8-8714-98F85AC08442.npy,glucocorticoid receptor agonist
P015088,G20,s1,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G20_s1_w69C6AF234-370F-47F1-944A-FE3E4918CEB3.npy,EGFR inhibitor
P015088,G20,s2,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G20_s2_w64171091E-E618-4E6C-8EEB-A3969C339E90.npy,EGFR inhibitor
P015088,G20,s3,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G20_s3_w6D954AE06-9A61-485C-8334-B26A76A883ED.npy,EGFR inhibitor
P015088,G20,s4,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G20_s4_w645D652AF-AB82-4A2A-9CC5-B0E9F2C0D748.npy,EGFR inhibitor
P015088,G20,s5,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G20_s5_w6FB3766C9-F8CF-41C9-B2F2-2D47EA5B0A5F.npy,EGFR inhibitor
P015088,G22,s1,CBK042053,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G22_s1_w688F4ECD7-FF45-4816-822C-B70DBE676950.npy,glucocorticoid receptor agonist
P015088,G22,s2,CBK042053,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G22_s2_w62A2C18B5-D014-454F-82F7-2E95EBE37E67.npy,glucocorticoid receptor agonist
P015088,G22,s3,CBK042053,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G22_s3_w67A087F0A-4E21-4537-B896-F7309CC5B2A6.npy,glucocorticoid receptor agonist
P015088,G22,s4,CBK042053,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G22_s4_w62FC950D7-9599-4B95-A76C-7A7686CB3DEE.npy,glucocorticoid receptor agonist
P015088,G22,s5,CBK042053,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G22_s5_w6FE0D2C80-3980-47D0-B62F-EAC65D42FFD5.npy,glucocorticoid receptor agonist
P015088,H02,s1,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H02_s1_w6199DC276-86B5-409D-88E8-CBA873BCD807.npy,EGFR inhibitor
P015088,H02,s2,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H02_s2_w6EC961170-3473-4ECC-B207-31E33A1BBBBE.npy,EGFR inhibitor
P015088,H02,s3,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H02_s3_w652CF357C-0D36-4B88-B9E2-46AFAA945BCC.npy,EGFR inhibitor
P015088,H02,s4,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H02_s4_w6D956CDB2-C65B-48E4-9E88-A04B43D032FB.npy,EGFR inhibitor
P015088,H02,s5,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H02_s5_w6BA732D09-590B-4CF4-80C3-45821DAF6B52.npy,EGFR inhibitor
P015088,H05,s1,CBK013405,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H05_s1_w69BB160E5-C4ED-4CBD-8289-204CFEBFA212.npy,EGFR inhibitor
P015088,H05,s2,CBK013405,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H05_s2_w66B6FF6A4-815E-4A53-BB82-7E5DB76A0A2C.npy,EGFR inhibitor
P015088,H05,s3,CBK013405,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H05_s3_w6981FF550-BF55-484A-9B83-50923A411C2A.npy,EGFR inhibitor
P015088,H05,s4,CBK013405,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H05_s4_w6D791D465-FB9E-46A2-BC72-4AABDA619D98.npy,EGFR inhibitor
P015088,H05,s5,CBK013405,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H05_s5_w6F4D6132B-F20D-4695-9959-E311899ED0DA.npy,EGFR inhibitor
P015088,H06,s1,CBK278131,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s1_w671FEDE50-9179-4351-9DCE-8D3F156D1112.npy,EGFR inhibitor
P015088,H06,s2,CBK278131,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s2_w6C55B9138-284C-4B0F-9BF3-62826B157DB0.npy,EGFR inhibitor
P015088,H06,s3,CBK278131,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s3_w62613F3B3-2D9C-4A76-AB6D-258F490FD01B.npy,EGFR inhibitor
P015088,H06,s4,CBK278131,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s4_w64349F89F-FFDB-4D02-A7DC-FC2C34C614E2.npy,EGFR inhibitor
P015088,H06,s5,CBK278131,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s5_w67E5B3F27-F8B0-434B-B782-976531485D9D.npy,EGFR inhibitor
P015088,H08,s1,CBK293861,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s1_w661A322DB-95DA-476A-B06F-BF9E3D53FB5A.npy,EGFR inhibitor
P015088,H08,s2,CBK293861,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s2_w60972B6E8-2E1C-42C4-9B2C-58790EEAA647.npy,EGFR inhibitor
P015088,H08,s3,CBK293861,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s3_w6ABA33E58-661E-4EA8-8F6C-0696E9A07376.npy,EGFR inhibitor
P015088,H08,s4,CBK293861,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s4_w69B7477B7-B46E-4912-978E-F3D3CD5942CE.npy,EGFR inhibitor
P015088,H08,s5,CBK293861,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s5_w6E361086D-2D94-4A41-BB43-31231D6E645E.npy,EGFR inhibitor
P015088,H15,s1,CBK290451,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H15_s1_w63329A4FF-91A0-41B6-9445-76CA47642BA7.npy,EGFR inhibitor
P015088,H15,s2,CBK290451,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H15_s2_w62C1E3286-91A6-4C88-AA45-870E2AFAF3A0.npy,EGFR inhibitor
P015088,H15,s3,CBK290451,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H15_s3_w633A06ACD-2D92-4008-853A-B4ED207D7264.npy,EGFR inhibitor
P015088,H15,s4,CBK290451,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H15_s4_w621065D40-E79E-4611-A035-9E4F6AC2AA4D.npy,EGFR inhibitor
P015088,H15,s5,CBK290451,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H15_s5_w6878E0F47-993A-498C-87DF-82D5205C217B.npy,EGFR inhibitor
P015088,H16,s1,CBK288254,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s1_w614EF32AD-27C1-41E1-9654-33978965CB17.npy,EGFR inhibitor
P015088,H16,s2,CBK288254,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s2_w6E1D3FE65-5689-4C1A-8F9B-E2C58B3D3E32.npy,EGFR inhibitor
P015088,H16,s3,CBK288254,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s3_w679998262-8138-443A-92BA-84E256D141A1.npy,EGFR inhibitor
P015088,H16,s4,CBK288254,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s4_w65799A6E1-6C6D-44AF-9296-262D9ECACADF.npy,EGFR inhibitor
P015088,H16,s5,CBK288254,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s5_w67C2F6CC4-3EB2-4F63-93D2-65CF6C2C98CF.npy,EGFR inhibitor
P015088,H17,s1,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H17_s1_w6760C01CB-88A5-4290-9B69-67D5A7B8FA58.npy,EGFR inhibitor
P015088,H17,s2,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H17_s2_w6536E9E80-D71C-4679-862C-C61E0C173F55.npy,EGFR inhibitor
P015088,H17,s3,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H17_s3_w6D9C5D89E-45AE-439F-A167-4EED25BB0051.npy,EGFR inhibitor
P015088,H17,s4,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H17_s4_w66A2ECCDA-2495-489B-A023-544A49FCB95E.npy,EGFR inhibitor
P015088,H17,s5,CBK278038,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H17_s5_w6235E4B91-BEA4-4AA7-BEAA-5D17DF9F462C.npy,EGFR inhibitor
P015088,H19,s1,CBK277927,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H19_s1_w6CA914AB7-5E7A-43E0-B35D-05BD86C4396A.npy,EGFR inhibitor
P015088,H19,s2,CBK277927,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H19_s2_w6B5F18BC6-EA3E-47E2-9D5D-FC5F66569A2F.npy,EGFR inhibitor
P015088,H19,s3,CBK277927,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H19_s3_w67E93B929-AE3D-43B8-B93B-CC59A1E84AAE.npy,EGFR inhibitor
P015088,H19,s4,CBK277927,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H19_s4_w6FD7559A8-38BC-4AFF-9FEC-A724909C28FD.npy,EGFR inhibitor
P015088,H19,s5,CBK277927,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H19_s5_w6DEDC211A-0FAE-4AA8-AD68-A2628F222A3C.npy,EGFR inhibitor
P015088,H20,s1,CBK288256,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H20_s1_w68CD9221D-DDCD-4A97-859A-BB9275014746.npy,EGFR inhibitor
P015088,H20,s2,CBK288256,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H20_s2_w6477B9B0E-0EB3-4FD2-B0B8-C65055CDA435.npy,EGFR inhibitor
P015088,H20,s3,CBK288256,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H20_s3_w6D94DB2C9-1DBB-4BFB-91BF-4F049764F33B.npy,EGFR inhibitor
P015088,H20,s4,CBK288256,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H20_s4_w6C62B7C2F-CB73-4EE1-9D87-F688CB8A9AF2.npy,EGFR inhibitor
P015088,H20,s5,CBK288256,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H20_s5_w62F23B1C6-0B66-474B-ABDC-76E0D1A9C83A.npy,EGFR inhibitor
P015088,H21,s1,CBK308771,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s1_w64C504F0E-B8D5-4745-A57D-33AD1631BF97.npy,EGFR inhibitor
P015088,H21,s2,CBK308771,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s2_w66112C252-8358-4918-A969-5F44903DBFA1.npy,EGFR inhibitor
P015088,H21,s3,CBK308771,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s3_w6B2F676D5-D907-44C3-87C3-946CCDEC8217.npy,EGFR inhibitor
P015088,H21,s4,CBK308771,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s4_w623823F64-FA8B-42EE-B8B8-53275EB7E9B0.npy,EGFR inhibitor
P015088,H21,s5,CBK308771,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s5_w6E0E108DB-E730-41BC-96B8-B3FEAF60DC33.npy,EGFR inhibitor
P015088,H23,s1,CBK308051,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H23_s1_w65542444F-44F9-41CB-9426-5BF084C2844D.npy,EGFR inhibitor
P015088,H23,s2,CBK308051,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H23_s2_w6E7720847-69C1-4356-AD5E-484A558721E8.npy,EGFR inhibitor
P015088,H23,s3,CBK308051,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H23_s3_w65EB33E49-747F-45B2-A2E7-88B37698E4CD.npy,EGFR inhibitor
P015088,H23,s4,CBK308051,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H23_s4_w6E037406B-6623-4C73-B1AD-60A99305F83F.npy,EGFR inhibitor
P015088,H23,s5,CBK308051,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H23_s5_w6AF02BC5D-7E25-4C5F-A402-C01E6361C56D.npy,EGFR inhibitor
P015088,I02,s1,CBK293887,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s1_w659CA0B28-7A52-46F0-82E1-785D9DBF51C3.npy,EGFR inhibitor
P015088,I02,s2,CBK293887,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s2_w612E1C3DC-5EC8-41AF-8678-120451D5A4DD.npy,EGFR inhibitor
P015088,I02,s3,CBK293887,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s3_w6BD0026B3-F862-4DE8-9276-4888DE1E1D34.npy,EGFR inhibitor
P015088,I02,s4,CBK293887,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s4_w65A215FC1-8898-423F-85A4-CF9533C12AF9.npy,EGFR inhibitor
P015088,I02,s5,CBK293887,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s5_w6624CC88F-253C-470A-AF4E-6EE95C85F7B3.npy,EGFR inhibitor
P015088,I03,s1,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I03_s1_w639F97AAC-E64F-45D3-A28E-B5795414B43A.npy,EGFR inhibitor
P015088,I03,s2,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I03_s2_w665D0BFB0-65CD-4812-902E-5F2A1FE1C27D.npy,EGFR inhibitor
P015088,I03,s3,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I03_s3_w61F6DAA37-F3C9-434D-90FB-02DDA8C45512.npy,EGFR inhibitor
P015088,I03,s4,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I03_s4_w649D74A9E-D78D-4D81-864B-F8D37301E5F1.npy,EGFR inhibitor
P015088,I03,s5,CBK013251,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I03_s5_w6BBD628D2-D329-4778-82E9-DBBAA210BCE6.npy,EGFR inhibitor
P015088,I04,s1,CBK290295,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I04_s1_w686E3CEFA-A14B-4193-8ADB-BA10F4412B56.npy,EGFR inhibitor
P015088,I04,s2,CBK290295,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I04_s2_w6C563CF90-7905-48CF-9695-92AB90160753.npy,EGFR inhibitor
P015088,I04,s3,CBK290295,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I04_s3_w6C7E591C2-557F-4C08-AEDE-37E9B7609EC1.npy,EGFR inhibitor
P015088,I04,s4,CBK290295,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I04_s4_w6305017F2-F456-40C2-920A-05BD40887FCA.npy,EGFR inhibitor
P015088,I04,s5,CBK290295,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I04_s5_w618939E86-1F8D-48F4-A5A4-68A9B7B4AC64.npy,EGFR inhibitor
P015088,I06,s1,CBK288255,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I06_s1_w695F4A3EB-0297-44A7-9AF4-39EC34B73129.npy,EGFR inhibitor
P015088,I06,s2,CBK288255,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I06_s2_w64CA62109-632B-47F4-9C83-6F6189DCB62B.npy,EGFR inhibitor
P015088,I06,s3,CBK288255,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I06_s3_w63AA5CE0A-4415-42F3-8315-01A99A0B005D.npy,EGFR inhibitor
P015088,I06,s4,CBK288255,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I06_s4_w6A691AD60-6B82-45A1-88EA-BD912E0E6F19.npy,EGFR inhibitor
P015088,I06,s5,CBK288255,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I06_s5_w61DEB1F65-7EC8-4A2D-B5DA-F0AF43966B6E.npy,EGFR inhibitor
P015088,I11,s1,CBK041994,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s1_w6CC59CA22-92BF-4470-AFBC-2F600736A815.npy,glucocorticoid receptor agonist
P015088,I11,s2,CBK041994,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s2_w6ECBB1A3F-7F52-4F46-AD34-A21AC38FAFF8.npy,glucocorticoid receptor agonist
P015088,I11,s3,CBK041994,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s3_w6841CDE5F-7189-4EE4-ADB1-387F8D7DC2B8.npy,glucocorticoid receptor agonist
P015088,I11,s4,CBK041994,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s4_w62C420107-E2E0-4C50-9977-47FA1B7B764B.npy,glucocorticoid receptor agonist
P015088,I11,s5,CBK041994,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s5_w67914B330-90B7-43AA-A5AB-96C330CBD164.npy,glucocorticoid receptor agonist
P015088,I13,s1,CBK293871,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s1_w6F2DF079E-059A-48A5-B6C3-F9D05EE1B6F1.npy,EGFR inhibitor
P015088,I13,s2,CBK293871,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s2_w6D46F17E7-D9EC-40D8-8794-4FF75352F20C.npy,EGFR inhibitor
P015088,I13,s3,CBK293871,/scratch2-shared/phil/new_moas_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s3_w6B01A6DBF-77FB-4CF7-BD70-CCC03420060A.npy,EGFR inhibitor
