plate,well,site,compound,batch_id,path,moa
P015089,L15,s5,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_L15_s5_w615AE47B1-7745-44D7-A051-1BB076E64FD0.npy,EGFR inhibitor
P015089,L18,s1,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_L18_s1_w62973BCFB-7EDA-4691-A325-46431893AF75.npy,glucocorticoid receptor agonist
P015089,L18,s2,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_L18_s2_w6CEE07850-0E94-4DD6-8E9C-B1EDA5D83BF4.npy,glucocorticoid receptor agonist
P015089,L18,s3,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_L18_s3_w6DA665107-A61B-4D86-B6A7-33D88B40487D.npy,glucocorticoid receptor agonist
P015089,L18,s4,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_L18_s4_w6DB90F4A2-4A8F-494F-BE11-F4BA7EA5CD82.npy,glucocorticoid receptor agonist
P015089,L18,s5,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_L18_s5_w6793A75BE-CA84-457A-95DA-CB8D0088578D.npy,glucocorticoid receptor agonist
P015089,M03,s1,CBK042053,BJ1894570,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M03_s1_w6AB34B219-C362-4BAB-8919-4839A695AFA5.npy,glucocorticoid receptor agonist
P015089,M03,s2,CBK042053,BJ1894570,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M03_s2_w6B57B58E9-6FA3-4172-A83B-EC443178B923.npy,glucocorticoid receptor agonist
P015089,M03,s3,CBK042053,BJ1894570,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M03_s3_w66F0C95FD-296A-4F1A-8C80-023602D2A39F.npy,glucocorticoid receptor agonist
P015089,M03,s4,CBK042053,BJ1894570,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M03_s4_w6279E0AA0-51E0-4B02-BDCE-6F2EEB044AC1.npy,glucocorticoid receptor agonist
P015089,M03,s5,CBK042053,BJ1894570,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M03_s5_w688079B40-2EE5-4540-826F-4BB35EFFAFE0.npy,glucocorticoid receptor agonist
P015089,M08,s1,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M08_s1_w61CBD9B50-F055-49C7-A601-45827866A7B3.npy,EGFR inhibitor
P015089,M08,s2,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M08_s2_w623AFD06D-C38F-4A3C-804D-E7E503B964C4.npy,EGFR inhibitor
P015089,M08,s3,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M08_s3_w65A32B2A2-E982-45CF-97B8-7318E0B18D30.npy,EGFR inhibitor
P015089,M08,s4,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M08_s4_w640736F3B-AFDD-48D5-850B-EFBBD38594CA.npy,EGFR inhibitor
P015089,M08,s5,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M08_s5_w68F7274F9-B21F-48BE-B4FD-0595D2702F20.npy,EGFR inhibitor
P015089,M09,s1,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M09_s1_w6E16863EA-36A8-45A3-BBC3-DAA25C269BD8.npy,glucocorticoid receptor agonist
P015089,M09,s2,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M09_s2_w6BF0AC069-1F16-4AF2-8FF1-F474B01A904D.npy,glucocorticoid receptor agonist
P015089,M09,s3,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M09_s3_w68AA6E388-A225-47FA-834B-265C9156A0B6.npy,glucocorticoid receptor agonist
P015089,M09,s4,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M09_s4_w62E7FC3D3-9046-4081-8192-A4D51B6EE97E.npy,glucocorticoid receptor agonist
P015089,M09,s5,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M09_s5_w6E2B3F412-EEEC-409C-8F5B-7652BE5BBA79.npy,glucocorticoid receptor agonist
P015089,M10,s1,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M10_s1_w617F06B77-93AB-4A4D-9D7B-66C23C47C0D9.npy,glucocorticoid receptor agonist
P015089,M10,s2,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M10_s2_w655504FDF-A62B-44B7-89C1-36A3ECD70922.npy,glucocorticoid receptor agonist
P015089,M10,s3,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M10_s3_w6DD87F9F9-7ABB-43D4-B61D-D71339C3535A.npy,glucocorticoid receptor agonist
P015089,M10,s4,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M10_s4_w6EAF9FC7D-9FC6-4C49-8A74-7C490562DD01.npy,glucocorticoid receptor agonist
P015089,M10,s5,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M10_s5_w6F4FAF293-0FFA-4532-B111-5F8D1F7D1D7C.npy,glucocorticoid receptor agonist
P015089,M12,s1,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M12_s1_w6829319F6-71AF-44CF-9698-C57A0F5CB9BB.npy,glucocorticoid receptor agonist
P015089,M12,s2,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M12_s2_w694810AB6-64EC-4501-9B2A-1B0C21C2A17C.npy,glucocorticoid receptor agonist
P015089,M12,s3,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M12_s3_w6AC823B89-F5BD-4CCC-A998-FD113F27118F.npy,glucocorticoid receptor agonist
P015089,M12,s4,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M12_s4_w691152CAB-8D2F-4A5E-8FD5-73EC6166285C.npy,glucocorticoid receptor agonist
P015089,M12,s5,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M12_s5_w6D70CD7D5-ABE0-4F0A-BBFF-C33DC55AF7F0.npy,glucocorticoid receptor agonist
P015089,M19,s1,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M19_s1_w688D583A9-9970-4011-840A-22B3CE7C3A85.npy,EGFR inhibitor
P015089,M19,s2,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M19_s2_w6968E84DD-3221-4CEA-A852-C891E9BE9A6D.npy,EGFR inhibitor
P015089,M19,s3,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M19_s3_w605753901-D1C7-466E-B299-6B2F120DD36A.npy,EGFR inhibitor
P015089,M19,s4,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M19_s4_w638FDB174-BC6A-4D76-BC49-82778C90CD0F.npy,EGFR inhibitor
P015089,M19,s5,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_M19_s5_w67E1D57FA-79AE-4B4A-9D9B-315E8EAEF64A.npy,EGFR inhibitor
P015089,N12,s1,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N12_s1_w652F5B833-D02C-4749-81D0-389277E9D168.npy,EGFR inhibitor
P015089,N12,s2,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N12_s2_w62C3A7808-A464-4C05-B095-76E098C613DF.npy,EGFR inhibitor
P015089,N12,s3,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N12_s3_w6046B270A-8934-4B8F-827B-EBF439211C2D.npy,EGFR inhibitor
P015089,N12,s4,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N12_s4_w66E69884D-32B9-42B1-90D8-F51FFAB766A0.npy,EGFR inhibitor
P015089,N12,s5,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N12_s5_w6AFC29B41-603D-408E-A013-783FBEF3BF8C.npy,EGFR inhibitor
P015089,N15,s1,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N15_s1_w690F6D42B-FE6B-42FF-B71B-7612A225B13C.npy,glucocorticoid receptor agonist
P015089,N15,s2,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N15_s2_w6A6F38AFB-CC4B-46E1-92EF-A3498310E9F9.npy,glucocorticoid receptor agonist
P015089,N15,s3,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N15_s3_w663978926-7B41-4A7A-9BEA-7A49E560F40D.npy,glucocorticoid receptor agonist
P015089,N15,s4,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N15_s4_w6D791BA9D-0250-46D5-BD9C-30F027480D15.npy,glucocorticoid receptor agonist
P015089,N15,s5,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N15_s5_w60E33140A-B1E0-45FF-8BF8-37E217ED32EF.npy,glucocorticoid receptor agonist
P015089,N17,s1,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N17_s1_w6C10F66A3-4DB9-431C-A758-8D463D44301A.npy,glucocorticoid receptor agonist
P015089,N17,s2,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N17_s2_w62A2A754B-E7B4-47F2-A8D6-86D9D2C34347.npy,glucocorticoid receptor agonist
P015089,N17,s3,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N17_s3_w6D8C0AA18-9B02-4A85-9EC2-BAC645CCA9D0.npy,glucocorticoid receptor agonist
P015089,N17,s4,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N17_s4_w64400D32E-53ED-40C5-8627-147C09273121.npy,glucocorticoid receptor agonist
P015089,N17,s5,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_N17_s5_w6E8C6956E-2844-4FD7-B0B4-5AED27642CAB.npy,glucocorticoid receptor agonist
P015089,O06,s1,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O06_s1_w62A38D14D-B5A5-473A-BA00-2D547DDF3010.npy,EGFR inhibitor
P015089,O06,s2,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O06_s2_w6C44A3640-D2E4-4DB8-9EAA-1C4274EA45A0.npy,EGFR inhibitor
P015089,O06,s3,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O06_s3_w69D4D02D2-913B-489D-AFEA-72DAE6D4B8EF.npy,EGFR inhibitor
P015089,O06,s4,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O06_s4_w6EFD98325-3E6E-456A-B2D9-79CF93CBA777.npy,EGFR inhibitor
P015089,O06,s5,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O06_s5_w65B63D56C-11F4-43DC-BB64-73876FA54F19.npy,EGFR inhibitor
P015089,O07,s1,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O07_s1_w65DF3E98C-FDAA-48E3-A46D-0386B16A160B.npy,glucocorticoid receptor agonist
P015089,O07,s2,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O07_s2_w6939B79B2-8058-46DE-A7E9-A765B77DA549.npy,glucocorticoid receptor agonist
P015089,O07,s3,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O07_s3_w6FB113FAF-CD31-46A2-8249-53FAA8D13CDE.npy,glucocorticoid receptor agonist
P015089,O07,s4,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O07_s4_w65FCC4E88-1E0B-4864-87DF-C46CA99D40FB.npy,glucocorticoid receptor agonist
P015089,O07,s5,CBK042031,BJ1895507,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O07_s5_w6E5C6C3DD-1F37-472B-9433-8C1A507D93FE.npy,glucocorticoid receptor agonist
P015089,O08,s1,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O08_s1_w65432314B-7D66-4FBE-9959-C5F71D61BCC0.npy,EGFR inhibitor
P015089,O08,s2,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O08_s2_w6D762728A-360A-47B1-BB6F-3D8858010BA9.npy,EGFR inhibitor
P015089,O08,s3,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O08_s3_w6F0562DB7-7FD2-4FE8-A1DE-5D4AA8D70514.npy,EGFR inhibitor
P015089,O08,s4,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O08_s4_w62A3C8C31-B5B8-4A20-9E2B-CDCB49589D4C.npy,EGFR inhibitor
P015089,O08,s5,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O08_s5_w6522C759A-9287-43A5-97F0-F5D2972CA3A1.npy,EGFR inhibitor
P015089,O16,s1,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O16_s1_w66CA11B69-C45C-43C7-9F12-E41F714DADBB.npy,EGFR inhibitor
P015089,O16,s2,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O16_s2_w6500CD408-9CD3-4452-A2F6-013FA4761362.npy,EGFR inhibitor
P015089,O16,s3,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O16_s3_w69EC5181F-F300-416E-B403-01DF9FA86CCF.npy,EGFR inhibitor
P015089,O16,s4,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O16_s4_w6F0E8424A-2028-45C5-81F3-A3419678B3AE.npy,EGFR inhibitor
P015089,O16,s5,CBK303894,BJ1898973,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015089-U2OS-48h-P7-L2-TL_O16_s5_w6A2C6E517-45C1-4502-8349-D857504667A8.npy,EGFR inhibitor
P015090,B07,s1,CBK277939,BJ1896390,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B07_s1_w6A9DA1347-B175-479F-81FE-354B79535F83.npy,HSP inhibitor
P015090,B07,s2,CBK277939,BJ1896390,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B07_s2_w667EB1086-8BE4-45E7-BFE5-3D129D375738.npy,HSP inhibitor
P015090,B07,s3,CBK277939,BJ1896390,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B07_s3_w63A6946AD-6313-445C-A6FF-4A8F9373385A.npy,HSP inhibitor
P015090,B07,s4,CBK277939,BJ1896390,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B07_s4_w6D3731125-68E2-4F72-9364-038373894F30.npy,HSP inhibitor
P015090,B07,s5,CBK277939,BJ1896390,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B07_s5_w62F077485-FAE4-4493-936A-A3CDE0456143.npy,HSP inhibitor
P015090,B08,s1,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B08_s1_w6AA0FBDB3-EE13-46C0-97B8-C258E93D8372.npy,glucocorticoid receptor agonist
P015090,B08,s2,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B08_s2_w657C52364-8957-49A0-830E-94CA93BB739A.npy,glucocorticoid receptor agonist
P015090,B08,s3,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B08_s3_w6CDD028C2-2226-49C9-BD71-B947AA102EE3.npy,glucocorticoid receptor agonist
P015090,B08,s4,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B08_s4_w67F8E1152-9337-40E1-8654-B5F32DC2311D.npy,glucocorticoid receptor agonist
P015090,B08,s5,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B08_s5_w6292936E0-535E-4A3B-AC65-545215A2FD83.npy,glucocorticoid receptor agonist
P015090,B09,s1,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s1_w64CC8BDB2-C957-42B8-9208-D9BFD8EAE44B.npy,HDAC inhibitor
P015090,B09,s2,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s2_w67CBD9F06-CE77-4B9B-9F02-6B01DF930A43.npy,HDAC inhibitor
P015090,B09,s3,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s3_w64F50AD11-C251-42C2-8F72-387A7FA6B25C.npy,HDAC inhibitor
P015090,B09,s4,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s4_w6CD9DDED0-75B0-4A9D-8D2C-C050CEC13AC5.npy,HDAC inhibitor
P015090,B09,s5,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s5_w674850E08-3792-4B12-91B7-B31E90422618.npy,HDAC inhibitor
P015090,B11,s1,CBK290803,BJ1898200,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s1_w680A9EE82-BE48-4488-8B0F-4062717D7C48.npy,HSP inhibitor
P015090,B11,s2,CBK290803,BJ1898200,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s2_w67657B68C-5196-4787-B94B-31E6D0D98048.npy,HSP inhibitor
P015090,B11,s3,CBK290803,BJ1898200,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s3_w6519F92EB-67A7-4FB4-8712-FC876D24DA45.npy,HSP inhibitor
P015090,B11,s4,CBK290803,BJ1898200,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s4_w6A50675E5-7B20-4CE9-9DE4-E622503B8372.npy,HSP inhibitor
P015090,B11,s5,CBK290803,BJ1898200,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s5_w6C4444F08-AB44-48C8-8ED4-984ABEDE3C7C.npy,HSP inhibitor
P015090,B12,s1,CBK277961,BJ1898688,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s1_w6E6FE4A43-5F39-4441-85C6-FC67AE320B45.npy,HDAC inhibitor
P015090,B12,s2,CBK277961,BJ1898688,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s2_w60ECBE3BB-957E-4293-A823-F0ADB07565EF.npy,HDAC inhibitor
P015090,B12,s3,CBK277961,BJ1898688,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s3_w69E89B3C8-711C-4983-AEDD-85BD9FD53777.npy,HDAC inhibitor
P015090,B12,s4,CBK277961,BJ1898688,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s4_w61D23FD0F-9AD6-4BD5-BF47-5D28502B62A5.npy,HDAC inhibitor
P015090,B12,s5,CBK277961,BJ1898688,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s5_w6EB0BAB4D-95A1-4EB6-B849-F40E3D2C9200.npy,HDAC inhibitor
P015090,B13,s1,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s1_w6C135246E-15DC-40A1-B2CF-3C387A112FB8.npy,HSP inhibitor
P015090,B13,s2,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s2_w61B6A7F90-C513-46E6-9144-E81DAC4B685A.npy,HSP inhibitor
P015090,B13,s3,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s3_w68CCCD9FD-14DD-44E4-A926-1784127C6711.npy,HSP inhibitor
P015090,B13,s4,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s4_w606586409-6799-47AB-96BA-1CDBF8272DC3.npy,HSP inhibitor
P015090,B13,s5,CBK290810,BJ1898613,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s5_w68749412F-C0C6-4491-8F9A-92448D147B1F.npy,HSP inhibitor
P015090,B17,s1,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B17_s1_w65722FB3E-0464-496A-A1F8-B374BCE880CB.npy,HSP inhibitor
P015090,B17,s2,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B17_s2_w66F2C6EAB-4418-4FBB-AC4C-FCF6749190CE.npy,HSP inhibitor
P015090,B17,s3,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B17_s3_w65AD8A58C-FC44-4B0E-A79F-4363DA93002C.npy,HSP inhibitor
P015090,B17,s4,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B17_s4_w65AB07C26-190F-4D5F-A68C-6F82531B27DD.npy,HSP inhibitor
P015090,B17,s5,CBK307768,BJ1894471,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B17_s5_w61AC9C884-E501-402B-81F4-8BC2831D1DFC.npy,HSP inhibitor
P015090,B18,s1,CBK307906,BJ1895502,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B18_s1_w6EA73E05B-940B-494E-96F7-40523B0B1540.npy,glucocorticoid receptor agonist
