plate,well,site,bf_site,compound,batch_id,path,moa
P015087,K22,s8,s5,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_K22_s8_w5DED2B460-1C43-466B-A8BA-314A5AF49A12.npy,cyclooxygenase inhibitor
P015087,M22,s2,s1,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_M22_s2_w555C839BE-DDA8-4897-9DAC-06878F5C4409.npy,cyclooxygenase inhibitor
P015087,M22,s4,s2,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_M22_s4_w56009568C-A1A3-436C-BA3D-3FA8FC3C5EB7.npy,cyclooxygenase inhibitor
P015087,M22,s5,s3,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_M22_s5_w53BAF3F90-FA76-4C04-A622-358F664ECA77.npy,cyclooxygenase inhibitor
P015087,M22,s6,s4,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_M22_s6_w57F71A774-BBD9-4A14-9236-E74D03264652.npy,cyclooxygenase inhibitor
P015087,M22,s8,s5,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_M22_s8_w5F8FF99A2-9CF6-4F70-90CF-FE44ADD47F5B.npy,cyclooxygenase inhibitor
P015087,N05,s2,s1,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N05_s2_w551898475-8C99-47C5-BC10-F773045F1E69.npy,cyclooxygenase inhibitor
P015087,N05,s4,s2,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N05_s4_w54E33FCAF-A9C2-4C6C-A84D-615C71DA594E.npy,cyclooxygenase inhibitor
P015087,N05,s5,s3,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N05_s5_w527CF85E1-4945-41BA-9EED-AA7183BDB9AB.npy,cyclooxygenase inhibitor
P015087,N05,s6,s4,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N05_s6_w5D4A8431C-2597-4215-94FD-23209E202ADF.npy,cyclooxygenase inhibitor
P015087,N05,s8,s5,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N05_s8_w5A66CFD05-B7B1-4F05-9964-05E94D123845.npy,cyclooxygenase inhibitor
P015087,N09,s2,s1,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N09_s2_w509B54EFD-7599-4AF6-BC65-BFB1A0A1A923.npy,cyclooxygenase inhibitor
P015087,N09,s4,s2,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N09_s4_w508BA5EC3-2CE9-4FBA-8145-21F38ABD07E8.npy,cyclooxygenase inhibitor
P015087,N09,s5,s3,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N09_s5_w54298FF7C-9341-4AD4-9414-870DA5AF8E62.npy,cyclooxygenase inhibitor
P015087,N09,s6,s4,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N09_s6_w52851FFFE-E2C2-481D-9DD7-0CB4AE0735F2.npy,cyclooxygenase inhibitor
P015087,N09,s8,s5,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_N09_s8_w50B1F6E3C-FEB1-4B3D-8BD2-FC05014FAA15.npy,cyclooxygenase inhibitor
P015087,O06,s2,s1,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O06_s2_w521F047D4-BE6A-458F-A3EF-6221D7F8DEFC.npy,cyclooxygenase inhibitor
P015087,O06,s4,s2,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O06_s4_w5E5A35CBC-96EA-409C-B643-6AC4DADC4CE4.npy,cyclooxygenase inhibitor
P015087,O06,s5,s3,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O06_s5_w5EEE2D249-F0FC-4208-A38B-1FECD2690EE3.npy,cyclooxygenase inhibitor
P015087,O06,s6,s4,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O06_s6_w5FD1D0986-5108-46BC-B008-DD28E070456F.npy,cyclooxygenase inhibitor
P015087,O06,s8,s5,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O06_s8_w5D64726F8-4E60-44BF-BB12-7D10707D26F7.npy,cyclooxygenase inhibitor
P015087,O19,s2,s1,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O19_s2_w55776B38A-BF49-46DD-B281-8115B8CB16FF.npy,cyclooxygenase inhibitor
P015087,O19,s4,s2,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O19_s4_w5122DC0E3-FE43-4A68-A581-068FF06BA39A.npy,cyclooxygenase inhibitor
P015087,O19,s5,s3,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O19_s5_w572D311CE-A1A0-4388-815A-DD959ACB8FC4.npy,cyclooxygenase inhibitor
P015087,O19,s6,s4,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O19_s6_w5FAB9BE2B-7D20-413B-9BE5-11BE56F68032.npy,cyclooxygenase inhibitor
P015087,O19,s8,s5,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_O19_s8_w57365D860-CF80-4DAB-B69B-F4EA773665AC.npy,cyclooxygenase inhibitor
P015088,B03,s2,s1,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B03_s2_w54E673314-235C-43A3-ABDE-12E721F48455.npy,glucocorticoid receptor agonist
P015088,B03,s4,s2,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B03_s4_w58A395497-A2B9-4E9B-BEFC-6A3CE82A95EF.npy,glucocorticoid receptor agonist
P015088,B03,s5,s3,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B03_s5_w547DC33AF-47A6-4C31-A257-08203A328EAA.npy,glucocorticoid receptor agonist
P015088,B03,s6,s4,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B03_s6_w50C04B162-80E9-4D91-931C-1392EAF5F557.npy,glucocorticoid receptor agonist
P015088,B03,s8,s5,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B03_s8_w5EC81C22C-EC24-4E97-BD33-D02B6E247470.npy,glucocorticoid receptor agonist
P015088,B08,s2,s1,CBK041982,BJ1894653,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B08_s2_w53B0E52CB-72AF-409D-8512-5AD94595ADEE.npy,glucocorticoid receptor agonist
P015088,B08,s4,s2,CBK041982,BJ1894653,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B08_s4_w5B466BF9A-4967-46D7-981B-1D0EC8CF65DE.npy,glucocorticoid receptor agonist
P015088,B08,s5,s3,CBK041982,BJ1894653,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B08_s5_w5176B7916-BADD-4686-ADE9-C8F98E973C99.npy,glucocorticoid receptor agonist
P015088,B08,s6,s4,CBK041982,BJ1894653,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B08_s6_w5B5E17D7E-1BCE-45ED-9EDC-BDC005DD8C6F.npy,glucocorticoid receptor agonist
P015088,B08,s8,s5,CBK041982,BJ1894653,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B08_s8_w53695B240-D402-4836-AB76-ECB23BF2F8C0.npy,glucocorticoid receptor agonist
P015088,B12,s2,s1,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B12_s2_w55C2733BB-FF9E-46D2-83CA-E9296AC8B08C.npy,EGFR inhibitor
P015088,B12,s4,s2,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B12_s4_w52CCACD49-7AAF-4BDA-ABE0-92184771B0F8.npy,EGFR inhibitor
P015088,B12,s5,s3,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B12_s5_w5180784DC-DC1F-4D4A-BB46-BB2F6FDA95E1.npy,EGFR inhibitor
P015088,B12,s6,s4,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B12_s6_w51B93359B-D4F9-4271-85F2-44E793E55775.npy,EGFR inhibitor
P015088,B12,s8,s5,CBK290830,BJ1898669,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B12_s8_w5DD3CCCB3-F847-40D5-A0E6-83736743299B.npy,EGFR inhibitor
P015088,B19,s2,s1,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B19_s2_w5417FA6C4-DD59-4C15-B8E8-A8E39CD6E90E.npy,glucocorticoid receptor agonist
P015088,B19,s4,s2,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B19_s4_w56E053A5D-D2D2-4C0D-A7A9-6EE5B32DB1EF.npy,glucocorticoid receptor agonist
P015088,B19,s5,s3,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B19_s5_w551A3C544-353E-4FEF-A146-8458FD4B7B3F.npy,glucocorticoid receptor agonist
P015088,B19,s6,s4,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B19_s6_w5ACEC1310-08B6-4715-AC43-F5FD6808BB9D.npy,glucocorticoid receptor agonist
P015088,B19,s8,s5,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_B19_s8_w571F4428B-1E72-4FB3-9706-1E32A8EE9F34.npy,glucocorticoid receptor agonist
P015088,C09,s2,s1,CBK277940,BJ1898217,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C09_s2_w579D5EECB-D38F-44A7-A7F4-0453E571FAF5.npy,EGFR inhibitor
P015088,C09,s4,s2,CBK277940,BJ1898217,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C09_s4_w51D1C5637-830A-4447-8766-293411105FBD.npy,EGFR inhibitor
P015088,C09,s5,s3,CBK277940,BJ1898217,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C09_s5_w554D01AB7-5097-4933-9E23-EA60C21E66F0.npy,EGFR inhibitor
P015088,C09,s6,s4,CBK277940,BJ1898217,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C09_s6_w5201D94C7-598D-4EF4-B553-4AAAFD0EBFB3.npy,EGFR inhibitor
P015088,C09,s8,s5,CBK277940,BJ1898217,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C09_s8_w59364DA62-73F5-42D7-BD7C-2DF4151BD3E0.npy,EGFR inhibitor
P015088,C10,s2,s1,CBK290796,BJ1898649,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C10_s2_w584B55156-D0F8-473A-8A61-15AD92597634.npy,EGFR inhibitor
P015088,C10,s4,s2,CBK290796,BJ1898649,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C10_s4_w5E93C60E4-B09E-44AF-A12A-803B876CB9A0.npy,EGFR inhibitor
P015088,C10,s5,s3,CBK290796,BJ1898649,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C10_s5_w50121E382-8E26-453E-8034-9BF7B85DFE55.npy,EGFR inhibitor
P015088,C10,s6,s4,CBK290796,BJ1898649,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C10_s6_w5FB850154-CA5D-4DCA-B883-06E0ACFCB40F.npy,EGFR inhibitor
P015088,C10,s8,s5,CBK290796,BJ1898649,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C10_s8_w5EAB4B826-CE95-4E18-BA2D-6519CB42DC80.npy,EGFR inhibitor
P015088,C12,s2,s1,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C12_s2_w59D290340-3151-4FAC-9484-63EC0FD9346F.npy,glucocorticoid receptor agonist
P015088,C12,s4,s2,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C12_s4_w54BA4E1F5-4F43-4FC1-9437-3BFFA7B9232F.npy,glucocorticoid receptor agonist
P015088,C12,s5,s3,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C12_s5_w5BF688A78-1271-432F-AF3A-7833D1F78561.npy,glucocorticoid receptor agonist
P015088,C12,s6,s4,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C12_s6_w5ACE44945-4FE4-4CAA-B9D1-7905BB934E52.npy,glucocorticoid receptor agonist
P015088,C12,s8,s5,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C12_s8_w5398C857B-380E-4380-858B-9F4F222A99A9.npy,glucocorticoid receptor agonist
P015088,C15,s2,s1,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C15_s2_w526153628-C3EC-48E5-B4FE-A970CE002DE7.npy,glucocorticoid receptor agonist
P015088,C15,s4,s2,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C15_s4_w521A3240E-DC05-4579-8AC4-8893F0EB7AB2.npy,glucocorticoid receptor agonist
P015088,C15,s5,s3,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C15_s5_w5EEB432B0-A737-44C4-BC97-45DC37311743.npy,glucocorticoid receptor agonist
P015088,C15,s6,s4,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C15_s6_w5C226F018-1A6D-4863-A7B9-09CF4BF3E8CA.npy,glucocorticoid receptor agonist
P015088,C15,s8,s5,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C15_s8_w52CE8A847-40D8-422E-BD02-319292446142.npy,glucocorticoid receptor agonist
P015088,C23,s2,s1,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C23_s2_w5D53CEBEF-2AC6-41A4-AD79-E4A64505B02C.npy,glucocorticoid receptor agonist
P015088,C23,s4,s2,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C23_s4_w5FDCAE145-26CD-44F9-8C85-AA08EF08B96F.npy,glucocorticoid receptor agonist
P015088,C23,s5,s3,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C23_s5_w51645CF20-0016-4FC6-8B89-93C67CEDB7B2.npy,glucocorticoid receptor agonist
P015088,C23,s6,s4,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C23_s6_w5ECB4D622-F667-49AB-9AD6-D2C351EC77F5.npy,glucocorticoid receptor agonist
P015088,C23,s8,s5,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_C23_s8_w5AC8CA7AD-F961-44FD-B45A-F115BA770202.npy,glucocorticoid receptor agonist
P015088,D02,s2,s1,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D02_s2_w5BBA17B3C-2FAB-480A-A6A1-3D338E442C57.npy,EGFR inhibitor
P015088,D02,s4,s2,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D02_s4_w586078B8F-820C-4AD8-B569-57D1920E86DB.npy,EGFR inhibitor
P015088,D02,s5,s3,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D02_s5_w5987B38D4-DC48-47DD-BA06-588E9916636F.npy,EGFR inhibitor
P015088,D02,s6,s4,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D02_s6_w53109127D-8B97-4DD4-8CB7-1E43BE3B722F.npy,EGFR inhibitor
P015088,D02,s8,s5,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D02_s8_w54FE5AF95-E0FA-4F51-B9F9-26BE1FE8B173.npy,EGFR inhibitor
P015088,D11,s2,s1,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D11_s2_w5E83C1A25-6CBB-486A-8922-4C5C8F0F8F57.npy,EGFR inhibitor
P015088,D11,s4,s2,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D11_s4_w588421F41-D1BA-4B07-ADED-3BDCDF8BCF3B.npy,EGFR inhibitor
P015088,D11,s5,s3,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D11_s5_w5F169CF2A-A048-4248-B526-4A6A2DB2891C.npy,EGFR inhibitor
P015088,D11,s6,s4,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D11_s6_w50715009F-15B7-420C-9B46-A56BCB93E405.npy,EGFR inhibitor
P015088,D11,s8,s5,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D11_s8_w5680CAF0E-1C1D-4962-AF74-FDD5320E1D83.npy,EGFR inhibitor
P015088,D12,s2,s1,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D12_s2_w58F7FCF1B-A38F-4209-9095-2A485FA61F8D.npy,EGFR inhibitor
P015088,D12,s4,s2,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D12_s4_w5AD96D3E0-C60E-48FD-932A-6AAA4B64445B.npy,EGFR inhibitor
P015088,D12,s5,s3,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D12_s5_w596C9EF66-FB82-454B-AB98-A9286536AAA2.npy,EGFR inhibitor
P015088,D12,s6,s4,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D12_s6_w52D250145-F18B-4202-96D3-471EBB6B83DA.npy,EGFR inhibitor
P015088,D12,s8,s5,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D12_s8_w5F5C549A1-9DD3-4B54-B4B6-DD1EA2CC0130.npy,EGFR inhibitor
P015088,D22,s2,s1,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D22_s2_w569B74048-B1C9-41FA-89F2-6CF93A67D497.npy,EGFR inhibitor
P015088,D22,s4,s2,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D22_s4_w5FED5B3CF-ABC2-4831-8F15-095A11273ADC.npy,EGFR inhibitor
P015088,D22,s5,s3,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D22_s5_w577AA7320-7EB2-4DDF-8B70-3483500229C9.npy,EGFR inhibitor
P015088,D22,s6,s4,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D22_s6_w5840886E6-56A7-4FF7-96E8-0730F46AE5FA.npy,EGFR inhibitor
P015088,D22,s8,s5,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_D22_s8_w5F33F90B0-059C-48F3-B0E3-1BDCD8A28373.npy,EGFR inhibitor
P015088,E03,s2,s1,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E03_s2_w54D7B2E28-B8C3-4243-ACEC-644A3390F272.npy,glucocorticoid receptor agonist
P015088,E03,s4,s2,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E03_s4_w50567520C-15D7-4A11-86E0-5EBCC9B566DE.npy,glucocorticoid receptor agonist
P015088,E03,s5,s3,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E03_s5_w5F4C077AC-E69B-4ACD-B456-78EF01A28D92.npy,glucocorticoid receptor agonist
P015088,E03,s6,s4,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E03_s6_w5419A95EA-A6C0-4D98-8631-37F94988C693.npy,glucocorticoid receptor agonist
P015088,E03,s8,s5,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E03_s8_w5DB6F7D9B-8360-40E8-B049-BE3EAFCB9055.npy,glucocorticoid receptor agonist
P015088,E04,s2,s1,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E04_s2_w519423FBC-C28F-416F-A83A-DB9A8EAF540A.npy,EGFR inhibitor
P015088,E04,s4,s2,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E04_s4_w5C522CBA4-9EE0-4B48-9A1A-1B22806109FD.npy,EGFR inhibitor
P015088,E04,s5,s3,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E04_s5_w5B85BFB1A-623B-471A-B437-EF11ECA96136.npy,EGFR inhibitor
P015088,E04,s6,s4,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E04_s6_w54545ECC4-DF8A-4365-8F70-72F44BB01AF7.npy,EGFR inhibitor
P015088,E04,s8,s5,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E04_s8_w5CFB543D7-87EC-441C-AE44-BA23D6F6618A.npy,EGFR inhibitor
P015088,E05,s2,s1,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E05_s2_w500DF5EC7-7BEC-4413-BD66-5C6CBE945C5E.npy,glucocorticoid receptor agonist
P015088,E05,s4,s2,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E05_s4_w56CBA9744-65C5-4A90-BEE9-95220D8FE1FA.npy,glucocorticoid receptor agonist
P015088,E05,s5,s3,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E05_s5_w5370C08A5-19CC-46DE-A3A5-F518BA1B8C0E.npy,glucocorticoid receptor agonist
P015088,E05,s6,s4,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E05_s6_w54B0E310B-99BD-4C12-B68D-13B81220956E.npy,glucocorticoid receptor agonist
P015088,E05,s8,s5,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015088-U2OS-48h-P7-L1_E05_s8_w5DF45789D-2A8E-4A77-A2CC-233741C7A1F4.npy,glucocorticoid receptor agonist
