plate,well,site,compound,batch_id,path,moa
P015088,E07,s1,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E07_s1_w694B4F044-7C37-4F41-A937-A7F288B3DCBD.npy,glucocorticoid receptor agonist
P015088,E07,s2,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E07_s2_w68D5C1F09-9865-4112-96DC-B72A7A22C794.npy,glucocorticoid receptor agonist
P015088,E07,s3,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E07_s3_w60BDBFF29-EAFE-4DBB-A2EE-9955BF18AFFB.npy,glucocorticoid receptor agonist
P015088,E07,s4,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E07_s4_w66EECEA07-99CB-4DC5-B355-9FF0E36BAF44.npy,glucocorticoid receptor agonist
P015088,E07,s5,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E07_s5_w69253C449-3D4A-4C2D-B685-665C978BDE28.npy,glucocorticoid receptor agonist
P015088,E08,s1,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E08_s1_w6DC2AAFC8-D6BE-4BE1-B493-5B92662DF142.npy,glucocorticoid receptor agonist
P015088,E08,s2,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E08_s2_w66660E7AA-9DD1-4354-B9BC-C0621504496B.npy,glucocorticoid receptor agonist
P015088,E08,s3,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E08_s3_w6EEFCA405-A929-40AB-AA59-5F5C19649AA1.npy,glucocorticoid receptor agonist
P015088,E08,s4,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E08_s4_w68780A66B-5E6E-4F9F-A01F-56DB10174989.npy,glucocorticoid receptor agonist
P015088,E08,s5,CBK041711,BJ1895174,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E08_s5_w676C9CEBB-4092-4EDC-8212-4E6CB665D372.npy,glucocorticoid receptor agonist
P015088,E17,s1,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E17_s1_w62DF911F3-E1E0-4B20-8440-2671088B0B70.npy,EGFR inhibitor
P015088,E17,s2,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E17_s2_w68FA620FD-25B2-4E67-BA95-BDED89F12D01.npy,EGFR inhibitor
P015088,E17,s3,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E17_s3_w676EC8394-111A-472D-81B0-0627E85F3697.npy,EGFR inhibitor
P015088,E17,s4,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E17_s4_w61635FE07-E216-400F-B2B7-85062C3247D7.npy,EGFR inhibitor
P015088,E17,s5,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E17_s5_w6598D3056-AC5C-4D99-947F-FE1B5558A06D.npy,EGFR inhibitor
P015088,E22,s1,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E22_s1_w6BFD3F73A-894B-44D3-82F4-D07441CEAD5D.npy,glucocorticoid receptor agonist
P015088,E22,s2,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E22_s2_w6EA730986-A676-4FBC-A732-8AAEF55269D1.npy,glucocorticoid receptor agonist
P015088,E22,s3,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E22_s3_w6292353C1-D359-45A3-AB93-1982DDCB85C8.npy,glucocorticoid receptor agonist
P015088,E22,s4,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E22_s4_w66B9EC035-2DF4-4577-9F4E-475B6F5EB1BD.npy,glucocorticoid receptor agonist
P015088,E22,s5,CBK041997,BJ1894631,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_E22_s5_w63487C4DE-2BD4-43B6-BE14-66CE08236CF0.npy,glucocorticoid receptor agonist
P015088,F05,s1,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F05_s1_w6A1F49F48-E7EA-45AE-B83B-285A0E57F71B.npy,EGFR inhibitor
P015088,F05,s2,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F05_s2_w69B54E0E9-DE89-4D38-A69C-29034D07055F.npy,EGFR inhibitor
P015088,F05,s3,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F05_s3_w6968AA32E-7F92-4ACF-93F1-3FF3CECE8D85.npy,EGFR inhibitor
P015088,F05,s4,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F05_s4_w6C18D2686-6FBF-4C73-8636-DB3A2E6D876B.npy,EGFR inhibitor
P015088,F05,s5,CBK278119,BJ1898145,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F05_s5_w6AEAD10EF-510B-44FB-A813-E70CE50D1DE6.npy,EGFR inhibitor
P015088,F07,s1,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F07_s1_w6B22B4E5D-D887-46D3-A33C-F67C228C5A42.npy,EGFR inhibitor
P015088,F07,s2,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F07_s2_w6236BE828-ECA3-4E99-9683-32B21B53FF68.npy,EGFR inhibitor
P015088,F07,s3,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F07_s3_w604459C5F-0C7E-4293-B46D-F39589BCF74D.npy,EGFR inhibitor
P015088,F07,s4,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F07_s4_w6D9500495-8A56-4398-B5E7-8089FB1AAB03.npy,EGFR inhibitor
P015088,F07,s5,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F07_s5_w6401C004A-0877-4E39-ABF4-26437E62CB89.npy,EGFR inhibitor
P015088,F11,s1,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F11_s1_w638F21A38-A55D-4E1C-B43D-AAD713815452.npy,glucocorticoid receptor agonist
P015088,F11,s2,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F11_s2_w6BF708CF7-D863-4655-AD46-5BAC1F447101.npy,glucocorticoid receptor agonist
P015088,F11,s3,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F11_s3_w674325107-6326-4E28-84FA-6C0B2C143E5D.npy,glucocorticoid receptor agonist
P015088,F11,s4,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F11_s4_w63625D17E-C68C-4165-8FFA-D4D9F674030D.npy,glucocorticoid receptor agonist
P015088,F11,s5,CBK041813,BJ1895167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F11_s5_w65EF9E145-B496-4600-8AE0-67A1F7C6E5C3.npy,glucocorticoid receptor agonist
P015088,F15,s1,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F15_s1_w6E21787EA-F5D6-47D0-9148-AB3FD714502C.npy,EGFR inhibitor
P015088,F15,s2,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F15_s2_w69843B6D9-0B48-438D-894F-732AAC4CF1D3.npy,EGFR inhibitor
P015088,F15,s3,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F15_s3_w604E1B859-DA2A-4F05-921B-A83330A7F953.npy,EGFR inhibitor
P015088,F15,s4,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F15_s4_w6E39E7C53-D91A-4F6D-8109-26D04C43BD92.npy,EGFR inhibitor
P015088,F15,s5,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F15_s5_w6476C9696-1274-40EE-A089-69BF3CCB1E1B.npy,EGFR inhibitor
P015088,F19,s1,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F19_s1_w694A302CA-6712-4402-9D88-C69F2D13FD32.npy,EGFR inhibitor
P015088,F19,s2,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F19_s2_w662374C1A-8F56-4950-AEDE-7188F23E8047.npy,EGFR inhibitor
P015088,F19,s3,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F19_s3_w6DF8EDD12-9AA3-48AB-8B8D-06CE36995CE1.npy,EGFR inhibitor
P015088,F19,s4,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F19_s4_w633B4CFCE-8CB7-46AB-B994-7DF42C7AAD85.npy,EGFR inhibitor
P015088,F19,s5,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F19_s5_w6B979146C-ACD1-4D23-83D7-730F4BA53DE2.npy,EGFR inhibitor
P015088,F22,s1,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F22_s1_w61283A30A-9843-4A0E-84C9-04150B6713C5.npy,EGFR inhibitor
P015088,F22,s2,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F22_s2_w691FB9D5E-CDEF-4584-ABD4-6E6C7541203A.npy,EGFR inhibitor
P015088,F22,s3,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F22_s3_w654B20B3B-DDB1-42E2-8607-16D15D5CF528.npy,EGFR inhibitor
P015088,F22,s4,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F22_s4_w6EB6A5F8F-FCD2-4365-A0BF-6144B6EE19A4.npy,EGFR inhibitor
P015088,F22,s5,CBK200518,BJ1898143,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_F22_s5_w628FBBE18-DCF9-4492-8364-A964CF2F66A0.npy,EGFR inhibitor
P015088,G05,s1,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G05_s1_w686BA7E83-F692-45EE-BBE1-9AB836D89BCB.npy,EGFR inhibitor
P015088,G05,s2,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G05_s2_w605AA6077-9B22-4584-9E5A-7974E5B0E4B3.npy,EGFR inhibitor
P015088,G05,s3,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G05_s3_w684752D7E-6C1F-4B97-AFAB-F1FB4FE6A2EB.npy,EGFR inhibitor
P015088,G05,s4,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G05_s4_w69D84C897-4FC7-4732-A58A-44E05762F723.npy,EGFR inhibitor
P015088,G05,s5,CBK288326,BJ1898437,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G05_s5_w6F63B5E93-DFDC-408C-952B-990DC2800A87.npy,EGFR inhibitor
P015088,G06,s1,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G06_s1_w69A679034-1824-4D3C-B1F2-6B6A06A21F35.npy,glucocorticoid receptor agonist
P015088,G06,s2,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G06_s2_w62AB2AA3B-79F0-42D3-8214-6FB904862C1E.npy,glucocorticoid receptor agonist
P015088,G06,s3,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G06_s3_w6C899AE64-6AFA-4DE3-BE93-7D132627800D.npy,glucocorticoid receptor agonist
P015088,G06,s4,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G06_s4_w68140CB20-3F6E-40A3-8E7B-4BB407034B9C.npy,glucocorticoid receptor agonist
P015088,G06,s5,CBK042030,BJ1894525,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G06_s5_w6B47BAB73-52CB-4180-8B79-F6237075E96B.npy,glucocorticoid receptor agonist
P015088,G07,s1,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G07_s1_w6B72A6284-ACC5-4E18-BBA0-9CA6866E7B19.npy,EGFR inhibitor
P015088,G07,s2,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G07_s2_w699FDAA12-7216-49A5-A21D-CCBDC8E737C2.npy,EGFR inhibitor
P015088,G07,s3,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G07_s3_w6C497BC11-A6BC-4CC7-852F-5D61C362515C.npy,EGFR inhibitor
P015088,G07,s4,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G07_s4_w683B35A6A-10C4-4CB0-B8EB-6A9CA90BBF15.npy,EGFR inhibitor
P015088,G07,s5,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G07_s5_w6203EF0AC-E9D7-434F-B4F0-6BD510E42ED2.npy,EGFR inhibitor
P015088,G14,s1,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s1_w6975945A7-988E-4521-9BE3-21370624021B.npy,glucocorticoid receptor agonist
P015088,G14,s2,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s2_w602484908-F638-45C9-B7AD-7A86D573675D.npy,glucocorticoid receptor agonist
P015088,G14,s3,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s3_w6B79F8684-A9EE-44CA-BC10-BD6D4E33C74A.npy,glucocorticoid receptor agonist
P015088,G14,s4,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s4_w662769E23-8719-472A-A755-B1E77DE7C40B.npy,glucocorticoid receptor agonist
P015088,G14,s5,CBK041996,BJ1894630,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_G14_s5_w694D9CE7B-71F1-4F8E-BE5A-DEEF01D9736C.npy,glucocorticoid receptor agonist
P015088,H06,s1,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s1_w671FEDE50-9179-4351-9DCE-8D3F156D1112.npy,EGFR inhibitor
P015088,H06,s2,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s2_w6C55B9138-284C-4B0F-9BF3-62826B157DB0.npy,EGFR inhibitor
P015088,H06,s3,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s3_w62613F3B3-2D9C-4A76-AB6D-258F490FD01B.npy,EGFR inhibitor
P015088,H06,s4,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s4_w64349F89F-FFDB-4D02-A7DC-FC2C34C614E2.npy,EGFR inhibitor
P015088,H06,s5,CBK278131,BJ1898636,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H06_s5_w67E5B3F27-F8B0-434B-B782-976531485D9D.npy,EGFR inhibitor
P015088,H08,s1,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s1_w661A322DB-95DA-476A-B06F-BF9E3D53FB5A.npy,EGFR inhibitor
P015088,H08,s2,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s2_w60972B6E8-2E1C-42C4-9B2C-58790EEAA647.npy,EGFR inhibitor
P015088,H08,s3,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s3_w6ABA33E58-661E-4EA8-8F6C-0696E9A07376.npy,EGFR inhibitor
P015088,H08,s4,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s4_w69B7477B7-B46E-4912-978E-F3D3CD5942CE.npy,EGFR inhibitor
P015088,H08,s5,CBK293861,BJ1897251,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H08_s5_w6E361086D-2D94-4A41-BB43-31231D6E645E.npy,EGFR inhibitor
P015088,H16,s1,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s1_w614EF32AD-27C1-41E1-9654-33978965CB17.npy,EGFR inhibitor
P015088,H16,s2,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s2_w6E1D3FE65-5689-4C1A-8F9B-E2C58B3D3E32.npy,EGFR inhibitor
P015088,H16,s3,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s3_w679998262-8138-443A-92BA-84E256D141A1.npy,EGFR inhibitor
P015088,H16,s4,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s4_w65799A6E1-6C6D-44AF-9296-262D9ECACADF.npy,EGFR inhibitor
P015088,H16,s5,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H16_s5_w67C2F6CC4-3EB2-4F63-93D2-65CF6C2C98CF.npy,EGFR inhibitor
P015088,H21,s1,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s1_w64C504F0E-B8D5-4745-A57D-33AD1631BF97.npy,EGFR inhibitor
P015088,H21,s2,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s2_w66112C252-8358-4918-A969-5F44903DBFA1.npy,EGFR inhibitor
P015088,H21,s3,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s3_w6B2F676D5-D907-44C3-87C3-946CCDEC8217.npy,EGFR inhibitor
P015088,H21,s4,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s4_w623823F64-FA8B-42EE-B8B8-53275EB7E9B0.npy,EGFR inhibitor
P015088,H21,s5,CBK308771,BJ1897173,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_H21_s5_w6E0E108DB-E730-41BC-96B8-B3FEAF60DC33.npy,EGFR inhibitor
P015088,I02,s1,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s1_w659CA0B28-7A52-46F0-82E1-785D9DBF51C3.npy,EGFR inhibitor
P015088,I02,s2,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s2_w612E1C3DC-5EC8-41AF-8678-120451D5A4DD.npy,EGFR inhibitor
P015088,I02,s3,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s3_w6BD0026B3-F862-4DE8-9276-4888DE1E1D34.npy,EGFR inhibitor
P015088,I02,s4,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s4_w65A215FC1-8898-423F-85A4-CF9533C12AF9.npy,EGFR inhibitor
P015088,I02,s5,CBK293887,BJ1897447,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I02_s5_w6624CC88F-253C-470A-AF4E-6EE95C85F7B3.npy,EGFR inhibitor
P015088,I11,s1,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s1_w6CC59CA22-92BF-4470-AFBC-2F600736A815.npy,glucocorticoid receptor agonist
P015088,I11,s2,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s2_w6ECBB1A3F-7F52-4F46-AD34-A21AC38FAFF8.npy,glucocorticoid receptor agonist
P015088,I11,s3,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s3_w6841CDE5F-7189-4EE4-ADB1-387F8D7DC2B8.npy,glucocorticoid receptor agonist
P015088,I11,s4,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s4_w62C420107-E2E0-4C50-9977-47FA1B7B764B.npy,glucocorticoid receptor agonist
P015088,I11,s5,CBK041994,BJ1894629,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I11_s5_w67914B330-90B7-43AA-A5AB-96C330CBD164.npy,glucocorticoid receptor agonist
P015088,I13,s1,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s1_w6F2DF079E-059A-48A5-B6C3-F9D05EE1B6F1.npy,EGFR inhibitor
P015088,I13,s2,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s2_w6D46F17E7-D9EC-40D8-8794-4FF75352F20C.npy,EGFR inhibitor
P015088,I13,s3,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s3_w6B01A6DBF-77FB-4CF7-BD70-CCC03420060A.npy,EGFR inhibitor
P015088,I13,s4,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s4_w69304BB30-A13A-4683-90FC-6468E7FC3BAC.npy,EGFR inhibitor
P015088,I13,s5,CBK293871,BJ1898953,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I13_s5_w668A8C235-3A3C-4939-A07A-EFB280ACE62A.npy,EGFR inhibitor
P015088,I18,s1,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I18_s1_w6A55629DF-337A-4739-9EDA-BDC29A1BAAE5.npy,EGFR inhibitor
P015088,I18,s2,CBK288254,BJ1898261,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015088-U2OS-48h-P7-L1-TL_I18_s2_w69BA9DD4E-A110-403F-82F6-48F9B95D4D3E.npy,EGFR inhibitor
