plate,well,site,compound,path,moa
P015099,D03,s3,CBK289882,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D03_s3_w6106AA57A-808A-468A-B698-1625A8C81094.npy,retinoid receptor agonist
P015099,K10,s2,CBK278120,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K10_s2_w6B123AB15-BDA4-4C78-B714-020E10FD70BB.npy,tubulin polymerization inhibitor
P015098,I02,s1,CBK308359,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I02_s1_w665BDECA8-1502-40CD-A03C-E8C23F27FE93.npy,tubulin polymerization inhibitor
P015094,M10,s4,CBK290993,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M10_s4_w6917F12E1-DA5F-4A05-A3E6-2CA8F2527135.npy,PARP inhibitor
P015096,F18,s2,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_F18_s2_w6114383B8-5075-4DD8-AAB1-5547A750DC90.npy,protein synthesis inhibitor
P015093,F04,s4,CBK309070,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F04_s4_w65E2C546D-7D94-4999-82B6-7BF99D512512.npy,JAK inhibitor
P015098,G23,s2,CBK201030,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G23_s2_w6A79B6C85-4224-4728-AFA9-A6F65409A54A.npy,topoisomerase inhibitor
P015099,L18,s1,CBK309049,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L18_s1_w6E96CC16F-8670-4DC9-9244-94360BBB2F00.npy,retinoid receptor agonist
P015084,L18,s4,CBK308709,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L18_s4_w6AE999F5B-AF9D-41AC-BFBD-C3A7D7E669CB.npy,ATPase inhibitor
P015091,L20,s4,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L20_s4_w6D8241159-B89B-459F-B65F-8B1D61CD96C9.npy,HDAC inhibitor
P015094,H17,s2,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H17_s2_w6183EB0E6-1FD7-4826-899E-57EEFD7E535B.npy,PARP inhibitor
P015076,B16,s4,CBK277913,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_B16_s4_w6F12C094D-8ADE-4AD8-9A31-88675C956CE7.npy,retinoid receptor agonist
P015085,B08,s1,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B08_s1_w66DED9B3A-AE3B-47B8-86D2-5CF0FB56F12E.npy,ATPase inhibitor
P015092,H17,s1,CBK290608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_H17_s1_w67C532EFF-EE27-4865-9890-7F2F18F49328.npy,JAK inhibitor
P015091,B16,s2,CBK290573,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B16_s2_w6B89B75E5-3330-4B08-9CE0-1A2F920AA61A.npy,HDAC inhibitor
P015098,L22,s5,CBK200945,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L22_s5_w6688EFB44-82E7-4068-9E13-4EB0FB8F510C.npy,tubulin polymerization inhibitor
P015099,G03,s2,CBK271643,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G03_s2_w60DE22003-7144-4DE9-ADCA-385E5C0C927E.npy,retinoid receptor agonist
P015099,K12,s5,CBK303985,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K12_s5_w643E9FC20-67DB-405C-AF12-B715198C6F06.npy,topoisomerase inhibitor
P015091,B18,s4,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B18_s4_w6979DCBF6-F470-4B7B-A7BC-32734323D028.npy,HDAC inhibitor
P015084,G17,s3,CBK278064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G17_s3_w698C69FDD-DBB4-4276-96FD-FA9C75B139E8.npy,Aurora kinase inhibitor
P015098,F10,s2,CBK309084,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F10_s2_w6D4C0F2EA-949D-4137-A6A8-969C19EF394A.npy,topoisomerase inhibitor
P015092,K22,s4,CBK290877,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_K22_s4_w677396275-8F7F-4B43-B84B-14AE76FC3E60.npy,JAK inhibitor
P015099,E18,s1,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E18_s1_w6466D1F5C-7210-409C-AE03-27C9B24D381D.npy,retinoid receptor agonist
P015077,C07,s5,CBK041182,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_C07_s5_w6FA74807A-52F9-46E0-97D7-4ADCF324C9D7.npy,topoisomerase inhibitor
P015099,M04,s5,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M04_s5_w6097617E1-92F6-4E8A-8F66-FFB36AFA1B61.npy,tubulin polymerization inhibitor
P015092,L20,s4,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_L20_s4_w616E48A34-8800-4E25-8A9D-A9A856ABDB65.npy,JAK inhibitor
P015099,E09,s1,CBK041184,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E09_s1_w6AB9BB283-F015-41C0-8E2D-4AC1A323D6E3.npy,tubulin polymerization inhibitor
P015085,N21,s4,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N21_s4_w6D06E4A10-4977-4BA7-BCA3-CD4E76550EC7.npy,ATPase inhibitor
P015091,G16,s1,CBK308696,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G16_s1_w62D7F7102-E3BD-4FF9-8162-057275709D18.npy,HSP inhibitor
P015091,F14,s1,CBK309523,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F14_s1_w66E4F1DED-2B03-4A23-8448-34C90CB09C78.npy,HDAC inhibitor
P015091,N12,s5,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N12_s5_w658189292-3B35-431F-B2EA-2D4058240AAE.npy,HDAC inhibitor
P015092,M12,s3,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_M12_s3_w69CFD57E8-E318-4942-A625-ECD3BF46E156.npy,JAK inhibitor
P015098,D17,s3,CBK307816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D17_s3_w6FF77397B-7DC7-47C2-9F72-1BF841FE6A2B.npy,topoisomerase inhibitor
P015097,H07,s5,CBK200927,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_H07_s5_w68FCA807A-A2C9-414A-8F55-A813D6F758C1.npy,protein synthesis inhibitor
P015095,J23,s1,CBK290655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J23_s1_w6560C1E72-AB13-4730-8513-92E9163B5410.npy,PARP inhibitor
P015094,N15,s4,CBK041804,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N15_s4_w6E652891A-FDB2-4EBA-B539-E514CDE1CE66.npy,PARP inhibitor
P015098,I12,s3,CBK309049,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I12_s3_w6E9B708A1-8D9A-4633-AE91-A99302929817.npy,retinoid receptor agonist
P015098,K08,s5,CBK271643,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K08_s5_w694781F43-16E7-4165-9A64-B05FB09CEAFB.npy,retinoid receptor agonist
P015084,F11,s2,CBK309086,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F11_s2_w65CB73B94-E816-4B27-94FA-AA64BC294CD3.npy,ATPase inhibitor
P015096,L05,s3,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_L05_s3_w641153D8F-13DA-411D-B8B5-6AE06A848F19.npy,protein synthesis inhibitor
P015092,C06,s4,CBK303909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_C06_s4_w642961E9E-CEE8-41B9-B658-7AEF7ECEFBDB.npy,JAK inhibitor
P015091,J06,s4,CBK290573,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J06_s4_w61C846C85-6C3E-4CFD-ACC3-6615E26CD8A6.npy,HDAC inhibitor
P015099,L09,s4,CBK290683,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L09_s4_w6ED3E90C0-B116-44B3-942A-60B112DA0DEE.npy,topoisomerase inhibitor
P015098,N13,s2,CBK309020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s2_w684872E53-DFD8-4D2E-859F-5F4DF0E66761.npy,topoisomerase inhibitor
P015090,M03,s2,CBK041487,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M03_s2_w687CD64B8-97E8-48EB-8E5E-9531CF3D8569.npy,HSP inhibitor
P015096,K08,s4,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_K08_s4_w6DAAF4CDA-248F-4ECD-AF38-53FC49C53DB6.npy,protein synthesis inhibitor
P015098,E13,s5,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E13_s5_w6F68E1031-B7F7-4286-812D-6061EBFE71A2.npy,retinoid receptor agonist
P015098,C19,s1,CBK308097,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C19_s1_w6B4633A68-E67D-49A5-8D39-C5A699E4B765.npy,retinoid receptor agonist
P015099,B21,s3,CBK291076,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B21_s3_w6B385A820-9FBF-406A-AA6B-11406DF8AF81.npy,tubulin polymerization inhibitor
P015099,C10,s5,CBK290588,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C10_s5_w6070CDB30-0E29-4415-B91C-52422170DC5A.npy,retinoid receptor agonist
P015090,B06,s2,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B06_s2_w6061CAE75-FF6C-474B-90EA-1482510067DD.npy,HSP inhibitor
P015094,E20,s5,CBK309255,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E20_s5_w6572E61FE-18B9-432E-92E8-DC9AD708FA72.npy,PARP inhibitor
P015096,N03,s4,CBK309098,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N03_s4_w6936A8217-877C-4922-9D77-D97C9935EBEE.npy,protein synthesis inhibitor
P015099,F22,s5,CBK308359,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F22_s5_w680C05E36-CB5F-4EFD-A4AD-996E32266B4D.npy,tubulin polymerization inhibitor
P015091,L20,s2,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L20_s2_w6DDFE0F9D-597A-4C34-8DA4-2E32B4E86528.npy,HDAC inhibitor
P015091,F14,s3,CBK309523,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F14_s3_w6F6251414-B37E-4D8F-B2B0-1763B42DD715.npy,HDAC inhibitor
P015091,C05,s5,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C05_s5_w61CA07CFC-BBDA-4DBC-A3D3-49E927C2EDB6.npy,HDAC inhibitor
P015090,N06,s3,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N06_s3_w60558409F-3BB2-4941-B156-30018279D17D.npy,HSP inhibitor
P015090,L20,s4,CBK303971,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L20_s4_w6EA06D8C2-F42B-4E71-9C58-1427ED0E5F78.npy,HDAC inhibitor
P015091,O06,s4,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O06_s4_w677DD97CF-66BD-4E0E-93DF-7963255C3213.npy,HSP inhibitor
P015096,J04,s3,CBK200927,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_J04_s3_w667E26E6C-1D10-4585-AA34-20563EE628DD.npy,protein synthesis inhibitor
P015099,F15,s1,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F15_s1_w6EB2878C3-FA50-4AD1-A4BA-534E56C98A23.npy,tubulin polymerization inhibitor
P015093,G09,s1,CBK290717,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G09_s1_w62E886688-A79F-4E82-8AA0-8F9B099EA672.npy,JAK inhibitor
P015091,M22,s1,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M22_s1_w6CD201571-C93A-48AF-BA26-67078864F519.npy,HSP inhibitor
P015092,D04,s1,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D04_s1_w6A000315A-A5C5-4FB1-9269-0FDDD3F01B77.npy,JAK inhibitor
P015085,N21,s1,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N21_s1_w60D0E5C3E-E1BC-4EF8-A21A-FBBF82DF767C.npy,ATPase inhibitor
P015098,I10,s3,CBK016139,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I10_s3_w6BB058055-F7A9-4A65-8523-19FBA9633C29.npy,tubulin polymerization inhibitor
P015084,H16,s5,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H16_s5_w60AA6CA20-1C36-4407-9397-C1CD2925B2A6.npy,ATPase inhibitor
P015092,L23,s1,CBK293875,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_L23_s1_w6B4728CCA-25BB-48F9-B22A-BAF4CBCBB0CC.npy,JAK inhibitor
P015091,I22,s1,CBK289731,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I22_s1_w6C8E9B8B1-F0A1-4DAE-9DAD-9C6AB55D93C8.npy,HDAC inhibitor
P015091,H19,s5,CBK309523,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_H19_s5_w6DCC57FD6-890C-4FBA-9107-1DD0ADBC94A8.npy,HDAC inhibitor
P015091,G06,s5,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G06_s5_w6AA376282-4447-4A98-9423-D55BEFC8138C.npy,JAK inhibitor
P015099,F22,s3,CBK308359,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F22_s3_w623F08C47-2874-4F7D-A869-57EADE9C3BB0.npy,tubulin polymerization inhibitor
P015084,F07,s4,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F07_s4_w6A1F58128-BC83-45D8-BACF-AE71E8647894.npy,Aurora kinase inhibitor
P015085,B22,s4,CBK290770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B22_s4_w6AAF3851C-35BA-4FDE-BDBA-8159677DCE1C.npy,Aurora kinase inhibitor
P015091,C20,s5,CBK308260,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C20_s5_w6ACA77F99-FA73-4B82-8478-6AD28C895C47.npy,HDAC inhibitor
P015090,C18,s2,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_C18_s2_w6D1DFB60A-EF9A-4507-84D0-9FE795F9ED14.npy,HDAC inhibitor
P015090,L11,s4,CBK290481,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s4_w60C4246FA-D5AF-4146-8F71-3369932D1977.npy,HDAC inhibitor
P015098,E04,s4,CBK041516,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E04_s4_w6275DCA9D-518A-4B1E-9500-AD899EC4D414.npy,tubulin polymerization inhibitor
P015090,B11,s4,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s4_w6A50675E5-7B20-4CE9-9DE4-E622503B8372.npy,HSP inhibitor
P015085,K18,s2,CBK288259,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_K18_s2_w6A2A154DD-9F4C-4EB8-BC1E-4D943B1FCB27.npy,Aurora kinase inhibitor
P015085,M09,s1,CBK200551,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M09_s1_w63A7D8C64-5DF2-41F1-8F72-64E045F75763.npy,ATPase inhibitor
P015084,L19,s1,CBK309086,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L19_s1_w64DDC19E1-CF02-4CFF-9BA2-263168A425FE.npy,ATPase inhibitor
P015097,O17,s1,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_O17_s1_w61657E951-98FE-41EA-9D02-38965D294A2D.npy,protein synthesis inhibitor
P015099,M21,s4,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M21_s4_w6A2E01DE9-B30A-418A-8307-BC092FD03EBA.npy,retinoid receptor agonist
P015092,F14,s3,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_F14_s3_w6DF88E00E-6B99-4EA7-AEAF-4C5A1FFF7062.npy,JAK inhibitor
P015099,L18,s4,CBK309049,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L18_s4_w6389633AC-4626-48E4-BFE9-3D760D458590.npy,retinoid receptor agonist
P015099,M22,s4,CBK278120,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M22_s4_w64B214E3D-B39E-4481-8A8D-EE5AEA0B9C8E.npy,tubulin polymerization inhibitor
P015085,G22,s4,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_G22_s4_w6F7572870-D119-4130-AF07-1D3B521E47E5.npy,Aurora kinase inhibitor
P015099,G16,s2,CBK041770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G16_s2_w6F7BBD037-9B11-4E03-A480-6767780CD291.npy,topoisomerase inhibitor
P015091,N20,s4,CBK290285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N20_s4_w676B6DBDB-AD88-49BA-A328-C5FD75BBA490.npy,HSP inhibitor
P015098,H18,s1,CBK201030,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H18_s1_w6BFE07058-C120-4A66-936C-E693B3B62454.npy,topoisomerase inhibitor
P015099,B15,s5,CBK278004,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B15_s5_w648811DE0-76D4-4D3A-883C-79C9767E4385.npy,topoisomerase inhibitor
P015098,M21,s4,CBK200898,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M21_s4_w6CFB548C7-A123-4DE7-801E-2AA60DAD807B.npy,tubulin polymerization inhibitor
P015085,B03,s4,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B03_s4_w6E37021B4-DA1B-4E79-90C4-67F4E5EE33F6.npy,Aurora kinase inhibitor
P015091,M07,s4,CBK278016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M07_s4_w6CB531B78-1CE0-4680-8FCB-E79763D6DE69.npy,JAK inhibitor
P015098,N20,s2,CBK303985,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N20_s2_w63C9A197A-5954-41B6-92BA-41B8856A63B5.npy,topoisomerase inhibitor
P015085,K11,s5,CBK290829,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_K11_s5_w6F8E3CEEF-2B27-47FD-BC4A-215AB15454F1.npy,Aurora kinase inhibitor
P015090,I03,s4,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s4_w6E79D31C4-6485-40FF-A9D8-59ECC4F2BDF9.npy,HSP inhibitor
P015098,C08,s2,CBK289760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C08_s2_w6C3A9E291-AEE3-4440-B86A-D4575F0F75A4.npy,topoisomerase inhibitor
P015094,O11,s2,CBK277926,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s2_w6902221CE-E274-461D-BF47-201CE63D5AAD.npy,PARP inhibitor
P015098,F09,s1,CBK309655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F09_s1_w60F0BB93A-5B2D-43DC-8E2A-7E496770D719.npy,topoisomerase inhibitor
P015084,N06,s5,CBK278064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_N06_s5_w6B8A1847E-B88E-4565-BB2D-B8E5661BA450.npy,Aurora kinase inhibitor
P015085,L06,s2,CBK308709,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_L06_s2_w6BD617FB4-BF06-4E61-B120-F091C6CE5ED3.npy,ATPase inhibitor
P015084,D18,s4,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D18_s4_w6EC5D4AAE-F04A-45C0-86C4-A6E39DDB50F2.npy,Aurora kinase inhibitor
P015091,L14,s5,CBK290613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L14_s5_w6CF98A854-3EBB-451A-B391-EC26CA001D1C.npy,HDAC inhibitor
P015097,N15,s5,CBK309098,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_N15_s5_w6A37AD962-7F02-4533-894C-EE0BDE56A233.npy,protein synthesis inhibitor
P015077,J20,s1,CBK277913,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_J20_s1_w6E9B61DDF-2435-4F23-AEE3-0006521DB5CE.npy,retinoid receptor agonist
P015091,D20,s2,CBK290799,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D20_s2_w6820D26A8-75D3-44B9-9595-77B7E253E6F9.npy,HSP inhibitor
P015095,J15,s2,CBK308811,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J15_s2_w66DDBFAAC-66F0-4FCA-BA3D-CE35F15F0E6F.npy,PARP inhibitor
P015091,K09,s4,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K09_s4_w6846C2680-14E6-484D-BFBB-E790CF595C44.npy,HSP inhibitor
