plate,well,site,compound,path,moa
P015083,B14,s4,CBK200558,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015083-U2OS-48h-P4-L2-TL_B14_s4_w6099AB836-8997-44B4-A778-C5D96009D8FC.npy,topoisomerase inhibitor
P015098,K06,s5,CBK200898,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K06_s5_w6CDB46553-1249-4708-8294-31A2F34D9DD6.npy,tubulin polymerization inhibitor
P015091,J11,s2,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J11_s2_w6926EB6D8-39AA-433D-9D6B-DE4D34856289.npy,HSP inhibitor
P015090,K14,s1,CBK303885,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K14_s1_w6967F37A1-A626-4694-AE52-C4B7AAD4D6A4.npy,HDAC inhibitor
P015092,D04,s3,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D04_s3_w69412EE68-5EA1-45B8-81FA-303D2084B172.npy,JAK inhibitor
P015090,D23,s4,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D23_s4_w6B3966CB7-18F4-4376-BA87-9E77268AFC9A.npy,HSP inhibitor
P015096,N09,s5,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N09_s5_w654FF881A-2513-46BD-B0EF-2BFBBD9361C7.npy,protein synthesis inhibitor
P015099,K17,s4,CBK041184,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K17_s4_w6FBA677C2-E653-4B8F-87E8-10E5CF3DB458.npy,tubulin polymerization inhibitor
P015099,J19,s2,CBK309391,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_J19_s2_w6143319D6-CB44-43DA-85BF-EDD6423D91A5.npy,tubulin polymerization inhibitor
P015092,F06,s2,CBK293875,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_F06_s2_w604F37841-8C66-4530-B548-305F225BB663.npy,JAK inhibitor
P015085,J08,s2,CBK201011,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_J08_s2_w6F5A7E22A-7A97-4098-B987-3920F1C73EFE.npy,ATPase inhibitor
P015099,N10,s3,CBK309391,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N10_s3_w6E9977716-E28A-4DE5-BAC7-5EC95AC06BE4.npy,tubulin polymerization inhibitor
P015090,M11,s3,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s3_w64F2905DA-756D-44A0-A546-0D2D306388FC.npy,HSP inhibitor
P015091,I11,s1,CBK289739,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I11_s1_w654069A94-B266-4BAA-B541-A29E4D9AF367.npy,HDAC inhibitor
P015090,M13,s4,CBK309523,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M13_s4_w6620F1A33-C737-4713-A934-A042A8B1EAA9.npy,HDAC inhibitor
P015091,F11,s3,CBK303885,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F11_s3_w65721405F-728F-4E71-8026-D0C12BB06EC8.npy,HDAC inhibitor
P015098,C11,s5,CBK200945,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C11_s5_w6869E80F5-0E66-42AB-A9B3-66B98B0BD3EB.npy,tubulin polymerization inhibitor
P015085,O22,s5,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_O22_s5_w681B6716C-D07C-48C4-9048-DDC13261BB53.npy,Aurora kinase inhibitor
P015090,N17,s5,CBK290573,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N17_s5_w629B41C4D-DF35-40DA-8EFA-DE792955048C.npy,HDAC inhibitor
P015076,J05,s2,CBK041182,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_J05_s2_w60471F54D-BFB4-40FA-A758-A701530BF680.npy,topoisomerase inhibitor
P015096,N05,s1,CBK308608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N05_s1_w67BB67AB2-92BB-4303-A1B6-73194F6FB393.npy,protein synthesis inhibitor
P015085,E11,s3,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E11_s3_w601926D34-10E6-4AFC-9CF4-ABBA188E54D5.npy,ATPase inhibitor
P015090,E09,s5,CBK291020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E09_s5_w629541A0C-663A-4FAF-8039-DC2C45AA994F.npy,HDAC inhibitor
P015099,E07,s2,CBK308090,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E07_s2_w6933F8004-9032-4603-8869-652F1A8F0913.npy,retinoid receptor agonist
P015091,D04,s4,CBK308232,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D04_s4_w60FA417BE-570F-4077-9A3C-D657F052CE3B.npy,HSP inhibitor
P015099,H18,s3,CBK308876,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H18_s3_w6BACFE4E6-CB0F-4F80-94EE-CBB53B9A46E3.npy,retinoid receptor agonist
P015099,B02,s4,CBK308276,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B02_s4_w6FD48D6ED-654A-4B06-9345-3A16FB26A802.npy,retinoid receptor agonist
P015096,F04,s1,CBK309098,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_F04_s1_w60C53B4CC-AE09-48B3-9A36-9784B1E1F13E.npy,protein synthesis inhibitor
P015099,F23,s5,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F23_s5_w636CC3733-86CD-4331-A84C-E448347B50EF.npy,topoisomerase inhibitor
P015099,E03,s3,CBK309639,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E03_s3_w6AB325EA8-F37E-4DF3-8896-A0F9981BC88D.npy,topoisomerase inhibitor
P015098,C13,s4,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C13_s4_w68F9AD507-7CD3-4712-9920-E15BDEDA438E.npy,topoisomerase inhibitor
P015097,M13,s4,CBK308519,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_M13_s4_w6B2DB72B8-356B-456B-928B-C550B6E9779F.npy,protein synthesis inhibitor
P015084,G11,s2,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G11_s2_w679C4B178-3615-4782-9830-E62E8CD5B772.npy,ATPase inhibitor
P015091,C10,s1,CBK289756,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C10_s1_w6512262F4-C196-471B-98DD-34B5BF458787.npy,HDAC inhibitor
P015098,L11,s3,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L11_s3_w6460016DC-EC8D-4B79-85D1-132F8C4CDF8D.npy,topoisomerase inhibitor
P015090,H16,s5,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H16_s5_w64CDABD81-FE33-4397-AA1D-D77D02B21922.npy,HSP inhibitor
P015098,B08,s5,CBK041720,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B08_s5_w6B496F1ED-1E1E-49A6-A0EA-D0C81BFD6371.npy,tubulin polymerization inhibitor
P015091,B09,s1,CBK303971,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B09_s1_w624E7E500-4245-4DF4-B83E-2A24B7116065.npy,HDAC inhibitor
P015098,M10,s1,CBK308631,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M10_s1_w62EF94BBA-0840-4A8A-9D76-7914D24E6334.npy,retinoid receptor agonist
P015091,B03,s4,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B03_s4_w64B142B50-FFE3-49A7-A325-E9E481B9ECF8.npy,HSP inhibitor
P015090,F23,s2,CBK308696,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_F23_s2_w67703C1FF-60F6-4183-8056-79D730253548.npy,HSP inhibitor
P015090,E15,s2,CBK290613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E15_s2_w6C82CC710-0747-4001-97CD-BCB6BBAA81D9.npy,HDAC inhibitor
P015099,C19,s4,CBK011613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C19_s4_w6438FAD3F-558A-484C-94D5-1318167497EA.npy,retinoid receptor agonist
P015085,I03,s1,CBK288349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I03_s1_w699E33FEA-7EF8-4502-9356-19A240FD3CFC.npy,Aurora kinase inhibitor
P015094,G08,s2,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G08_s2_w63B4F17AA-F570-41C3-96C3-B2C83CCC1F78.npy,PARP inhibitor
P015084,K06,s5,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K06_s5_w6DC4B9502-C8F9-4D8C-8D09-12DD69637FD2.npy,ATPase inhibitor
P015095,K16,s2,CBK277926,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K16_s2_w6BBF343BF-30BB-4251-84B7-963C1C7A7F92.npy,PARP inhibitor
P015098,L11,s2,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L11_s2_w67FCA4929-F904-4EAF-9105-73680247650B.npy,topoisomerase inhibitor
P015084,I03,s4,CBK288286,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I03_s4_w6D611584D-46B8-42AE-9234-D9883D48F88D.npy,Aurora kinase inhibitor
P015098,O12,s5,CBK041003,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O12_s5_w6F126B6FB-D791-4310-8867-C9EED2D83DE3.npy,retinoid receptor agonist
P015085,N08,s5,CBK309653,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N08_s5_w68A3D1682-E251-4EA5-A643-94249FD272A3.npy,ATPase inhibitor
P015084,N22,s2,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_N22_s2_w68D6E4DD3-C9DC-466F-81AB-6E4E18CDCA03.npy,ATPase inhibitor
P015084,K06,s3,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K06_s3_w6616CF629-9D7C-404C-908B-29122C0CE7DC.npy,ATPase inhibitor
P015085,N15,s5,CBK308101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N15_s5_w698297A4F-E107-4FFB-A7E1-1F88DB74B4F9.npy,Aurora kinase inhibitor
P015091,L04,s2,CBK303885,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L04_s2_w6D383032A-28FA-4B03-BDD3-916DC2320E6A.npy,HDAC inhibitor
P015085,M03,s1,CBK308652,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M03_s1_w66072C976-E8C6-4305-B559-9BCD248222D4.npy,Aurora kinase inhibitor
P015084,K15,s1,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_K15_s1_w675A73AB8-6392-4703-9D48-50D7948C3F49.npy,ATPase inhibitor
P015099,M07,s4,CBK200898,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M07_s4_w61C42AE93-6114-4085-8384-8487784BB0C0.npy,tubulin polymerization inhibitor
P015099,J06,s3,CBK307964,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_J06_s3_w6CB65570E-E6BF-472C-B6B2-F5D41BD2B306.npy,tubulin polymerization inhibitor
P015097,I05,s4,CBK041256,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_I05_s4_w60A5E9624-2DC3-49B2-8D19-6B935CAED1FB.npy,protein synthesis inhibitor
P015098,C02,s3,CBK308276,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C02_s3_w65C243BD6-7696-41AB-8639-D1878803FDCE.npy,retinoid receptor agonist
P015090,M11,s1,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s1_w6A7DE1AD2-1999-4B26-A15E-689BBAC4971B.npy,HSP inhibitor
P015098,G06,s1,CBK309538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G06_s1_w633224ACE-4885-44F8-A20A-21E69EC560AD.npy,protein synthesis inhibitor
P015085,J07,s1,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_J07_s1_w6A737D47E-14A8-4E09-A93A-F0864E8AB7F9.npy,ATPase inhibitor
P015096,D07,s5,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_D07_s5_w6268A707B-1A98-42C1-B627-F208EAC70BB9.npy,protein synthesis inhibitor
P015091,L07,s4,CBK290810,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L07_s4_w6EB93A95A-8382-4307-AC9C-F75DCCD4F34F.npy,HSP inhibitor
P015084,D08,s1,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D08_s1_w605B21929-5B2F-43B0-9E02-D0046F995C3C.npy,Aurora kinase inhibitor
P015098,H07,s2,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H07_s2_w62FC3F63E-F957-402F-8286-12825DDBEE66.npy,retinoid receptor agonist
P015091,O12,s1,CBK290481,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O12_s1_w680605F82-3717-41DA-8FE7-3408A9558CF1.npy,HDAC inhibitor
P015091,O20,s4,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O20_s4_w66ADE1708-4532-4EF9-AF56-5387974BA929.npy,HDAC inhibitor
P015084,J03,s5,CBK308980,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_J03_s5_w66F97E0ED-62CC-4BD2-BD6E-9407000F56A6.npy,ATPase inhibitor
P015085,E17,s1,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E17_s1_w6597A1EB4-10CD-4B61-B264-E387544EFBCE.npy,ATPase inhibitor
P015098,N13,s1,CBK309020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s1_w6E00EE783-B295-4CC3-BC42-B951B49E98DB.npy,topoisomerase inhibitor
P015090,C12,s3,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_C12_s3_w6337B7751-62F7-4414-AA1A-1A36A768AEE5.npy,HDAC inhibitor
P015091,K23,s1,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K23_s1_w6055EF182-3363-4048-A45A-A06DA9C2E9BA.npy,HSP inhibitor
P015084,J20,s2,CBK308652,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_J20_s2_w6E0EFDA95-157A-4977-A243-092F15B04E28.npy,Aurora kinase inhibitor
P015098,M17,s5,CBK309655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M17_s5_w6C00CC2E7-AFCD-4D5F-97B8-BCA9F6964A92.npy,topoisomerase inhibitor
P015094,M13,s2,CBK277950,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M13_s2_w698DCDADE-BC75-4A4A-A274-DA4B4085EBAA.npy,PARP inhibitor
P015085,N17,s4,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N17_s4_w62EAE6482-F3B0-41AF-9597-EA9C6F25E1D8.npy,ATPase inhibitor
P015097,H16,s5,CBK041256,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_H16_s5_w6601D2094-4B92-49DA-8386-763EB1B414F8.npy,protein synthesis inhibitor
P015094,O14,s1,CBK308321,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O14_s1_w6099EA997-1C0D-4E75-92DD-E53A38D8F88C.npy,PARP inhibitor
P015085,K20,s1,CBK288285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_K20_s1_w69D82FCC8-B54D-4DA4-AE59-1B6BCC58907D.npy,Aurora kinase inhibitor
P015094,N07,s1,CBK308811,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N07_s1_w6C35D290D-1F6F-409C-8208-68C22A7EDDE6.npy,PARP inhibitor
P015091,N04,s5,CBK290481,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N04_s5_w62411D9D8-2295-42A7-9E8B-4629D52FD9CC.npy,HDAC inhibitor
P015099,E07,s1,CBK308090,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E07_s1_w6112EE11B-81D8-44DF-9C34-93AF40F1DDF1.npy,retinoid receptor agonist
P015090,J17,s5,CBK278050,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J17_s5_w6D9472C4D-D1EA-4C51-9250-C12C1B6A1643.npy,JAK inhibitor
P015090,E04,s3,CBK290810,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E04_s3_w65F6DAD5A-F9E4-45D7-BA9A-129640859648.npy,HSP inhibitor
P015093,O21,s4,CBK309133,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_O21_s4_w6C4A6CE7F-B77E-424C-BB68-DB5011C5CE43.npy,JAK inhibitor
P015092,I19,s4,CBK309133,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_I19_s4_w6B1EA048D-498C-4AC5-91B2-CE34DD2508F7.npy,JAK inhibitor
P015085,B19,s1,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B19_s1_w69B071609-5045-45A7-B032-C389E73DD7DA.npy,Aurora kinase inhibitor
P015084,G23,s4,CBK290770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G23_s4_w6C6D7856A-2A6D-481D-8BE3-A0B90C725B44.npy,Aurora kinase inhibitor
P015098,E11,s2,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E11_s2_w61749A013-31B9-4519-9037-C43B8903BC56.npy,topoisomerase inhibitor
P015085,D08,s1,CBK308101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_D08_s1_w6428CC33B-D411-48F6-BDC5-A48F272D447F.npy,Aurora kinase inhibitor
P015090,O13,s4,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O13_s4_w6F5E17EAE-D795-46C0-9CC7-FF0F3A7D3DCB.npy,HSP inhibitor
P015095,F13,s4,CBK290352,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_F13_s4_w6C0895AF5-937D-4B9D-8C02-439D38627C4E.npy,PARP inhibitor
P015084,G10,s2,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G10_s2_w694E29903-CB76-433B-9B61-C08E5D2A8E5C.npy,Aurora kinase inhibitor
P015084,F19,s2,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F19_s2_w6FAF97477-9616-4779-92DF-B78F554BCE5C.npy,ATPase inhibitor
P015090,G10,s5,CBK308430,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G10_s5_w6D26448D8-2EAB-41BE-BB4C-F12C3F3EFFC6.npy,HDAC inhibitor
P015093,B19,s1,CBK308126,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_B19_s1_w6B40DB44A-0318-479C-8441-B466DB70A921.npy,JAK inhibitor
P015099,F02,s5,CBK011613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F02_s5_w63E5F0B19-DA9D-4CA8-B464-34E514ADE3E4.npy,retinoid receptor agonist
P015096,C16,s1,CBK308608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_C16_s1_w64BCA3541-A38C-49A9-A4EB-C742048344E9.npy,protein synthesis inhibitor
P015091,J06,s1,CBK290573,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J06_s1_w6BD1F2F88-8F00-4363-9441-AAB9732EB0E0.npy,HDAC inhibitor
P015099,D02,s5,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D02_s5_w6AED407B4-9FE3-40B0-A18F-A44B0F78C594.npy,topoisomerase inhibitor
P015094,B03,s1,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B03_s1_w68484E415-075D-4A50-A365-D45AE87D6FB7.npy,PARP inhibitor
P015098,B11,s1,CBK290529,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B11_s1_w668C9942B-BBB6-48B0-94CD-328FF475EDBC.npy,topoisomerase inhibitor
P015095,C03,s3,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s3_w64291E5F6-5AEC-42CF-8B04-98C62BE371F1.npy,PARP inhibitor
P015085,E03,s2,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E03_s2_w6CC31EBB9-DE3B-42E3-8FB0-BD991FE4DEDD.npy,ATPase inhibitor
P015098,B03,s2,CBK291076,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B03_s2_w6DADECA3E-47B9-4A52-A773-57DD087B6CB6.npy,tubulin polymerization inhibitor
P015098,O22,s3,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O22_s3_w60D76A02D-538E-4CD6-A974-79D1FB5E1F3A.npy,retinoid receptor agonist
P015098,O05,s3,CBK308090,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O05_s3_w6AA35583D-F2E4-4650-92A1-1F344B0CDCC7.npy,retinoid receptor agonist
P015095,I10,s5,CBK308811,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I10_s5_w69EB3B40C-C8B0-49E1-80D2-1112B158E33C.npy,PARP inhibitor
