plate,well,site,bf_site,compound,path,moa
P015090,M05,s4,s2,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M05_s4_w5E9362BF9-3874-4326-A9E2-051806C0E105.npy,HSP inhibitor
P015090,M05,s5,s3,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M05_s5_w59F8E0D36-71E0-4072-AC9E-10D10EB66050.npy,HSP inhibitor
P015090,M05,s6,s4,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M05_s6_w5CDB7A7D7-FDCA-4EBB-AD89-4B06F7E197E3.npy,HSP inhibitor
P015090,M05,s8,s5,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M05_s8_w50805B07A-F375-438A-A23D-EADCAE464505.npy,HSP inhibitor
P015090,M07,s2,s1,CBK308923,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M07_s2_w5A5703C72-8366-477E-A4FE-CF6910CB5282.npy,HSP inhibitor
P015090,M07,s4,s2,CBK308923,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M07_s4_w50773F185-0EE5-4F3A-A8C8-601465397AC1.npy,HSP inhibitor
P015090,M07,s5,s3,CBK308923,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M07_s5_w55F75EAF6-315F-4FF9-BE3F-36D1289EF934.npy,HSP inhibitor
P015090,M07,s6,s4,CBK308923,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M07_s6_w562169DCD-F970-4D9C-BD15-D54758925BCE.npy,HSP inhibitor
P015090,M07,s8,s5,CBK308923,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M07_s8_w599B6CCEA-19FE-4161-9232-00D1837682F7.npy,HSP inhibitor
P015090,M08,s2,s1,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M08_s2_w501FE0A83-399F-401C-89AC-179283F427EB.npy,HDAC inhibitor
P015090,M08,s4,s2,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M08_s4_w5C4F10B4C-DE17-4FAA-A81E-517CF0EEB77E.npy,HDAC inhibitor
P015090,M08,s5,s3,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M08_s5_w5BB9AA956-4711-4BD1-9396-7305F8B4A2E2.npy,HDAC inhibitor
P015090,M08,s6,s4,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M08_s6_w5C44DEF78-AA88-421A-B7ED-6D443AF5E6EE.npy,HDAC inhibitor
P015090,M08,s8,s5,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M08_s8_w5D0C282C1-105E-450C-92A6-6671B007DBDD.npy,HDAC inhibitor
P015090,M14,s2,s1,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s2_w583C31746-766B-454E-92FA-8C55838CD524.npy,HDAC inhibitor
P015090,M14,s4,s2,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s4_w5C9D83205-936F-4C34-BE9A-086937BEF3F9.npy,HDAC inhibitor
P015090,M14,s5,s3,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s5_w58AAD705A-CBBA-4EB6-9CFF-CE7CD5BACC9D.npy,HDAC inhibitor
P015090,M14,s6,s4,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s6_w520AC2A26-9471-4116-A6BD-A6AE317067C5.npy,HDAC inhibitor
P015090,M14,s8,s5,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M14_s8_w598B2F914-EE72-464D-A313-C571502B65D4.npy,HDAC inhibitor
P015090,M17,s2,s1,CBK291055,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s2_w50D393473-C6AF-4A49-AFA8-E4FE38CE4026.npy,HDAC inhibitor
P015090,M17,s4,s2,CBK291055,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s4_w51A21E63A-73CF-40BB-8550-FC6391617D5E.npy,HDAC inhibitor
P015090,M17,s5,s3,CBK291055,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s5_w5D27C8BBA-E5E9-47BF-9D3E-991534592B6C.npy,HDAC inhibitor
P015090,M17,s6,s4,CBK291055,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s6_w508E58846-A304-4E90-BF9D-B9386F730666.npy,HDAC inhibitor
P015090,M17,s8,s5,CBK291055,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M17_s8_w5FF99E238-0BD8-4059-A428-5615E8E1DBDD.npy,HDAC inhibitor
P015090,M18,s2,s1,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s2_w508B45995-026A-42A9-8AE5-BA5D9A2A5B8C.npy,HDAC inhibitor
P015090,M18,s4,s2,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s4_w59C4EC9D6-5D40-44A6-94E5-39EF2911CB51.npy,HDAC inhibitor
P015090,M18,s5,s3,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s5_w518242079-B453-43DF-96DB-E69FACD94ACA.npy,HDAC inhibitor
P015090,M18,s6,s4,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s6_w567BE2F9B-C15F-46E8-B62C-90D6FE494BEB.npy,HDAC inhibitor
P015090,M18,s8,s5,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M18_s8_w552E217DD-6392-4759-B1A4-8FCBD5EFBF3D.npy,HDAC inhibitor
P015090,M22,s2,s1,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M22_s2_w5269FD280-39C0-42F8-8ADF-EC226099E7CD.npy,HSP inhibitor
P015090,M22,s4,s2,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M22_s4_w5868D7571-FED7-43C8-83E6-B0ED20B77F97.npy,HSP inhibitor
P015090,M22,s5,s3,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M22_s5_w5A1816781-2D72-4B6D-94C1-DB4A55F40DA8.npy,HSP inhibitor
P015090,M22,s6,s4,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M22_s6_w540EACC56-638F-444B-9F6D-046BA064E9C0.npy,HSP inhibitor
P015090,M22,s8,s5,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_M22_s8_w5979CA6A6-D2AE-4B07-829F-116760BD67F1.npy,HSP inhibitor
P015090,N02,s2,s1,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N02_s2_w56ED1142F-6878-4956-A34F-CDF309CAF639.npy,HSP inhibitor
P015090,N02,s4,s2,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N02_s4_w5BCED991E-551C-481C-8B7E-5034C7155DE4.npy,HSP inhibitor
P015090,N02,s5,s3,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N02_s5_w57AEDB29A-3258-4430-B629-274099DDB752.npy,HSP inhibitor
P015090,N02,s6,s4,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N02_s6_w5F9D66241-45E4-4AC4-9B59-D3BDE7C669ED.npy,HSP inhibitor
P015090,N02,s8,s5,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N02_s8_w5FCD92941-BA61-459C-BA20-E7D8C674383C.npy,HSP inhibitor
P015090,N04,s2,s1,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N04_s2_w5FB05966A-9A99-4BAB-8F89-B2B806FDA684.npy,HDAC inhibitor
P015090,N04,s4,s2,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N04_s4_w53B843151-7FCC-43A0-95CE-505E9A2C0A76.npy,HDAC inhibitor
P015090,N04,s5,s3,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N04_s5_w57F1BF7B1-69C6-4426-BBB2-78E76E2CD5FF.npy,HDAC inhibitor
P015090,N04,s6,s4,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N04_s6_w523C2F475-46DE-4998-8171-0CD4CEA580AF.npy,HDAC inhibitor
P015090,N04,s8,s5,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N04_s8_w58AED8E7A-19C0-485C-A8CA-E8DA1BB5DB7A.npy,HDAC inhibitor
P015090,N06,s2,s1,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N06_s2_w5F1F4326A-5225-4E08-9987-F751E28645AA.npy,HSP inhibitor
P015090,N06,s4,s2,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N06_s4_w5096217B0-1351-481D-897D-1970452724FA.npy,HSP inhibitor
P015090,N06,s5,s3,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N06_s5_w56619C724-7C6F-460D-B2C4-55A4110D1E8C.npy,HSP inhibitor
P015090,N06,s6,s4,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N06_s6_w53D83FFB0-D08E-4A22-850B-9CC95930EE01.npy,HSP inhibitor
P015090,N06,s8,s5,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N06_s8_w534D6D9B5-82F4-437B-A879-7BB29D792A26.npy,HSP inhibitor
P015090,N08,s2,s1,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N08_s2_w51045CD15-56FE-485C-BD64-C777102B2B71.npy,HSP inhibitor
P015090,N08,s4,s2,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N08_s4_w5281E2F00-DB32-4EB3-90F3-23B54B697493.npy,HSP inhibitor
P015090,N08,s5,s3,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N08_s5_w5F8E16D30-D61B-4C2A-BCC2-E0C45633AB3E.npy,HSP inhibitor
P015090,N08,s6,s4,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N08_s6_w5FFEDF56F-AEFD-4C76-A600-52354CF0F5EA.npy,HSP inhibitor
P015090,N08,s8,s5,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N08_s8_w5E2765849-5DFC-4B70-9EA2-0A37008DA876.npy,HSP inhibitor
P015090,N09,s2,s1,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N09_s2_w5F6A3BC53-AFD4-41CD-A122-F20209A68670.npy,JAK inhibitor
P015090,N09,s4,s2,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N09_s4_w5D95FBF87-AA88-4706-B066-4A08941780ED.npy,JAK inhibitor
P015090,N09,s5,s3,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N09_s5_w51E8DF3DD-CDCB-409B-A105-1E36E0F9E9F1.npy,JAK inhibitor
P015090,N09,s6,s4,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N09_s6_w597376A4F-A405-4133-9028-DFDE2706AFCE.npy,JAK inhibitor
P015090,N09,s8,s5,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N09_s8_w5B8658501-9E33-498B-B07A-52D56C6037A2.npy,JAK inhibitor
P015090,N10,s2,s1,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N10_s2_w53568A647-99BD-4D9C-872A-20CFF336A8C5.npy,HSP inhibitor
P015090,N10,s4,s2,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N10_s4_w5920F6FAC-9B1E-4ABE-B199-0642BDF564D7.npy,HSP inhibitor
P015090,N10,s5,s3,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N10_s5_w5BBE3D332-7C40-468D-BBD8-9A0A1BC4AE0D.npy,HSP inhibitor
P015090,N10,s6,s4,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N10_s6_w533A8E044-82FF-4A99-A80D-7B44049FE253.npy,HSP inhibitor
P015090,N10,s8,s5,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N10_s8_w52DDFE2AA-25CB-4F92-B254-882A318ACE60.npy,HSP inhibitor
P015090,N14,s2,s1,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N14_s2_w5FF1EB230-7D18-4637-B5CB-E0B84CE08958.npy,HSP inhibitor
P015090,N14,s4,s2,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N14_s4_w52415B722-846A-44B1-8C18-7E0E468D178B.npy,HSP inhibitor
P015090,N14,s5,s3,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N14_s5_w528E44D13-41C0-46CE-9446-8985170246C7.npy,HSP inhibitor
P015090,N14,s6,s4,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N14_s6_w5DDA110BB-CE6A-4F45-A9F0-A80C28A52906.npy,HSP inhibitor
P015090,N14,s8,s5,CBK278047,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_N14_s8_w5AD2E2B3C-0943-458A-8CB9-AAB4066E8934.npy,HSP inhibitor
P015090,O03,s2,s1,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O03_s2_w534ACD7D3-1629-474B-A6A2-7BCF97A06674.npy,JAK inhibitor
P015090,O03,s4,s2,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O03_s4_w59CC73687-564B-4E32-97C9-35304ECDF155.npy,JAK inhibitor
P015090,O03,s5,s3,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O03_s5_w51CB32F83-865B-437B-BAAF-189A49FC9B6E.npy,JAK inhibitor
P015090,O03,s6,s4,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O03_s6_w5D45D834E-F9AC-4978-A026-E0C7772E8454.npy,JAK inhibitor
P015090,O03,s8,s5,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O03_s8_w5EDB6A243-6EB2-44A2-9F59-E5FB47212816.npy,JAK inhibitor
P015090,O05,s2,s1,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O05_s2_w51F50CD39-959A-408D-B07D-7CE76096F765.npy,HSP inhibitor
P015090,O05,s4,s2,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O05_s4_w579709D9C-0B9E-41D4-8BE6-16B4A346196D.npy,HSP inhibitor
P015090,O05,s5,s3,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O05_s5_w595428F69-812F-4F83-A5DE-EBEE573AF8A8.npy,HSP inhibitor
P015090,O05,s6,s4,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O05_s6_w5496B910B-D3D4-4C7D-8201-533E43DC9F34.npy,HSP inhibitor
P015090,O05,s8,s5,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O05_s8_w5BC9A166A-C0E1-44B1-9EB6-FD5F466CDFE7.npy,HSP inhibitor
P015090,O06,s2,s1,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O06_s2_w532C4F1F1-BDBA-4CCB-B207-5D36A08E4315.npy,HDAC inhibitor
P015090,O06,s4,s2,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O06_s4_w5DACA458E-2448-4C68-85D8-934A4660D9F7.npy,HDAC inhibitor
P015090,O06,s5,s3,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O06_s5_w546EA374E-E01E-4E22-BD18-85017969BC72.npy,HDAC inhibitor
P015090,O06,s6,s4,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O06_s6_w532CE90E0-C9DC-4FC1-A5C2-DD9002947B03.npy,HDAC inhibitor
P015090,O06,s8,s5,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O06_s8_w55FEB8E3F-3BD9-469B-8F71-4A2BBD21CD93.npy,HDAC inhibitor
P015090,O07,s2,s1,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O07_s2_w5675D746C-B2D5-490A-96FD-55456F28281F.npy,HSP inhibitor
P015090,O07,s4,s2,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O07_s4_w50AEB9236-F450-4AFB-BE0C-999B9A097F0D.npy,HSP inhibitor
P015090,O07,s5,s3,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O07_s5_w5A4CD819D-4DD1-4FC3-8FD2-B9E8F1A12E4A.npy,HSP inhibitor
P015090,O07,s6,s4,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O07_s6_w537A3C849-BCE8-4D1E-972F-917AA9DC1D4C.npy,HSP inhibitor
P015090,O07,s8,s5,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O07_s8_w5E1CE1E76-3002-4A1C-AE0B-4B1917B15EF4.npy,HSP inhibitor
P015090,O13,s2,s1,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O13_s2_w584D14C87-A360-4819-81BF-BDC9647D20EA.npy,HSP inhibitor
P015090,O13,s4,s2,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O13_s4_w5B8430CD2-17FE-41C3-97AE-7E8ECB9DFD3D.npy,HSP inhibitor
P015090,O13,s5,s3,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O13_s5_w5FC6D0BA1-B062-4215-A75B-5A67137F0A63.npy,HSP inhibitor
P015090,O13,s6,s4,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O13_s6_w5619B445D-E118-419C-B4EA-4D2B22BE4920.npy,HSP inhibitor
P015090,O13,s8,s5,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O13_s8_w5212D8334-E118-4064-91CF-EA1B317334BE.npy,HSP inhibitor
P015090,O18,s2,s1,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O18_s2_w5307D782A-C247-4509-9540-5B05C176A022.npy,HSP inhibitor
P015090,O18,s4,s2,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O18_s4_w5B6EB5604-05CE-4C1E-BB68-6A33A81A0B36.npy,HSP inhibitor
P015090,O18,s5,s3,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O18_s5_w5EE6EF21D-863C-4E07-B530-8245F181FA66.npy,HSP inhibitor
P015090,O18,s6,s4,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O18_s6_w5E307DC6D-C9BE-4044-9EBC-46D8DA74B9C0.npy,HSP inhibitor
P015090,O18,s8,s5,CBK290181,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O18_s8_w50FE6B4DD-6F77-4C8C-8547-53EE9B26D9E8.npy,HSP inhibitor
P015090,O22,s2,s1,CBK277939,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O22_s2_w5F1F52EEE-08EB-4628-B2B6-7D9CC87E376A.npy,HSP inhibitor
P015090,O22,s4,s2,CBK277939,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O22_s4_w5EEB11378-3815-4559-8D0F-76E0E5FAA70A.npy,HSP inhibitor
P015090,O22,s5,s3,CBK277939,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O22_s5_w53A92B9B0-0914-4BD8-932E-67938DE3B7A9.npy,HSP inhibitor
P015090,O22,s6,s4,CBK277939,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O22_s6_w51686DE77-F25A-468E-93E2-A1F2BC7BD9B9.npy,HSP inhibitor
P015090,O22,s8,s5,CBK277939,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015090-U2OS-48h-P8-L1_O22_s8_w5E5D1656A-F0FA-42CF-B600-135F233EF3E0.npy,HSP inhibitor
P015091,B03,s2,s1,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B03_s2_w5F3D18722-ACBC-44CF-BFAC-EAE855BB0329.npy,HSP inhibitor
P015091,B03,s4,s2,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B03_s4_w5763DB13C-59D0-4CCA-8D5A-F91E6415552E.npy,HSP inhibitor
P015091,B03,s5,s3,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B03_s5_w5A86EDC27-21B5-4634-8AD5-6B66E0946BF0.npy,HSP inhibitor
P015091,B03,s6,s4,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B03_s6_w5C557DA98-DF69-468F-B244-24822FE1070B.npy,HSP inhibitor
P015091,B03,s8,s5,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B03_s8_w5AA36AB0C-A586-410F-9A50-A7AFC77E2A20.npy,HSP inhibitor
P015091,B04,s2,s1,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B04_s2_w52AFE636F-F099-497B-8A03-7E06213B20C4.npy,HSP inhibitor
P015091,B04,s4,s2,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B04_s4_w576641C78-AB81-4F3A-9397-8282FAFCFE4A.npy,HSP inhibitor
P015091,B04,s5,s3,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B04_s5_w5D6476E20-3C85-47DB-8248-38ECEC596E2A.npy,HSP inhibitor
P015091,B04,s6,s4,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B04_s6_w51EF3722F-E007-4984-AC19-AE381668D554.npy,HSP inhibitor
P015091,B04,s8,s5,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/fl/specs935-v1-FA-P015091-U2OS-48h-P8-L2_B04_s8_w5A4D3B974-1290-44AE-9DEB-AF33D5FF849D.npy,HSP inhibitor
