plate,well,site,compound,path,moa
P015090,I10,s4,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I10_s4_w6442251A7-F7A2-4DBE-AA69-2A6167F2CF1B.npy,HSP inhibitor
P015091,K23,s2,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K23_s2_w6E86C4583-3414-431A-B403-1C5564E776C8.npy,HSP inhibitor
P015090,H06,s3,CBK308137,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H06_s3_w62823CE9F-8744-4179-BD22-10DE9F1FBBC2.npy,HDAC inhibitor
P015091,F08,s3,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F08_s3_w6E062A893-E1BC-4491-A67A-ADC5176A7723.npy,HDAC inhibitor
P015085,B03,s3,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B03_s3_w69E84C350-105F-48FE-B253-406CB06D7565.npy,Aurora kinase inhibitor
P015099,F06,s5,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F06_s5_w63138DF82-2E46-44DA-AA11-A1195FAF343E.npy,topoisomerase inhibitor
P015098,N16,s3,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N16_s3_w6CF1AF7DA-E847-4D93-A0E1-DF649354ED13.npy,topoisomerase inhibitor
P015098,O21,s3,CBK290683,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O21_s3_w6A08D0F7B-F92F-4EBE-A096-C33B966733FD.npy,topoisomerase inhibitor
P015085,N15,s4,CBK308101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N15_s4_w6CC4F32CA-0D25-4754-9FCD-E143DF51DEEE.npy,Aurora kinase inhibitor
P015098,D21,s5,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D21_s5_w644EEC050-8B61-4FB6-9421-6BAFD02BA2DC.npy,retinoid receptor agonist
P015096,M07,s2,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_M07_s2_w65B40B88A-0784-466A-9CD5-9F43500429E4.npy,protein synthesis inhibitor
P015077,O17,s5,CBK200601,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O17_s5_w6B907F4DE-B40B-47E4-AB37-77CDB714F395.npy,retinoid receptor agonist
P015091,N17,s5,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N17_s5_w6FE8776B3-73D8-4BF8-9F55-CACF20EDFE91.npy,HDAC inhibitor
P015084,H18,s2,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H18_s2_w6FDF5FB22-2CF6-445E-AFFE-D48DCDEFD0FE.npy,ATPase inhibitor
P015098,J05,s4,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J05_s4_w64DA374E2-AB26-489F-A9B2-922E652BBEB5.npy,topoisomerase inhibitor
P015094,O17,s2,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O17_s2_w678202A55-0AF0-4021-96F4-2B938D84E054.npy,PARP inhibitor
P015084,O14,s4,CBK308864,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O14_s4_w649702F26-0735-415A-AB36-377B385B5AAC.npy,Aurora kinase inhibitor
P015095,N19,s4,CBK290883,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_N19_s4_w6F3392276-582D-4CB9-B32F-476BADEA7D4D.npy,PARP inhibitor
P015085,J08,s1,CBK201011,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_J08_s1_w6537323F0-770B-4E68-8D78-1F1DA5B84240.npy,ATPase inhibitor
P015094,J05,s4,CBK290883,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J05_s4_w62408512A-E388-4148-AC17-1A00DA0359D3.npy,PARP inhibitor
P015085,N12,s2,CBK228145,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N12_s2_w622E0C227-1A33-44EE-9843-387123FB1053.npy,ATPase inhibitor
P015091,I05,s2,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I05_s2_w617BB0E91-4983-423F-B8C9-E544AAA9B87C.npy,HSP inhibitor
P015092,G10,s4,CBK290852,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_G10_s4_w681F1837E-25D0-40E7-94DB-BB80878BF4A8.npy,JAK inhibitor
P015099,M22,s1,CBK278120,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M22_s1_w648195424-264B-489C-AF69-A3AB8DB39A15.npy,tubulin polymerization inhibitor
P015099,I03,s3,CBK309655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_I03_s3_w694CEEF75-ECC8-4DAD-BEC8-835331BA6937.npy,topoisomerase inhibitor
P015090,E07,s1,CBK290799,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E07_s1_w66ED9586F-F7F6-4AFA-BEA9-91BE96250D5C.npy,HSP inhibitor
P015097,L03,s4,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_L03_s4_w6BC151BF8-115B-4507-93C2-8349888C9786.npy,protein synthesis inhibitor
P015085,G10,s1,CBK288286,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_G10_s1_w6294491ED-8F5E-446D-B416-1932ACF01596.npy,Aurora kinase inhibitor
P015091,N18,s1,CBK308137,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N18_s1_w6904373A6-2868-487F-B4DB-6D6528444D5C.npy,HDAC inhibitor
P015091,F22,s2,CBK308232,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F22_s2_w61B00C889-2C60-4656-A4CC-FC5896438577.npy,HSP inhibitor
P015094,L05,s3,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L05_s3_w6DDD2F90B-006C-4E55-A2A6-DA7725F01358.npy,PARP inhibitor
P015099,G16,s1,CBK041770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G16_s1_w65402968E-F04E-4BC0-A6A6-649F358FA993.npy,topoisomerase inhibitor
P015098,E18,s2,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E18_s2_w6EDFF2D5F-D733-4CDF-8860-AE116F2C2A23.npy,topoisomerase inhibitor
P015090,I19,s5,CBK041487,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w6DD4BE318-D705-455B-B877-2B7D1ED73D72.npy,HSP inhibitor
P015091,E22,s5,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E22_s5_w634852E74-ADC7-4887-8A25-860CD0F09EFB.npy,HSP inhibitor
P015096,G03,s3,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_G03_s3_w6E792C63C-BDA9-432E-8958-284C9753E2A6.npy,protein synthesis inhibitor
P015098,H19,s1,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H19_s1_w64E2FA546-C8B1-4351-BBBA-0808A713B1D8.npy,topoisomerase inhibitor
P015090,B11,s3,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s3_w6519F92EB-67A7-4FB4-8712-FC876D24DA45.npy,HSP inhibitor
P015098,B20,s4,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B20_s4_w65F47A4B8-2197-42F4-9E2E-0B3728D6D61C.npy,topoisomerase inhibitor
P015095,C03,s4,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s4_w6109F95B3-905E-4347-934B-62FFEF98782C.npy,PARP inhibitor
P015091,M21,s2,CBK308923,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M21_s2_w65C6E625A-1339-487D-88C5-492B2FB76B85.npy,HSP inhibitor
P015095,C23,s3,CBK308846,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C23_s3_w6339691A4-1D24-4212-8C93-4B7DE71E7F3F.npy,PARP inhibitor
P015091,L18,s3,CBK290816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L18_s3_w6C9E565F2-3618-443B-B818-2D2D9707DA1A.npy,HDAC inhibitor
P015098,N08,s4,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s4_w6AD6AFA53-3838-4C14-9F6C-8BFE62867B0C.npy,topoisomerase inhibitor
P015093,I07,s3,CBK309059,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I07_s3_w664EB3014-B0DD-4CEC-BA7B-F751DDA5F9E8.npy,JAK inhibitor
P015098,J20,s1,CBK041003,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J20_s1_w648F8AD7A-4E70-4065-ABD7-4D69E13AD4A8.npy,retinoid receptor agonist
P015099,H08,s1,CBK309655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H08_s1_w63F90AB71-4A58-4725-8196-47DC47485D17.npy,topoisomerase inhibitor
P015094,C14,s2,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C14_s2_w6D2A73F23-2C0F-4A37-BBE8-3933B88E1A06.npy,PARP inhibitor
P015099,N17,s2,CBK309437,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N17_s2_w6F6C37699-17B8-4DA4-9803-D3EAEB6C9897.npy,tubulin polymerization inhibitor
P015084,C08,s2,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C08_s2_w62F8373AD-DAE8-4E9C-B26B-8E4997B7D703.npy,ATPase inhibitor
P015091,E10,s4,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E10_s4_w67660D10A-1479-473F-8480-4A18056B24BF.npy,JAK inhibitor
P015098,L23,s5,CBK042178,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s5_w6BEE62546-FD84-4B0F-A28E-F0D4F2403263.npy,topoisomerase inhibitor
P015091,O02,s1,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O02_s1_w67D901C00-E458-4CE4-8555-7602EE6EB944.npy,HDAC inhibitor
P015085,E04,s4,CBK308980,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E04_s4_w6753779C4-9EAA-4CA9-B2F0-3495B3630CD5.npy,ATPase inhibitor
P015091,I08,s3,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I08_s3_w60816C8F3-F239-4D91-88BA-153CF1516A27.npy,HDAC inhibitor
P015098,H18,s2,CBK201030,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H18_s2_w61AA800DE-64AB-43B2-BB03-84AA280B6D9B.npy,topoisomerase inhibitor
P015077,K14,s5,CBK277913,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K14_s5_w6BA0095FF-373C-4C57-9342-ACEB6B084F66.npy,retinoid receptor agonist
P015085,N13,s3,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N13_s3_w6066703F7-A623-45A1-81DF-26F54C5B0EB5.npy,Aurora kinase inhibitor
P015085,I23,s5,CBK200550,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I23_s5_w62491FBC6-53DB-4D52-B852-97FF018E81EF.npy,ATPase inhibitor
P015091,M22,s3,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M22_s3_w673B6CCA2-C62C-44AC-A3F5-DEB08E646929.npy,HSP inhibitor
P015099,O03,s2,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O03_s2_w6FAE9421E-C0FD-4325-8C4B-AD5F363939BD.npy,retinoid receptor agonist
P015098,J02,s5,CBK290529,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J02_s5_w6829161A8-A5F4-43B9-906D-CEB66C315790.npy,topoisomerase inhibitor
P015085,E05,s1,CBK288281,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E05_s1_w6E461CA45-F88D-4931-BED1-306832BFE323.npy,Aurora kinase inhibitor
P015084,B02,s4,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_B02_s4_w61DA57C9D-5D31-41F7-A947-794638604B1D.npy,Aurora kinase inhibitor
P015091,J05,s4,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J05_s4_w6C74A97B7-0127-41E7-B22C-7CF27443FF35.npy,JAK inhibitor
P015084,E04,s1,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_E04_s1_w61DC37459-79A0-419D-8795-6A07FF9DE17B.npy,Aurora kinase inhibitor
P015099,G04,s5,CBK309016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G04_s5_w6D658EB65-2F95-46FA-8874-65643C8AA438.npy,tubulin polymerization inhibitor
P015092,E21,s1,CBK290608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_E21_s1_w6241C6B2B-D72D-4372-A99A-33F416F305ED.npy,JAK inhibitor
P015098,N02,s3,CBK041761,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N02_s3_w6D697F83C-5DCF-4941-AE5D-4B7F26438FE9.npy,tubulin polymerization inhibitor
P015090,E18,s1,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E18_s1_w6F95FBF39-64A2-4902-B83A-75D5CBDA4EC2.npy,HDAC inhibitor
P015098,L13,s1,CBK290217,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L13_s1_w64392FBC6-B8D6-4809-AFF7-62588EAFEB10.npy,retinoid receptor agonist
P015084,G12,s5,CBK309653,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G12_s5_w654CD2DD9-2A03-43CA-8F36-9F2D22004655.npy,ATPase inhibitor
P015095,D04,s3,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_D04_s3_w626D3A553-5CC2-43A8-B4E4-E269A95FAED1.npy,PARP inhibitor
P015099,B20,s5,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B20_s5_w6FD1AB257-1633-48D6-BB88-2EF89C848151.npy,topoisomerase inhibitor
P015091,O20,s1,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O20_s1_w641274E2C-F348-4813-B4F6-B5255AB1DAB2.npy,HDAC inhibitor
P015090,B12,s4,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s4_w61D23FD0F-9AD6-4BD5-BF47-5D28502B62A5.npy,HDAC inhibitor
P015099,G21,s5,CBK041516,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G21_s5_w62D7D506B-740C-4E60-A694-986776F2F4ED.npy,tubulin polymerization inhibitor
P015098,F12,s4,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F12_s4_w67CA4A5BB-788E-4DA9-85FE-3180A0C8D98F.npy,retinoid receptor agonist
P015091,I06,s4,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I06_s4_w67F4A7A9E-5B90-4E3E-B8BA-19854FF4EF14.npy,HSP inhibitor
P015091,J02,s2,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J02_s2_w6D4BE6014-4C62-4740-8B21-627E48C28D10.npy,HSP inhibitor
P015099,F07,s2,CBK308966,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F07_s2_w69FC33F53-03DF-4F11-94C3-04FA5D37FB4A.npy,tubulin polymerization inhibitor
P015084,M04,s2,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M04_s2_w6DC309B42-F670-4461-91D9-C11734704E72.npy,Aurora kinase inhibitor
P015098,F12,s3,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F12_s3_w608842D15-CE87-4FEF-906C-808F7D7FDF1D.npy,retinoid receptor agonist
P015085,F23,s3,CBK018513,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F23_s3_w693322081-F80E-476B-81C5-32A1A6C84F7F.npy,ATPase inhibitor
P015098,H06,s3,CBK041761,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H06_s3_w66266776B-56B8-401D-9C40-F0E9DF37ADD8.npy,tubulin polymerization inhibitor
P015096,B17,s2,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_B17_s2_w63C32AC48-6EA0-4930-9235-C1E54B48A6D6.npy,protein synthesis inhibitor
P015090,E12,s2,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E12_s2_w6B85BA37C-140B-4696-A3F3-9557C5E7BD07.npy,HDAC inhibitor
P015099,N18,s5,CBK277969,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N18_s5_w6A68A965C-B2CE-446A-928E-31EB9A557B7D.npy,tubulin polymerization inhibitor
P015093,K11,s3,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K11_s3_w69707DD27-5E29-40D1-A4B1-D5289F391876.npy,JAK inhibitor
P015091,N12,s1,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N12_s1_w693EF1ECA-3D6E-4EE8-9C2C-813823552EA1.npy,HDAC inhibitor
P015098,F12,s5,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F12_s5_w63905F1B2-5FFE-4811-9C80-092137CF207B.npy,retinoid receptor agonist
P015091,I03,s1,CBK307768,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I03_s1_w67A3E0C1A-859E-49AB-966E-A11C77B3C5B1.npy,HSP inhibitor
P015085,F11,s2,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F11_s2_w6A8A6CB5F-9A57-4852-A7D4-169BF45B23F4.npy,Aurora kinase inhibitor
P015097,F20,s4,CBK042154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_F20_s4_w61E72AB2B-E0D8-4188-943C-6D663EC12938.npy,protein synthesis inhibitor
P015094,J09,s3,CBK278031,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J09_s3_w6DBA98F4A-8A18-495B-ADD9-971315C3BDDF.npy,PARP inhibitor
P015099,G14,s3,CBK308090,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G14_s3_w6572CD522-3351-4B6B-B2B8-791047612FAB.npy,retinoid receptor agonist
P015084,O07,s3,CBK308652,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O07_s3_w6C3897E34-8868-44EB-9021-8EA65F2B5C49.npy,Aurora kinase inhibitor
P015090,L09,s5,CBK290837,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L09_s5_w68FF027DB-443D-4037-AB28-4D0D5E5D865A.npy,HDAC inhibitor
P015094,C20,s2,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C20_s2_w61B44EC96-4BCA-464F-B5D6-AC3FEE3484E4.npy,PARP inhibitor
P015084,I08,s1,CBK308101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I08_s1_w67765C715-1BFC-4530-8BA1-4FE562F87CF3.npy,Aurora kinase inhibitor
P015094,O17,s4,CBK289987,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O17_s4_w64E76D806-AAB5-4D23-95AF-9BA1B7E5D33C.npy,PARP inhibitor
P015084,G10,s1,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G10_s1_w6C2C2942B-34B1-488D-AE49-0925F4E7C0D2.npy,Aurora kinase inhibitor
P015085,D14,s5,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_D14_s5_w69DEE3682-2008-4820-B0BA-36456025608E.npy,Aurora kinase inhibitor
P015094,O09,s1,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s1_w655CD8F82-2593-4378-AC29-F8A8A7183455.npy,PARP inhibitor
P015098,I03,s4,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I03_s4_w6825E952C-452B-4E9B-BF83-3838EB433E2C.npy,topoisomerase inhibitor
P015099,D16,s3,CBK290493,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D16_s3_w6585127A3-5708-41D1-8AFA-1F415CAD5CAC.npy,tubulin polymerization inhibitor
P015091,F04,s4,CBK290799,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F04_s4_w65CAEFDFA-20C5-4F0E-8E18-9FC58F9E62BE.npy,HSP inhibitor
P015091,L22,s2,CBK289739,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L22_s2_w6DF67B66F-28C3-4E3C-8876-323700111469.npy,HDAC inhibitor
P015091,K09,s5,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K09_s5_w675C8B650-85F5-46C6-AE2B-4062BCA718ED.npy,HSP inhibitor
P015091,G04,s2,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G04_s2_w6F51B4E96-6A03-41F3-A05E-523DD5D37C66.npy,JAK inhibitor
P015094,F06,s3,CBK290205,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F06_s3_w602F1E6C5-043F-4E50-ADC6-505016E56F1B.npy,PARP inhibitor
P015099,D04,s4,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D04_s4_w6AA030A84-8B8E-4322-84E8-9C59A13D5B15.npy,topoisomerase inhibitor
