plate,well,site,bf_site,compound,batch_id,path,moa
P015086,D04,s8,s5,CBK290503,BJ1898234,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D04_s8_w587A6F1D2-1372-48E7-A121-B37C122E2FD1.npy,cyclooxygenase inhibitor
P015086,D09,s2,s1,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s2_w5255AD0AE-55D5-4307-9CEA-84CE9E08DF1D.npy,cyclooxygenase inhibitor
P015086,D09,s4,s2,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s4_w52320E49F-B161-458F-855F-CDBBBDD3506F.npy,cyclooxygenase inhibitor
P015086,D09,s5,s3,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s5_w580A386B8-F9E7-44AB-B6CA-617207B9F21D.npy,cyclooxygenase inhibitor
P015086,D09,s6,s4,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s6_w570033A8B-D0F5-431F-9FAA-8336680C7526.npy,cyclooxygenase inhibitor
P015086,D09,s8,s5,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s8_w5BE27C78F-9337-4CA9-A3D8-689E178ADC5A.npy,cyclooxygenase inhibitor
P015086,D19,s2,s1,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D19_s2_w5A1B5484E-146C-4D4F-A6D7-B2986F9BDB88.npy,cyclooxygenase inhibitor
P015086,D19,s4,s2,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D19_s4_w50FC9CED9-0C1C-43FC-A733-F9D72CC1475B.npy,cyclooxygenase inhibitor
P015086,D19,s5,s3,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D19_s5_w565A07AB0-F698-4913-99B9-B94F64F9ED2C.npy,cyclooxygenase inhibitor
P015086,D19,s6,s4,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D19_s6_w5154E1C3E-A7F6-42B1-A8AA-9F16EC494F22.npy,cyclooxygenase inhibitor
P015086,D19,s8,s5,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D19_s8_w57D0664C1-9360-4D14-B119-5910E2DF1CB4.npy,cyclooxygenase inhibitor
P015086,E04,s2,s1,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E04_s2_w5D64E09C5-F3AC-4162-A28F-2FFFA016FF56.npy,cyclooxygenase inhibitor
P015086,E04,s4,s2,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E04_s4_w5397CD4C4-B168-456D-8513-18B0E339EE96.npy,cyclooxygenase inhibitor
P015086,E04,s5,s3,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E04_s5_w54E9B7EF4-290A-4B01-9D57-07AD89DBC328.npy,cyclooxygenase inhibitor
P015086,E04,s6,s4,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E04_s6_w5B7355839-D1DD-4744-8F72-B1748BE715E0.npy,cyclooxygenase inhibitor
P015086,E04,s8,s5,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E04_s8_w5ED074A49-F98C-4EB8-861B-2737A2D876A4.npy,cyclooxygenase inhibitor
P015086,E11,s2,s1,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E11_s2_w579160B4F-234B-418B-A651-CF6ED6B71DFB.npy,cyclooxygenase inhibitor
P015086,E11,s4,s2,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E11_s4_w58E86B48A-4A2D-408D-9999-64368D4B14D5.npy,cyclooxygenase inhibitor
P015086,E11,s5,s3,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E11_s5_w5E7AAC300-84DC-4A04-8A8B-E83621B28875.npy,cyclooxygenase inhibitor
P015086,E11,s6,s4,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E11_s6_w55B976C0E-E2EA-4635-B159-1C9508A1BDC2.npy,cyclooxygenase inhibitor
P015086,E11,s8,s5,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E11_s8_w575EA6F2E-7A47-428D-975A-57365579B261.npy,cyclooxygenase inhibitor
P015086,E16,s2,s1,CBK290503,BJ1898234,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E16_s2_w5349EDF9E-0A64-4D81-B2FA-9B99CEB7A330.npy,cyclooxygenase inhibitor
P015086,E16,s4,s2,CBK290503,BJ1898234,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E16_s4_w5618C6434-11A6-4B89-B79B-90B880BB8A39.npy,cyclooxygenase inhibitor
P015086,E16,s5,s3,CBK290503,BJ1898234,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E16_s5_w5BB4FD1EB-D950-4B14-95CB-BBCD3ACA4F34.npy,cyclooxygenase inhibitor
P015086,E16,s6,s4,CBK290503,BJ1898234,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E16_s6_w53CBEFBC6-A9B5-4A4E-8788-36B893B32BCB.npy,cyclooxygenase inhibitor
P015086,E16,s8,s5,CBK290503,BJ1898234,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_E16_s8_w5F2E0C0D3-A308-426E-A572-6077A1E33D5C.npy,cyclooxygenase inhibitor
P015086,G19,s2,s1,CBK200655,BJ1898097,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_G19_s2_w5F39EDA2E-FD27-463B-9CF2-0EA72851FA92.npy,cyclooxygenase inhibitor
P015086,G19,s4,s2,CBK200655,BJ1898097,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_G19_s4_w5059C2C8B-D2C1-4E7F-BACA-D5984CED33D5.npy,cyclooxygenase inhibitor
P015086,G19,s5,s3,CBK200655,BJ1898097,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_G19_s5_w53846C56D-86FD-4C40-A6C0-3BBA91BB28DD.npy,cyclooxygenase inhibitor
P015086,G19,s6,s4,CBK200655,BJ1898097,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_G19_s6_w553D03FD0-5C96-4DB6-9C4D-D818603BDD3A.npy,cyclooxygenase inhibitor
P015086,G19,s8,s5,CBK200655,BJ1898097,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_G19_s8_w55BE7B38B-0584-4986-B8E6-BA48CE20E10F.npy,cyclooxygenase inhibitor
P015086,H05,s2,s1,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H05_s2_w528AB6752-8540-4F6F-9440-82ED43DBDD65.npy,cyclooxygenase inhibitor
P015086,H05,s4,s2,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H05_s4_w5339998DA-5488-4A79-BCBB-ED82E5C7BD14.npy,cyclooxygenase inhibitor
P015086,H05,s5,s3,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H05_s5_w51819334E-701E-49EF-9CC8-B0D59280E171.npy,cyclooxygenase inhibitor
P015086,H05,s6,s4,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H05_s6_w5ADFF322A-AD35-4C0D-8CF8-2728F47F8AE1.npy,cyclooxygenase inhibitor
P015086,H05,s8,s5,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H05_s8_w506122166-107E-4504-8243-7E828366155D.npy,cyclooxygenase inhibitor
P015086,H12,s2,s1,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H12_s2_w5ED386DBF-0788-45C6-8276-1EBECB42920C.npy,cyclooxygenase inhibitor
P015086,H12,s4,s2,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H12_s4_w564461E95-0C9F-4F07-B45C-AF3F10AB1A0F.npy,cyclooxygenase inhibitor
P015086,H12,s5,s3,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H12_s5_w57D24F87C-FDEB-4650-96AA-CF0D408CBF87.npy,cyclooxygenase inhibitor
P015086,H12,s6,s4,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H12_s6_w5F2241E57-3CAA-405D-B120-56FF551A35CA.npy,cyclooxygenase inhibitor
P015086,H12,s8,s5,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H12_s8_w502D33A15-CE07-4350-A6A4-C0336AEAA42B.npy,cyclooxygenase inhibitor
P015086,H23,s2,s1,CBK011672,BJ1895387,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H23_s2_w5C7B362FA-6AD0-40ED-BAC4-78BED7BF73E9.npy,cyclooxygenase inhibitor
P015086,H23,s4,s2,CBK011672,BJ1895387,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H23_s4_w5EDC4AB64-A279-434C-948E-EB987C528F05.npy,cyclooxygenase inhibitor
P015086,H23,s5,s3,CBK011672,BJ1895387,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H23_s5_w5C8FCBE2C-3CEC-4746-A18C-8AFB225DB937.npy,cyclooxygenase inhibitor
P015086,H23,s6,s4,CBK011672,BJ1895387,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H23_s6_w5167FABFB-214F-4DA7-B644-0BBEA91909D3.npy,cyclooxygenase inhibitor
P015086,H23,s8,s5,CBK011672,BJ1895387,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_H23_s8_w5F9F03ED3-77B9-451C-96EC-008B71EA675B.npy,cyclooxygenase inhibitor
P015086,I10,s2,s1,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_I10_s2_w54171BE19-F7CD-4289-B1D1-BD529A59578C.npy,cyclooxygenase inhibitor
P015086,I10,s4,s2,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_I10_s4_w5C49E9FDE-6078-4829-8AED-F5753601CFD6.npy,cyclooxygenase inhibitor
P015086,I10,s5,s3,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_I10_s5_w56454BFE5-BC50-407D-82D6-7E15CBD41814.npy,cyclooxygenase inhibitor
P015086,I10,s6,s4,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_I10_s6_w5A5BBF20B-87BF-4672-979B-ACF67B6BB182.npy,cyclooxygenase inhibitor
P015086,I10,s8,s5,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_I10_s8_w536DA0C69-9412-42EA-BB68-5C18F5394AE4.npy,cyclooxygenase inhibitor
P015086,J03,s2,s1,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J03_s2_w588F1363E-703F-48A0-93AC-7F82F983E0C4.npy,cyclooxygenase inhibitor
P015086,J03,s4,s2,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J03_s4_w5B312FD33-B7AB-44A3-9122-CBFE3FFD9DF8.npy,cyclooxygenase inhibitor
P015086,J03,s5,s3,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J03_s5_w5355A7700-7812-4E3D-A088-9D239A6C99C9.npy,cyclooxygenase inhibitor
P015086,J03,s6,s4,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J03_s6_w5C0D23415-6E1E-49DB-8706-D18DF7ED2937.npy,cyclooxygenase inhibitor
P015086,J03,s8,s5,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J03_s8_w524A34C5F-28E9-4CE1-86C4-83EA1545FF43.npy,cyclooxygenase inhibitor
P015086,J07,s2,s1,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J07_s2_w533B26227-1E61-4BEF-867C-C47FFAA386B9.npy,cyclooxygenase inhibitor
P015086,J07,s4,s2,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J07_s4_w53B7A0012-4B36-4FFF-9F29-3CDE1A73483C.npy,cyclooxygenase inhibitor
P015086,J07,s5,s3,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J07_s5_w525FC02CA-12A7-4A7D-8565-B0BE5FD8B5C9.npy,cyclooxygenase inhibitor
P015086,J07,s6,s4,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J07_s6_w5722F98F6-2595-4083-BD17-2A2535BD5CFD.npy,cyclooxygenase inhibitor
P015086,J07,s8,s5,CBK005356,BJ1894801,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J07_s8_w5BA008773-A8CB-4195-80A8-DF01FE656C44.npy,cyclooxygenase inhibitor
P015086,J12,s2,s1,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J12_s2_w56528BDD4-0461-47A0-80CB-AB8452A72C28.npy,cyclooxygenase inhibitor
P015086,J12,s4,s2,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J12_s4_w567E5BCBB-B3E5-405C-B28E-B62A919E71C6.npy,cyclooxygenase inhibitor
P015086,J12,s5,s3,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J12_s5_w52FA95291-4FAC-413D-8A72-B66037B4DD52.npy,cyclooxygenase inhibitor
P015086,J12,s6,s4,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J12_s6_w5E285D3D0-2025-4AF1-BA71-301B12F5C6A7.npy,cyclooxygenase inhibitor
P015086,J12,s8,s5,CBK041987,BJ1894664,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J12_s8_w5BC453375-462C-4EBB-AC91-7E7D05C100A7.npy,cyclooxygenase inhibitor
P015086,J19,s2,s1,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J19_s2_w50E7F6948-C6D9-41FF-A1E7-50AD66ECF03B.npy,cyclooxygenase inhibitor
P015086,J19,s4,s2,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J19_s4_w5127CC5F7-7E18-47C3-A593-E3D83B861003.npy,cyclooxygenase inhibitor
P015086,J19,s5,s3,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J19_s5_w514604086-F87D-473B-AADF-8908F09FDDB7.npy,cyclooxygenase inhibitor
P015086,J19,s6,s4,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J19_s6_w570B6A2A4-1612-47BB-B117-0715117C3E50.npy,cyclooxygenase inhibitor
P015086,J19,s8,s5,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_J19_s8_w597559ABD-C33A-4A1E-92DB-8861BB94E74C.npy,cyclooxygenase inhibitor
P015086,K04,s2,s1,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_K04_s2_w57C66AE94-6712-4C76-B123-B13A7210BC71.npy,cyclooxygenase inhibitor
P015086,K04,s4,s2,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_K04_s4_w575EDD681-605E-43DF-A7E4-422CF9178AF1.npy,cyclooxygenase inhibitor
P015086,K04,s5,s3,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_K04_s5_w5D212B44F-9468-41CD-BB68-1DDF6AE06A5E.npy,cyclooxygenase inhibitor
P015086,K04,s6,s4,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_K04_s6_w5C144733D-1202-4B8F-B4DE-17E02E237ED4.npy,cyclooxygenase inhibitor
P015086,K04,s8,s5,CBK024260,BJ1894730,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_K04_s8_w5DBCBAF3D-97F0-4318-9856-A1E912D9D4B1.npy,cyclooxygenase inhibitor
P015086,L08,s2,s1,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L08_s2_w5F3458D9D-53D6-4772-957E-8C2FF834DAC7.npy,cyclooxygenase inhibitor
P015086,L08,s4,s2,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L08_s4_w57B733265-411B-47E9-9D34-321D9CD40CA5.npy,cyclooxygenase inhibitor
P015086,L08,s5,s3,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L08_s5_w515B16F07-54E0-4508-AEBB-5CC6594FD36C.npy,cyclooxygenase inhibitor
P015086,L08,s6,s4,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L08_s6_w5DD83B161-A805-47E7-9EEC-7EEBFD879CE5.npy,cyclooxygenase inhibitor
P015086,L08,s8,s5,CBK041694,BJ1895160,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L08_s8_w5287F8F8D-665F-475E-BF82-D92302A9831B.npy,cyclooxygenase inhibitor
P015086,L15,s2,s1,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L15_s2_w51EAA6A8A-B66E-4C3C-A30C-B04C6E8A8CA6.npy,cyclooxygenase inhibitor
P015086,L15,s4,s2,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L15_s4_w5DA5F2E5A-1A4B-45D9-9CD5-B561C45A3C21.npy,cyclooxygenase inhibitor
P015086,L15,s5,s3,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L15_s5_w59FD904C8-78CE-43B7-8DA1-7A534D8DB407.npy,cyclooxygenase inhibitor
P015086,L15,s6,s4,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L15_s6_w58E20D93C-C774-4BDA-A1C2-1F93E6607B8F.npy,cyclooxygenase inhibitor
P015086,L15,s8,s5,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L15_s8_w5328541C2-F82C-40CC-9B92-F69DF2C6EF6C.npy,cyclooxygenase inhibitor
P015086,L18,s2,s1,CBK011558,BJ1895661,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L18_s2_w5205BFC23-A6B1-49BD-869E-AD8255DCDDB3.npy,cyclooxygenase inhibitor
P015086,L18,s4,s2,CBK011558,BJ1895661,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L18_s4_w51CD8328E-5990-494F-BEA6-A93407C8E730.npy,cyclooxygenase inhibitor
P015086,L18,s5,s3,CBK011558,BJ1895661,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L18_s5_w5A249BE1A-89FF-4C80-8056-511AED5B2DB2.npy,cyclooxygenase inhibitor
P015086,L18,s6,s4,CBK011558,BJ1895661,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L18_s6_w5F445DD8F-D249-4AA6-BC79-90E1854628A7.npy,cyclooxygenase inhibitor
P015086,L18,s8,s5,CBK011558,BJ1895661,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L18_s8_w54BFCFC2E-18FA-4738-AC55-BA6DBB1D74AA.npy,cyclooxygenase inhibitor
P015086,L20,s2,s1,CBK201004,BJ1897565,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L20_s2_w52DDF6F28-6901-4E7B-871A-4FEBA27519C4.npy,cyclooxygenase inhibitor
P015086,L20,s4,s2,CBK201004,BJ1897565,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L20_s4_w52070AA69-7AE3-44B7-B6BB-FE44CDFF361A.npy,cyclooxygenase inhibitor
P015086,L20,s5,s3,CBK201004,BJ1897565,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L20_s5_w54CC59A12-9141-456E-B0E8-461DB5C388ED.npy,cyclooxygenase inhibitor
P015086,L20,s6,s4,CBK201004,BJ1897565,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L20_s6_w51B307810-41A6-468E-9FB8-3A2AB92D9785.npy,cyclooxygenase inhibitor
P015086,L20,s8,s5,CBK201004,BJ1897565,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_L20_s8_w5375C51AA-8970-4309-9A63-D2E8F8C8656E.npy,cyclooxygenase inhibitor
P015086,M04,s2,s1,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M04_s2_w5D9AE1366-B7A3-4765-A394-685E69876E09.npy,cyclooxygenase inhibitor
P015086,M04,s4,s2,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M04_s4_w53843F8EA-B486-46C6-A994-D660F10A25B7.npy,cyclooxygenase inhibitor
P015086,M04,s5,s3,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M04_s5_w5CDC59556-9F80-4830-86F4-D45A33907F09.npy,cyclooxygenase inhibitor
P015086,M04,s6,s4,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M04_s6_w5168BDA7D-2A05-47D9-B3FB-E23A9B59770B.npy,cyclooxygenase inhibitor
P015086,M04,s8,s5,CBK200974,BJ1894975,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M04_s8_w5A17DFFF8-473C-451A-8B88-F4DB8ADB70CA.npy,cyclooxygenase inhibitor
P015086,M14,s2,s1,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M14_s2_w5C4E42EE0-CBBC-408D-9A0A-2F4D2695363E.npy,cyclooxygenase inhibitor
P015086,M14,s4,s2,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M14_s4_w567065105-3086-48D8-9339-4713D222CFA7.npy,cyclooxygenase inhibitor
P015086,M14,s5,s3,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M14_s5_w594408DAC-2943-4E6D-8057-7BE79CA41BF0.npy,cyclooxygenase inhibitor
P015086,M14,s6,s4,CBK200575,BJ1897562,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_M14_s6_w56E758DB2-B9E4-499F-BA36-2DAAE71211DD.npy,cyclooxygenase inhibitor
