plate,well,compound,batch_id,moa,grit_mean,grit_std,count_nuclei_mean,count_nuclei_std
P015085,I11,CBK006628,BJ1894365,ATPase inhibitor,1.1880476662448796,0.4510956730300336,109.90476190476191,30.35935566164862
P015085,I14,CBK303888,BJ1898954,ATPase inhibitor,3.5460025033048286,0.6882802510077712,3.5,3.5355339059327378
P015085,I15,CBK291084,BJ1898342,ATPase inhibitor,0.9561384693722288,0.7834703874526615,102.2608695652174,32.38436406003865
P015085,I20,CBK277972,BJ1898188,Aurora kinase inhibitor,4.239405526855702,0.2527019699689651,47.62962962962962,19.28959095181438
P015085,I23,CBK200550,BJ1898063,ATPase inhibitor,5.396355622602528,0.9823602254908964,18.363636363636363,4.566677726153385
P015085,J03,CBK288288,BJ1895882,Aurora kinase inhibitor,0.6034124746429436,0.4335237809505305,113.8695652173913,38.69026697883178
P015085,J07,CBK290052,BJ1898882,ATPase inhibitor,3.2514210119853604,0.4961729504274473,104.42307692307692,29.22214650147805
P015085,J08,CBK201011,BJ1895054,ATPase inhibitor,1.1150476006376195,0.3984798069433066,109.3913043478261,34.933364008474996
P015085,J09,CBK290684,BJ1898477,Aurora kinase inhibitor,1.0696084867586502,0.5157253187477043,101.27272727272728,32.22566533825961
P015085,J15,CBK018513,BJ1894366,ATPase inhibitor,1.4566176863240985,0.3836375379663447,114.94736842105264,28.24589190230546
P015085,J18,CBK309086,BJ1897584,ATPase inhibitor,1.3702643745083956,0.5616252015410677,123.95833333333331,42.423823461605245
P015085,J19,CBK309653,BJ1899164,ATPase inhibitor,0.8109431837940501,0.4089488295411341,116.27272727272728,37.52609481691096
P015085,J20,CBK308864,BJ1897298,Aurora kinase inhibitor,3.898066331959111,0.15041048881513705,47.39130434782609,14.914115127607324
P015085,K02,CBK308864,BJ1897298,Aurora kinase inhibitor,3.898066331959111,0.15041048881513705,47.39130434782609,14.914115127607324
P015085,K05,CBK288286,BJ1896380,Aurora kinase inhibitor,3.879238341000772,0.1514073130012753,43.16,13.082048769210427
P015085,K09,CBK288349,BJ1898633,Aurora kinase inhibitor,4.184454649307093,0.2846676292878893,48.16,13.318783728253866
P015085,K11,CBK290829,BJ1898667,Aurora kinase inhibitor,1.1546722353200751,0.39518719876361547,105.22222222222223,33.55865024901847
P015085,K14,CBK041779,BJ1895254,ATPase inhibitor,0.7846763974061254,0.3927924719460924,111.86363636363636,31.88117141682674
P015085,K15,CBK290052,BJ1895656,ATPase inhibitor,1.0325638142324876,0.4048424560026215,123.91666666666669,29.206784004475022
P015085,K18,CBK288259,BJ1898206,Aurora kinase inhibitor,3.6469045758923047,0.2718699417235382,38.111111111111114,15.255095827884814
P015085,K20,CBK288285,BJ1898271,Aurora kinase inhibitor,3.856425510177196,0.32306872722635405,33.653846153846146,10.758967637063728
P015085,K23,CBK290052,BJ1898882,ATPase inhibitor,3.2514210119853604,0.4961729504274473,104.42307692307692,29.22214650147805
P015085,L04,CBK200551,BJ1894596,ATPase inhibitor,3.0076363989440886,0.5460020949482713,14.333333333333336,3.055050463303893
P015085,L06,CBK308709,BJ1897100,ATPase inhibitor,1.0782565601282068,0.44332283601050587,120.78260869565216,34.6357100557675
P015085,L08,CBK290770,BJ1897294,Aurora kinase inhibitor,3.6273177625072437,0.2927913890614977,16.75,4.112987559751022
P015085,L11,CBK288281,BJ1896587,Aurora kinase inhibitor,3.0413437337810167,0.36616126536625415,83.15384615384616,27.32426366099157
P015085,L12,CBK309653,BJ1899164,ATPase inhibitor,0.8109431837940501,0.4089488295411341,116.27272727272728,37.52609481691096
P015085,L19,CBK288259,BJ1898206,Aurora kinase inhibitor,3.6469045758923047,0.2718699417235382,38.111111111111114,15.255095827884814
P015085,L22,CBK291084,BJ1898342,ATPase inhibitor,0.9561384693722288,0.7834703874526615,102.2608695652174,32.38436406003865
P015085,M03,CBK308652,BJ1897012,Aurora kinase inhibitor,4.819678782757478,0.2413383836216078,53.34782608695652,21.402227359982408
P015085,M05,CBK290052,BJ1895656,ATPase inhibitor,1.0325638142324876,0.4048424560026215,123.91666666666669,29.206784004475022
P015085,M06,CBK288281,BJ1896587,Aurora kinase inhibitor,3.0413437337810167,0.36616126536625415,83.15384615384616,27.32426366099157
P015085,M08,CBK288288,BJ1895882,Aurora kinase inhibitor,0.6034124746429436,0.4335237809505305,113.8695652173913,38.69026697883178
P015085,M09,CBK200551,BJ1894596,ATPase inhibitor,3.0076363989440886,0.5460020949482713,14.333333333333336,3.055050463303893
P015085,M16,CBK290829,BJ1898667,Aurora kinase inhibitor,1.1546722353200751,0.39518719876361547,105.22222222222223,33.55865024901847
P015085,M21,CBK288259,BJ1898206,Aurora kinase inhibitor,3.6469045758923047,0.2718699417235382,38.111111111111114,15.255095827884814
P015085,M23,CBK290801,BJ1896299,Aurora kinase inhibitor,3.8828544967782856,0.27789289135696443,32.1904761904762,11.737201743256554
P015085,N08,CBK309653,BJ1899164,ATPase inhibitor,0.8109431837940501,0.4089488295411341,116.27272727272728,37.52609481691096
P015085,N10,CBK277955,BJ1898196,Aurora kinase inhibitor,4.558981206215063,0.2107934054222811,50.12,14.057382402140165
P015085,N12,CBK228145,BJ1898989,ATPase inhibitor,0.9100923706221974,0.3902419342402545,133.04166666666666,19.170809256164226
P015085,N13,CBK293886,BJ1898876,Aurora kinase inhibitor,3.0010551011519606,0.5105814622351816,84.16666666666667,30.03576299719269
P015085,N15,CBK308101,BJ1896250,Aurora kinase inhibitor,3.9396511466747963,0.6308533683315216,22.277777777777782,8.962704132095242
P015085,N17,CBK200716,BJ1895495,ATPase inhibitor,1.2525396212603026,0.4231235417274191,112.78260869565216,30.149561314069395
P015085,N19,CBK288349,BJ1898633,Aurora kinase inhibitor,4.184454649307093,0.2846676292878893,48.16,13.318783728253866
P015085,N21,CBK290052,BJ1895656,ATPase inhibitor,1.0325638142324876,0.4048424560026215,123.91666666666669,29.206784004475022
P015085,O02,CBK041779,BJ1895254,ATPase inhibitor,0.7846763974061254,0.3927924719460924,111.86363636363636,31.88117141682674
P015085,O03,CBK201093,BJ1898844,ATPase inhibitor,,,,
P015085,O05,CBK006628,BJ1894365,ATPase inhibitor,1.1880476662448796,0.4510956730300336,109.90476190476191,30.35935566164862
P015085,O10,CBK303888,BJ1898954,ATPase inhibitor,3.5460025033048286,0.6882802510077712,3.5,3.5355339059327378
P015085,O14,CBK309507,BJ1898930,ATPase inhibitor,,,,
P015085,O22,CBK293886,BJ1898876,Aurora kinase inhibitor,3.0010551011519606,0.5105814622351816,84.16666666666667,30.03576299719269
P015085,O23,CBK309086,BJ1897584,ATPase inhibitor,1.3702643745083956,0.5616252015410677,123.95833333333331,42.423823461605245
P015090,B02,CBK277973,BJ1897020,HSP inhibitor,4.558690473808191,0.5268216853164774,24.84848484848485,6.250606031224152
P015090,B04,CBK289839,BJ1895954,HSP inhibitor,0.8718571739521035,0.4663491392067021,124.87234042553192,46.13760939759526
P015090,B06,CBK277935,BJ1898194,HSP inhibitor,4.831162161143698,0.8406012527088725,32.0,15.533374207998538
P015090,B07,CBK277939,BJ1896390,HSP inhibitor,4.288341396170199,0.4719839791410051,31.35294117647059,11.092021509917416
P015090,B09,CBK277990,BJ1897023,HDAC inhibitor,4.0835801990075495,0.5623256663616965,23.83333333333333,6.714777382320106
P015090,B11,CBK290803,BJ1898200,HSP inhibitor,4.239427331797005,0.7093769044092801,30.39024390243902,11.390518093529565
P015090,B12,CBK277961,BJ1898688,HDAC inhibitor,3.5570758087274403,0.4595860251914786,70.08695652173913,25.117347778383962
P015090,B13,CBK290810,BJ1898613,HSP inhibitor,3.8538428375351184,0.5276490196995541,66.42,23.976255260705965
P015090,B14,CBK308260,BJ1896444,HDAC inhibitor,1.9587589809726376,0.7407351078358178,135.11764705882354,59.23804421444839
P015090,B15,CBK289731,BJ1897357,HDAC inhibitor,4.589058256331184,0.8592682362471179,27.86666666666667,7.985907127163335
P015090,B17,CBK307768,BJ1894471,HSP inhibitor,3.5057067949644316,0.5567142208115111,87.9375,35.67906964367621
P015090,B20,CBK261295,BJ1895872,HDAC inhibitor,4.524768624275135,0.4793826537911271,28.54166666666667,8.61736955056556
P015090,C02,CBK289740,BJ1898665,HDAC inhibitor,3.853208419535117,0.5005465675058011,23.34375,6.8373234482130405
P015090,C04,CBK290816,BJ1898372,HDAC inhibitor,2.0470249981377067,0.4609546443810529,96.6279069767442,37.4458486832678
P015090,C05,CBK289731,BJ1897357,HDAC inhibitor,4.589058256331184,0.8592682362471179,27.86666666666667,7.985907127163335
P015090,C07,CBK289756,BJ1895912,HDAC inhibitor,4.165053521422848,0.6576159195125446,32.0,15.337120744366352
P015090,C08,CBK290479,BJ1898167,HDAC inhibitor,4.2442289814634595,0.5928525242020518,23.703703703703702,6.927175108639522
P015090,C10,CBK303867,BJ1898620,HDAC inhibitor,4.3400712173030005,0.4016854700681481,28.36,8.255705098092267
P015090,C11,CBK308482,BJ1896730,HDAC inhibitor,4.336051379686339,0.9141860729831358,27.65714285714286,8.67024274421988
P015090,C12,CBK309064,BJ1897546,HDAC inhibitor,1.8142161121688265,0.7644142857008572,97.72916666666669,46.01883961260628
P015090,C14,CBK290613,BJ1898365,HDAC inhibitor,1.0222737306460616,0.4152439089313096,116.625,41.20350377582295
P015090,C15,CBK308260,BJ1896444,HDAC inhibitor,1.9587589809726376,0.7407351078358178,135.11764705882354,59.23804421444839
P015090,C17,CBK308266,BJ1896451,HDAC inhibitor,4.390032934794236,1.0067780667529884,25.363636363636363,7.474053241814102
P015090,C18,CBK278039,BJ1897089,HDAC inhibitor,2.6215637796694917,0.7452346804742149,14.333333333333336,4.47213595499958
P015090,C19,CBK290547,BJ1898265,HDAC inhibitor,2.2492253602772347,0.5120575632494361,104.46808510638296,45.44076462529794
P015090,C22,CBK309523,BJ1898956,HDAC inhibitor,3.6097807479783897,0.4224241731227937,83.66666666666667,39.7151202962026
P015090,D03,CBK291020,BJ1894443,HDAC inhibitor,4.278454040206619,0.41197121826815203,49.52083333333334,20.01487700233104
P015090,D04,CBK308696,BJ1897076,HSP inhibitor,4.439533360144603,0.4949558140989088,38.5,15.000314462112591
P015090,D05,CBK288302,BJ1898438,HDAC inhibitor,0.37352559620977177,0.3207678790526394,142.64,53.871638822183186
P015090,D07,CBK289731,BJ1897357,HDAC inhibitor,4.589058256331184,0.8592682362471179,27.86666666666667,7.985907127163335
P015090,D09,CBK277961,BJ1898688,HDAC inhibitor,3.5570758087274403,0.4595860251914786,70.08695652173913,25.117347778383962
P015090,D13,CBK309553,BJ1899005,HDAC inhibitor,3.83778839684846,0.7267571926692618,29.025,13.736508532617256
P015090,D14,CBK309488,BJ1898892,HSP inhibitor,4.265857364629875,0.6133365367130246,35.395833333333336,13.0787135539758
P015090,D15,CBK308482,BJ1896730,HDAC inhibitor,4.336051379686339,0.9141860729831358,27.65714285714286,8.67024274421988
P015090,D18,CBK308430,BJ1896654,HDAC inhibitor,3.2305285855342025,0.6220851515063234,111.11627906976744,41.448309347062526
P015090,D19,CBK278021,BJ1898628,HSP inhibitor,4.57679502513916,0.4905655587696581,32.04081632653061,13.046326404511776
P015090,D21,CBK290837,BJ1897360,HDAC inhibitor,2.5394778372258693,1.4307642029871095,23.25,6.860862086606067
P015090,D22,CBK277968,BJ1898256,JAK inhibitor,1.7929186587968449,0.7391422389411898,118.22,51.39891605305088
P015090,D23,CBK277934,BJ1898193,HSP inhibitor,3.922606233839681,0.9027068390305256,28.722222222222218,10.135118890305874
P015090,E02,CBK308657,BJ1897019,HSP inhibitor,4.215894097974135,0.4879355822634479,33.30232558139535,10.384362978194737
P015090,E03,CBK278039,BJ1897089,HDAC inhibitor,2.6215637796694917,0.7452346804742149,14.333333333333336,4.47213595499958
P015090,E04,CBK290810,BJ1898613,HSP inhibitor,3.8538428375351184,0.5276490196995541,66.42,23.976255260705965
P015090,E06,CBK278556G,BJ1897506,HSP inhibitor,1.2559783243709777,0.4415699097467708,128.66666666666666,56.55700695281701
P015090,E07,CBK290799,BJ1898202,HSP inhibitor,4.096662662346701,0.8462217767543371,32.645833333333336,12.312404371951065
P015090,E09,CBK291020,BJ1894443,HDAC inhibitor,4.278454040206619,0.41197121826815203,49.52083333333334,20.01487700233104
P015090,E10,CBK291055,BJ1898419,HDAC inhibitor,4.6256047239918585,1.0323445794849808,27.55,7.458481572573673
P015090,E12,CBK309553,BJ1899005,HDAC inhibitor,3.83778839684846,0.7267571926692618,29.025,13.736508532617256
P015090,E13,CBK308137,BJ1896291,HDAC inhibitor,2.8169369350851117,0.4634050725496617,107.81395348837208,44.61008631088325
P015090,E14,CBK277939,BJ1896390,HSP inhibitor,4.288341396170199,0.4719839791410051,31.35294117647059,11.092021509917416
P015090,E15,CBK290613,BJ1898365,HDAC inhibitor,1.0222737306460616,0.4152439089313096,116.625,41.20350377582295
P015090,E17,CBK290547,BJ1898265,HDAC inhibitor,2.2492253602772347,0.5120575632494361,104.46808510638296,45.44076462529794
P015090,E18,CBK277961,BJ1898688,HDAC inhibitor,3.5570758087274403,0.4595860251914786,70.08695652173913,25.117347778383962
P015090,E20,CBK201016,BJ1898152,HDAC inhibitor,4.604073606744062,0.6343597309533336,29.86666666666667,9.246558850443373
P015090,E21,CBK289839,BJ1895954,HSP inhibitor,0.8718571739521035,0.4663491392067021,124.87234042553192,46.13760939759526
P015090,E22,CBK290760,BJ1898594,HSP inhibitor,4.352096225031944,0.477894697678088,30.574468085106385,12.727485971999245
P015090,F03,CBK308923,BJ1897365,HSP inhibitor,4.288259687474845,0.5034381134685905,33.28260869565217,16.294052143825382
P015090,F05,CBK309522,BJ1898952,HSP inhibitor,4.950985240852088,0.6536017715495392,42.408163265306115,15.385217969622305
P015090,F08,CBK278016,BJ1898423,JAK inhibitor,4.068891207148786,0.4134148261691105,38.13725490196079,13.604439875045404
P015090,F10,CBK278067,BJ1898441,JAK inhibitor,3.7071400189998216,0.4238842753457216,30.694444444444446,13.899269136889266
P015090,F11,CBK261295,BJ1895872,HDAC inhibitor,4.524768624275135,0.4793826537911271,28.54166666666667,8.61736955056556
P015090,F12,CBK291020,BJ1894443,HDAC inhibitor,4.278454040206619,0.41197121826815203,49.52083333333334,20.01487700233104
P015090,F14,CBK290481,BJ1898170,HDAC inhibitor,4.567895159178733,0.6601671044343956,27.566666666666666,6.6575512394383525
P015090,F16,CBK308482,BJ1896730,HDAC inhibitor,4.336051379686339,0.9141860729831358,27.65714285714286,8.67024274421988
P015090,F17,CBK290753,BJ1898593,HSP inhibitor,4.531010213092081,0.6137546513969603,38.80392156862745,15.063890079050813
P015090,F18,CBK277968,BJ1898720,JAK inhibitor,1.340097123129104,0.6324614095032103,137.06,54.12510451514629
P015090,F19,CBK307768,BJ1894471,HSP inhibitor,3.5057067949644316,0.5567142208115111,87.9375,35.67906964367621
P015090,F20,CBK041487,BJ1894394,HSP inhibitor,1.022679011223908,0.5198412234754086,134.69230769230768,60.52824278766311
P015090,F21,CBK278021,BJ1898628,HSP inhibitor,4.57679502513916,0.4905655587696581,32.04081632653061,13.046326404511776
P015090,F23,CBK308696,BJ1897076,HSP inhibitor,4.439533360144603,0.4949558140989088,38.5,15.000314462112591
P015090,G03,CBK290479,BJ1898167,HDAC inhibitor,4.2442289814634595,0.5928525242020518,23.703703703703702,6.927175108639522
P015090,G04,CBK309488,BJ1898892,HSP inhibitor,4.265857364629875,0.6133365367130246,35.395833333333336,13.0787135539758
P015090,G05,CBK278039,BJ1897089,HDAC inhibitor,2.6215637796694917,0.7452346804742149,14.333333333333336,4.47213595499958
P015090,G06,CBK288302,BJ1898438,HDAC inhibitor,0.37352559620977177,0.3207678790526394,142.64,53.871638822183186
P015090,G08,CBK308696,BJ1897076,HSP inhibitor,4.439533360144603,0.4949558140989088,38.5,15.000314462112591
P015090,G09,CBK289756,BJ1895912,HDAC inhibitor,4.165053521422848,0.6576159195125446,32.0,15.337120744366352
P015090,G10,CBK308430,BJ1896654,HDAC inhibitor,3.2305285855342025,0.6220851515063234,111.11627906976744,41.448309347062526
P015090,G11,CBK308266,BJ1896451,HDAC inhibitor,4.390032934794236,1.0067780667529884,25.363636363636363,7.474053241814102
P015090,G12,CBK291055,BJ1898419,HDAC inhibitor,4.6256047239918585,1.0323445794849808,27.55,7.458481572573673
P015090,G13,CBK289740,BJ1898665,HDAC inhibitor,3.853208419535117,0.5005465675058011,23.34375,6.8373234482130405
P015090,G15,CBK289737,BJ1896196,HDAC inhibitor,2.642915597599248,0.5797426115454504,124.57142857142857,48.115312877849334
P015090,G17,CBK309545,BJ1898988,HSP inhibitor,4.027625406025134,0.846872207281064,47.511111111111106,16.683718549725796
P015090,G19,CBK308232,BJ1896412,HSP inhibitor,4.09428536970131,0.6554124236031703,31.9,11.567459636799235
P015090,G20,CBK290837,BJ1897360,HDAC inhibitor,2.5394778372258693,1.4307642029871095,23.25,6.860862086606067
P015090,G22,CBK290573,BJ1898295,HDAC inhibitor,3.4219445526769667,0.7707097481506818,20.62962962962963,3.701851388657262
P015090,H05,CBK309064,BJ1897546,HDAC inhibitor,1.8142161121688265,0.7644142857008572,97.72916666666669,46.01883961260628
P015090,H06,CBK308137,BJ1896291,HDAC inhibitor,2.8169369350851117,0.4634050725496617,107.81395348837208,44.61008631088325
P015090,H07,CBK290573,BJ1898295,HDAC inhibitor,3.4219445526769667,0.7707097481506818,20.62962962962963,3.701851388657262
P015090,H09,CBK290803,BJ1898200,HSP inhibitor,4.239427331797005,0.7093769044092801,30.39024390243902,11.390518093529565
P015090,H10,CBK290799,BJ1898202,HSP inhibitor,4.096662662346701,0.8462217767543371,32.645833333333336,12.312404371951065
P015090,H11,CBK201016,BJ1898152,HDAC inhibitor,4.604073606744062,0.6343597309533336,29.86666666666667,9.246558850443373
P015090,H13,CBK289739,BJ1894401,HDAC inhibitor,0.8295925141054741,0.4174578060728236,122.97826086956522,42.57045878719958
P015090,H14,CBK278016,BJ1898423,JAK inhibitor,4.068891207148786,0.4134148261691105,38.13725490196079,13.604439875045404
P015090,H15,CBK309545,BJ1898988,HSP inhibitor,4.027625406025134,0.846872207281064,47.511111111111106,16.683718549725796
P015090,H16,CBK278047,BJ1896840,HSP inhibitor,2.0607741868222798,0.5269858909633529,120.30232558139537,62.10150480644416
P015090,H18,CBK277957,BJ1898165,HDAC inhibitor,4.398419579670433,1.1842886373088155,25.33333333333333,8.547445438808706
P015090,H19,CBK290810,BJ1898613,HSP inhibitor,3.8538428375351184,0.5276490196995541,66.42,23.976255260705965
P015090,H22,CBK303971,BJ1897222,HDAC inhibitor,3.921049523563217,0.3472829465266284,50.0,18.47134202461955
P015090,I02,CBK277968,BJ1898256,JAK inhibitor,1.7929186587968449,0.7391422389411898,118.22,51.39891605305088
P015090,I03,CBK277935,BJ1898194,HSP inhibitor,4.831162161143698,0.8406012527088725,32.0,15.533374207998538
P015090,I05,CBK278050,BJ1897016,JAK inhibitor,1.0939618707095424,0.4468866611606767,118.3409090909091,48.64295316053076
P015090,I06,CBK289739,BJ1894401,HDAC inhibitor,0.8295925141054741,0.4174578060728236,122.97826086956522,42.57045878719958
P015090,I08,CBK290481,BJ1898170,HDAC inhibitor,4.567895159178733,0.6601671044343956,27.566666666666666,6.6575512394383525
P015090,I10,CBK308657,BJ1897019,HSP inhibitor,4.215894097974135,0.4879355822634479,33.30232558139535,10.384362978194737
P015090,I11,CBK278047,BJ1896840,HSP inhibitor,2.0607741868222798,0.5269858909633529,120.30232558139537,62.10150480644416
P015090,I12,CBK290816,BJ1898372,HDAC inhibitor,2.0470249981377067,0.4609546443810529,96.6279069767442,37.4458486832678
P015090,I14,CBK041242,BJ1894432,JAK inhibitor,0.6093624425709402,0.4106346410619463,106.82222222222221,50.167124733638104
P015090,I15,CBK289839,BJ1895954,HSP inhibitor,0.8718571739521035,0.4663491392067021,124.87234042553192,46.13760939759526
P015090,I16,CBK308430,BJ1896654,HDAC inhibitor,3.2305285855342025,0.6220851515063234,111.11627906976744,41.448309347062526
P015090,I17,CBK290945,BJ1899033,HDAC inhibitor,4.1971400981806735,0.3191756238486762,46.84782608695652,22.922058654205994
P015090,I19,CBK041487,BJ1894394,HSP inhibitor,1.022679011223908,0.5198412234754086,134.69230769230768,60.52824278766311
P015090,I20,CBK290803,BJ1898200,HSP inhibitor,4.239427331797005,0.7093769044092801,30.39024390243902,11.390518093529565
P015090,I22,CBK290753,BJ1898593,HSP inhibitor,4.531010213092081,0.6137546513969603,38.80392156862745,15.063890079050813
P015090,J03,CBK277968,BJ1898256,JAK inhibitor,1.7929186587968449,0.7391422389411898,118.22,51.39891605305088
P015090,J04,CBK290613,BJ1898365,HDAC inhibitor,1.0222737306460616,0.4152439089313096,116.625,41.20350377582295
P015090,J06,CBK290816,BJ1898372,HDAC inhibitor,2.0470249981377067,0.4609546443810529,96.6279069767442,37.4458486832678
P015090,J07,CBK290285,BJ1895983,HSP inhibitor,1.413954496743261,0.4841798467192743,126.64,52.489750214218205
P015090,J08,CBK289737,BJ1896196,HDAC inhibitor,2.642915597599248,0.5797426115454504,124.57142857142857,48.115312877849334
P015090,J09,CBK261295,BJ1895872,HDAC inhibitor,4.524768624275135,0.4793826537911271,28.54166666666667,8.61736955056556
P015090,J10,CBK308137,BJ1896291,HDAC inhibitor,2.8169369350851117,0.4634050725496617,107.81395348837208,44.61008631088325
P015090,J12,CBK303867,BJ1898620,HDAC inhibitor,4.3400712173030005,0.4016854700681481,28.36,8.255705098092267
P015090,J14,CBK278067,BJ1898441,JAK inhibitor,3.7071400189998216,0.4238842753457216,30.694444444444446,13.899269136889266
P015090,J15,CBK278016,BJ1898423,JAK inhibitor,4.068891207148786,0.4134148261691105,38.13725490196079,13.604439875045404
P015090,J17,CBK278050,BJ1897016,JAK inhibitor,1.0939618707095424,0.4468866611606767,118.3409090909091,48.64295316053076
P015090,J18,CBK308657,BJ1897019,HSP inhibitor,4.215894097974135,0.4879355822634479,33.30232558139535,10.384362978194737
P015090,J20,CBK303885,BJ1898934,HDAC inhibitor,2.8405190477412963,0.5730785808021076,66.83720930232558,29.851162721678058
P015090,J21,CBK277957,BJ1898165,HDAC inhibitor,4.398419579670433,1.1842886373088155,25.33333333333333,8.547445438808706
P015090,J23,CBK277973,BJ1897020,HSP inhibitor,4.558690473808191,0.5268216853164774,24.84848484848485,6.250606031224152
P015090,K02,CBK309064,BJ1897546,HDAC inhibitor,1.8142161121688265,0.7644142857008572,97.72916666666669,46.01883961260628
P015090,K03,CBK309522,BJ1898952,HSP inhibitor,4.950985240852088,0.6536017715495392,42.408163265306115,15.385217969622305
P015090,K05,CBK290760,BJ1898594,HSP inhibitor,4.352096225031944,0.477894697678088,30.574468085106385,12.727485971999245
P015090,K07,CBK041242,BJ1894432,JAK inhibitor,0.6093624425709402,0.4106346410619463,106.82222222222221,50.167124733638104
P015090,K09,CBK290285,BJ1895983,HSP inhibitor,1.413954496743261,0.4841798467192743,126.64,52.489750214218205
P015090,K11,CBK308923,BJ1897365,HSP inhibitor,4.288259687474845,0.5034381134685905,33.28260869565217,16.294052143825382
P015090,K12,CBK277973,BJ1897020,HSP inhibitor,4.558690473808191,0.5268216853164774,24.84848484848485,6.250606031224152
P015090,K13,CBK278067,BJ1898441,JAK inhibitor,3.7071400189998216,0.4238842753457216,30.694444444444446,13.899269136889266
P015090,K14,CBK303885,BJ1898934,HDAC inhibitor,2.8405190477412963,0.5730785808021076,66.83720930232558,29.851162721678058
P015090,K16,CBK277968,BJ1898720,JAK inhibitor,1.340097123129104,0.6324614095032103,137.06,54.12510451514629
P015090,K17,CBK308232,BJ1896412,HSP inhibitor,4.09428536970131,0.6554124236031703,31.9,11.567459636799235
P015090,K19,CBK308260,BJ1896444,HDAC inhibitor,1.9587589809726376,0.7407351078358178,135.11764705882354,59.23804421444839
P015090,K22,CBK308266,BJ1896451,HDAC inhibitor,4.390032934794236,1.0067780667529884,25.363636363636363,7.474053241814102
P015090,L03,CBK289739,BJ1894401,HDAC inhibitor,0.8295925141054741,0.4174578060728236,122.97826086956522,42.57045878719958
P015090,L09,CBK290837,BJ1897360,HDAC inhibitor,2.5394778372258693,1.4307642029871095,23.25,6.860862086606067
P015090,L11,CBK290481,BJ1898170,HDAC inhibitor,4.567895159178733,0.6601671044343956,27.566666666666666,6.6575512394383525
P015090,L15,CBK290479,BJ1898167,HDAC inhibitor,4.2442289814634595,0.5928525242020518,23.703703703703702,6.927175108639522
P015090,L17,CBK289737,BJ1896196,HDAC inhibitor,2.642915597599248,0.5797426115454504,124.57142857142857,48.115312877849334
P015090,L20,CBK303971,BJ1897222,HDAC inhibitor,3.921049523563217,0.3472829465266284,50.0,18.47134202461955
P015090,L22,CBK290945,BJ1899033,HDAC inhibitor,4.1971400981806735,0.3191756238486762,46.84782608695652,22.922058654205994
P015090,L23,CBK277990,BJ1897023,HDAC inhibitor,4.0835801990075495,0.5623256663616965,23.83333333333333,6.714777382320106
P015090,M03,CBK041487,BJ1894394,HSP inhibitor,1.022679011223908,0.5198412234754086,134.69230769230768,60.52824278766311
P015090,M04,CBK308232,BJ1896412,HSP inhibitor,4.09428536970131,0.6554124236031703,31.9,11.567459636799235
P015090,M05,CBK278021,BJ1898628,HSP inhibitor,4.57679502513916,0.4905655587696581,32.04081632653061,13.046326404511776
P015090,M07,CBK308923,BJ1897365,HSP inhibitor,4.288259687474845,0.5034381134685905,33.28260869565217,16.294052143825382
P015090,M08,CBK290547,BJ1898265,HDAC inhibitor,2.2492253602772347,0.5120575632494361,104.46808510638296,45.44076462529794
P015090,M11,CBK309488,BJ1898892,HSP inhibitor,4.265857364629875,0.6133365367130246,35.395833333333336,13.0787135539758
P015090,M12,CBK303885,BJ1898934,HDAC inhibitor,2.8405190477412963,0.5730785808021076,66.83720930232558,29.851162721678058
P015090,M13,CBK309523,BJ1898956,HDAC inhibitor,3.6097807479783897,0.4224241731227937,83.66666666666667,39.7151202962026
P015090,M14,CBK309553,BJ1899005,HDAC inhibitor,3.83778839684846,0.7267571926692618,29.025,13.736508532617256
P015090,M16,CBK278556G,BJ1897506,HSP inhibitor,1.2559783243709777,0.4415699097467708,128.66666666666666,56.55700695281701
P015090,M17,CBK291055,BJ1898419,HDAC inhibitor,4.6256047239918585,1.0323445794849808,27.55,7.458481572573673
P015090,M18,CBK289740,BJ1898665,HDAC inhibitor,3.853208419535117,0.5005465675058011,23.34375,6.8373234482130405
P015090,M19,CBK290285,BJ1895983,HSP inhibitor,1.413954496743261,0.4841798467192743,126.64,52.489750214218205
P015090,M20,CBK277990,BJ1897023,HDAC inhibitor,4.0835801990075495,0.5623256663616965,23.83333333333333,6.714777382320106
P015090,M21,CBK201016,BJ1898152,HDAC inhibitor,4.604073606744062,0.6343597309533336,29.86666666666667,9.246558850443373
P015090,M22,CBK290181,BJ1895873,HSP inhibitor,3.9698383325075604,0.8124232626284293,95.85416666666669,35.806209840201845
P015090,N02,CBK277934,BJ1898193,HSP inhibitor,3.922606233839681,0.9027068390305256,28.722222222222218,10.135118890305874
P015090,N04,CBK303867,BJ1898620,HDAC inhibitor,4.3400712173030005,0.4016854700681481,28.36,8.255705098092267
P015090,N05,CBK309523,BJ1898956,HDAC inhibitor,3.6097807479783897,0.4224241731227937,83.66666666666667,39.7151202962026
P015090,N06,CBK309545,BJ1898988,HSP inhibitor,4.027625406025134,0.846872207281064,47.511111111111106,16.683718549725796
P015090,N08,CBK290181,BJ1895873,HSP inhibitor,3.9698383325075604,0.8124232626284293,95.85416666666669,35.806209840201845
P015090,N09,CBK277968,BJ1898720,JAK inhibitor,1.340097123129104,0.6324614095032103,137.06,54.12510451514629
P015090,N10,CBK277935,BJ1898194,HSP inhibitor,4.831162161143698,0.8406012527088725,32.0,15.533374207998538
