plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,G05,s5,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G05_s5_w1B29CDF52-75F5-48CD-95A7-32444E4D7ED7.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G20,s2,c38,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G20_s2_w16B121254-6897-473F-AAEC-1E5DA3B9E02B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L14,s5,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L14_s5_w10D491805-1590-49DD-95D5-54B31AAC2CF8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N10,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N10_s3_w168768008-E1F8-438E-8268-F95C92395D3E.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s5,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s5_w1CAD410B5-0272-4E66-B3CB-850D0860FEC7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G07,s2,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G07_s2_w1DF56469E-9FB5-4F34-B631-6799347CD031.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I02,s4,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I02_s4_w1C366C7AD-FCFF-480C-99A6-321632763097.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G22,s5,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G22_s5_w19CBE7A50-A85F-45E8-B301-945B50B28B7D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s5,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s5_w1FA2C6780-CC5D-4907-B1AD-A0180CA233A7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E23,s2,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E23_s2_w1A41A30B2-2123-4A4A-930C-87DA489B70FF.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I02,s5,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I02_s5_w18D62403D-00A6-4B46-934D-2B2910AFC164.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M20,s3,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M20_s3_w12B1D1603-82FE-4435-BD4E-5E2BFA5AADC9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B09,s3,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B09_s3_w11E55E3BC-5038-41AF-A451-7B24C6C8C763.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B17,s4,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B17_s4_w100A0DA04-9962-495E-8D48-DB591D30CA26.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L22,s1,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L22_s1_w144704A7D-E396-4E56-85C7-4509CCAFFAB8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H23,s4,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H23_s4_w171D11084-5831-4CBA-8817-8AE19E809075.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B16,s5,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B16_s5_w10BC1EA54-B577-4F46-A2B4-4692A6F87907.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N22,s2,c30,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N22_s2_w14EDA20D8-5B3F-4030-80F6-D7C379FCD4E4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B14,s5,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B14_s5_w1E3ADAB0E-BF07-47B4-BF47-582AA118D8C2.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I10,s1,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I10_s1_w198346BCE-05BD-4C55-A7B9-BF0396A19E16.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C19,s3,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C19_s3_w18B51AA2C-9140-4A40-BA55-A5D946519FDE.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L23,s4,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L23_s4_w1F57B7646-B804-4331-882C-DD92C5069589.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D09,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D09_s5_w182EA0BCF-40D7-410E-A01D-6581DD250273.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N17,s4,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N17_s4_w119ACDE72-65A2-4B07-B2EA-A844ECA5DB26.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C12,s4,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C12_s4_w144834AE7-ED59-4C62-8165-525C893DB195.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I18,s5,c11,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I18_s5_w1C99FCB83-A3A5-4109-B134-4FB88C38CB6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s4,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s4_w1ADCF5038-1C95-4164-BA7B-9E95FA8A0BD7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K11,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K11_s3_w134F66ABF-8F68-4FF9-AC2B-CCBAC5DC64C3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F17,s1,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F17_s1_w1F5D24D39-5B4F-4B66-BDB8-DC24E04E5A70.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D05,s3,c38,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D05_s3_w1BDEEFF48-EFA2-4112-AE9E-2536E8E16C4F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L19,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L19_s5_w186B538C4-DDB3-4A6B-AD5D-5A491BF5DC94.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H02,s5,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H02_s5_w109248890-669C-42E0-95EC-5FD64F46CFCB.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s3,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s3_w1EF14DC69-7542-4831-9CC3-1A189AA5FD24.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F19,s5,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F19_s5_w189356683-DE1C-45B1-A2A3-D650BE13F4FC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B18,s1,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B18_s1_w1724D0F7B-ED00-4A82-88B4-D55AA066A599.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I08,s2,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I08_s2_w1A9ED8366-9744-4B26-8AC8-496BDBA321BA.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O18,s5,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O18_s5_w1D614DDC3-359B-40DF-9589-BC041038B743.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B17,s2,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B17_s2_w143CDBB92-A703-45BE-9EFA-AF47066F81BE.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C21,s5,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C21_s5_w1D5184E79-F5DF-454A-AFE7-38076AC6AD80.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N18,s4,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N18_s4_w176315E7E-826C-4787-9FD1-E5457C79255A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G22,s1,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G22_s1_w1EB4D7DE8-B221-43E3-A649-409778EDE217.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s4,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s4_w1BEBFD286-528D-42BD-AFEA-E816D0A49983.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B21,s3,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B21_s3_w194832D06-ECA8-461D-9398-8A1CDB885FCB.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N23,s3,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N23_s3_w1B25D908A-A9C2-495B-BC0D-4627359A0E14.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G14,s5,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G14_s5_w119AA599B-BCF9-47CA-828C-E11554DB678F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s1,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s1_w1E977251E-F0B4-405C-BD90-D8DBF4331181.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s1,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s1_w18147764F-817A-4740-8834-AC7496AF8AB8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H22,s2,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H22_s2_w182FC2755-DB5A-4877-A49F-D5E79C50D661.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B05,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B05_s4_w1F966BAB8-3FDA-4176-BBCE-3E75AC6208E6.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L22,s5,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L22_s5_w1344F3A33-E7F5-4B48-92B0-08F117069F7F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D21,s4,c30,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D21_s4_w1FD3F3694-0C7D-4DAE-8A51-B95399A96C5B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E02,s2,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E02_s2_w16538E52C-3BC4-4D7D-B81B-556BD1B9E9BC.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M05,s3,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M05_s3_w1AA4674CA-89BF-4A90-BDAA-3BDF10B2845A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F21,s4,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F21_s4_w10599AA97-60F2-4CF7-82C3-695172B536CC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N17,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N17_s2_w19F423B65-848B-40DC-B557-61575C236033.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L14,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L14_s2_w178872B23-37AE-4690-A40F-5C01EE1B30C5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H04,s4,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H04_s4_w1E8871B46-4919-4732-914B-A273B51F4C4E.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N17,s1,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N17_s1_w18F11D7A9-8D86-46C9-AAC4-984D30B2D5A5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G02,s3,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G02_s3_w1A9540B68-93F7-4409-B0D8-62585EDDCAE6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M04,s3,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M04_s3_w13351FE53-634D-422A-9889-0579C0B527B2.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s1,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s1_w182679520-CCF5-4840-A97C-CDF22A1A4CFB.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I14,s2,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I14_s2_w12A3B1965-D620-4E06-9700-45F5F58CEB43.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K12,s2,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K12_s2_w1B1C52690-E99C-4A65-83E1-2C9DCABAF6AD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O13,s4,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O13_s4_w148E370FB-4F02-45D8-84D5-F7F8B9C9E210.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I21,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I21_s2_w145F4C79A-0CC1-452F-88D7-D94B11890337.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M14,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M14_s5_w1236530BC-69C0-4466-8C84-292B99532980.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E21,s4,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E21_s4_w1096A66C6-C1AD-472E-A018-B8F45C17C6E3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N07,s5,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N07_s5_w10C328AFE-12E6-47F6-BB6C-36543A872AED.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C05,s1,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C05_s1_w15B7BFE13-719A-4D2D-B101-C8D7F514D590.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s3,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s3_w1F7E09443-38AD-413E-A0A3-53260F3EB20D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D20,s4,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D20_s4_w1A3C7EC98-9892-428D-8125-43969CD9B8B4.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M23,s4,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M23_s4_w181C31209-ED90-42BF-94A4-EE80D7227E3F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I13,s3,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I13_s3_w1B9D31781-5F7A-4015-815E-95D092E0E997.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O19,s3,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O19_s3_w1BD2815C4-5B21-4BCA-916E-9A11B356E5C8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J09,s2,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J09_s2_w19F4BCA0E-54BF-4662-A549-58013545CC68.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G21,s3,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G21_s3_w15FB395B2-DC26-4E4A-A036-024D484B678F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C17,s5,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C17_s5_w1548DE24A-DCE2-40C4-ADD2-B757C0BD2881.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B09,s4,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B09_s4_w1C9DC96DD-0385-4F14-A12A-07398C72099F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J15,s1,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J15_s1_w124872277-A0E5-4736-A64B-4534A6FD9B57.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L12,s2,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L12_s2_w110C1B1C4-896A-40EF-A661-CE7C0D6DAC83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O23,s4,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O23_s4_w13A133DC5-781C-4CA7-B3B6-0E10DE4E5D03.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O10,s2,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O10_s2_w1108E42E0-CA58-435A-8A5C-26648C491A3A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O11,s1,c6,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O11_s1_w11D509825-C132-433A-90BF-EE27D778A91D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I21,s3,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I21_s3_w153EFEA7F-2107-40AD-BF9A-33B6D779AA12.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O20,s2,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O20_s2_w1862D1828-67A2-4462-BA56-43BCB93BE18A.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s5_w1912B43A0-D79C-4B76-A8D0-4F87485633C7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M04,s4,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M04_s4_w13C0278F1-FC27-4F1C-AC44-D6BA1EA04C52.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O07,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O07_s4_w1C300B7E3-AE45-4C78-8066-839004F1A05F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H23,s3,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H23_s3_w13DA1320F-0A16-4B54-A5D5-0C178E184983.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s3_w1EFAFCF26-33B4-4A59-86BF-CF10659B3F8D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I13,s2,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I13_s2_w13A9B2CCF-5C7D-4FA6-8634-B1FBC87033FE.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B14,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B14_s3_w1ACEF0350-1D20-4A77-968A-676D7F759BB0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H04,s3,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H04_s3_w1F18AFA2F-4661-46AD-85DA-C80401BD8234.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M20,s2,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M20_s2_w1953B8D3C-D688-44F1-9B83-5E14850EF308.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L03,s2,c38,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L03_s2_w1E3DCC4AD-884E-4EB1-8E91-D0FED52BC4D2.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C20,s5,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C20_s5_w1CE78E393-75C2-4D49-94F1-1B9B60DAEF10.npy,protein synthesis inhibitor
