plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,M10,s3,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M10_s3_w1B16560F4-0935-44F3-8256-0EADFE7FC0C8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s3,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s3_w1A16247C1-9A03-4BEA-B37F-49F8BAC8EBE1.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L09,s2,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L09_s2_w160B3D584-83FE-48D5-94AA-2378E2F6C1CE.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B19,s1,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B19_s1_w1B816C064-4358-41A3-8F4A-39769DBFA989.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I16,s3,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I16_s3_w13A88AC4D-6891-49FF-9A7C-9CD72759BA8F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B16,s5,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B16_s5_w10BC1EA54-B577-4F46-A2B4-4692A6F87907.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I16,s4,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I16_s4_w1239970AF-3300-42F5-8C22-CD86D4DFCF14.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N22,s2,c30,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N22_s2_w14EDA20D8-5B3F-4030-80F6-D7C379FCD4E4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L23,s4,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L23_s4_w1F57B7646-B804-4331-882C-DD92C5069589.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L07,s3,c8,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L07_s3_w1B5D7C873-FCC9-4A30-B609-E51F60C6D0BF.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D09,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D09_s5_w182EA0BCF-40D7-410E-A01D-6581DD250273.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K21,s5,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K21_s5_w18452599F-7A93-4E3F-AA86-7A7FC26BE075.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s4,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s4_w1413B10C0-D566-4DD0-95EB-A7FB0ED88724.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B10,s3,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B10_s3_w18B09E936-2BCE-4DB1-93AE-B0A879CCA079.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D07,s5,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D07_s5_w18E94BB4D-5BF1-40E1-BA77-4A23C45EF7C7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C12,s4,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C12_s4_w144834AE7-ED59-4C62-8165-525C893DB195.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I18,s5,c11,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I18_s5_w1C99FCB83-A3A5-4109-B134-4FB88C38CB6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s4,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s4_w1ADCF5038-1C95-4164-BA7B-9E95FA8A0BD7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J08,s3,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J08_s3_w1C842C289-7202-4315-B43E-0BDF9ADAFF92.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s1,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s1_w15DFDFB91-2294-419C-81A4-37F646A538B5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L21,s2,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L21_s2_w14CB58152-0CB6-4231-A5E0-F26C7FD90618.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H15,s5,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H15_s5_w1AA0ECA69-8D22-4C49-9C7C-D6262653FA7C.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O08,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O08_s2_w178B8C066-9F73-44ED-953D-10C2A8FAD739.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s5,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s5_w1A44B4EBC-A30F-452C-B6A5-33E5C00E25E3.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D05,s3,c38,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D05_s3_w1BDEEFF48-EFA2-4112-AE9E-2536E8E16C4F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B13,s1,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B13_s1_w119BF29AF-61CB-4871-91FD-E31B0DE9F7F6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J14,s5,c8,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J14_s5_w16AE2624C-68BC-4B83-BE5C-A4CD3017A0FF.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L19,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L19_s5_w186B538C4-DDB3-4A6B-AD5D-5A491BF5DC94.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B07,s4,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B07_s4_w11A549B93-606E-4E89-8ACA-1E1AE05AEF2F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s3,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s3_w1EF14DC69-7542-4831-9CC3-1A189AA5FD24.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F19,s5,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F19_s5_w189356683-DE1C-45B1-A2A3-D650BE13F4FC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L21,s4,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L21_s4_w1E4722440-AEB1-4365-9323-148024491A31.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O08,s1,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O08_s1_w1F5EBB1A4-B436-4187-8BA7-92BCE48ECB1B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D12,s2,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D12_s2_w12FC72715-51A1-46D5-8AC3-1BBBB5FAFEE9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B18,s1,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B18_s1_w1724D0F7B-ED00-4A82-88B4-D55AA066A599.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I08,s2,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I08_s2_w1A9ED8366-9744-4B26-8AC8-496BDBA321BA.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B17,s2,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B17_s2_w143CDBB92-A703-45BE-9EFA-AF47066F81BE.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O12,s2,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O12_s2_w1EA0A7C02-6DA1-4D1C-AF60-2FD084870D6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G22,s1,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G22_s1_w1EB4D7DE8-B221-43E3-A649-409778EDE217.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J10,s1,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J10_s1_w1BC0828C5-8CA5-4DEB-BBAC-CDC6EBF805C8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J07,s5,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J07_s5_w1E918A57B-B4AF-4BE1-92E6-83C964791285.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I23,s5,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I23_s5_w15F2F392F-6166-4F35-83AD-3FD340D60B83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G14,s5,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G14_s5_w119AA599B-BCF9-47CA-828C-E11554DB678F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s1,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s1_w1E977251E-F0B4-405C-BD90-D8DBF4331181.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B13,s4,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B13_s4_w1168169A0-60BE-4EA0-9584-E4B1A677A8D4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K09,s4,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K09_s4_w141C48A61-C53C-4AA7-BC0A-E5DF9B4C6402.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B05,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B05_s4_w1F966BAB8-3FDA-4176-BBCE-3E75AC6208E6.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s4,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s4_w157974B2E-036B-4453-9B7D-40BB368067CC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F05,s5,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F05_s5_w14760213C-63A8-441C-AFDD-E2CB7074C204.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H06,s5,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H06_s5_w10865C6D3-AB38-4B6B-A131-45BE99563A66.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L22,s5,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L22_s5_w1344F3A33-E7F5-4B48-92B0-08F117069F7F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I22,s1,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I22_s1_w1E33B7F6E-3C30-4D37-A296-FD12FB91E2C6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I17,s2,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I17_s2_w10946D191-03F4-4D0B-B7D0-A04878D2DF51.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D21,s4,c30,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D21_s4_w1FD3F3694-0C7D-4DAE-8A51-B95399A96C5B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N04,s3,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N04_s3_w188A6CDB2-773E-4A04-8268-84D28313FB87.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E02,s2,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E02_s2_w16538E52C-3BC4-4D7D-B81B-556BD1B9E9BC.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s2_w1A804079F-E1CF-4A76-BEAC-D224F6517D12.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E22,s3,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E22_s3_w164ED3337-C43C-460C-ADE2-D47F74E73865.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H04,s4,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H04_s4_w1E8871B46-4919-4732-914B-A273B51F4C4E.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J17,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J17_s1_w174C92714-02C5-424C-993F-FBFE7B90ED34.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G09,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G09_s1_w19D75716F-1CF7-4EE0-A139-D9DF89989528.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G02,s3,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G02_s3_w1A9540B68-93F7-4409-B0D8-62585EDDCAE6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M04,s3,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M04_s3_w13351FE53-634D-422A-9889-0579C0B527B2.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I14,s2,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I14_s2_w12A3B1965-D620-4E06-9700-45F5F58CEB43.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K12,s2,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K12_s2_w1B1C52690-E99C-4A65-83E1-2C9DCABAF6AD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J12,s1,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J12_s1_w1A28209E2-7C43-47AE-949A-4A3F024515A0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O13,s4,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O13_s4_w148E370FB-4F02-45D8-84D5-F7F8B9C9E210.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D14,s2,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D14_s2_w10639A830-1FA3-49CA-A1E2-D7EA1B7E948F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H07,s3,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H07_s3_w1DE0C5B94-44AF-4CE6-9C9E-39901F8D70E7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s1_w128A7E3F7-13B4-4D7E-B7B3-B546930A49F8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M14,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M14_s5_w1236530BC-69C0-4466-8C84-292B99532980.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E21,s4,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E21_s4_w1096A66C6-C1AD-472E-A018-B8F45C17C6E3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C03,s4,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C03_s4_w1994482A4-0908-4D7D-BDF1-5F3F744DDBF1.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J19,s4,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J19_s4_w17FD1CACE-7607-419D-867D-F623E058C36E.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s3,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s3_w1F7E09443-38AD-413E-A0A3-53260F3EB20D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N13,s4,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N13_s4_w135270970-C0F9-4B17-88B7-9B9AA3F7AF86.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s3,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s3_w1040A495B-522E-4A0D-A269-A228C52D5320.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O19,s3,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O19_s3_w1BD2815C4-5B21-4BCA-916E-9A11B356E5C8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H07,s2,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H07_s2_w18CEAA634-4432-4ACA-997F-E7BA57B3C0A9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J09,s2,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J09_s2_w19F4BCA0E-54BF-4662-A549-58013545CC68.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L07,s4,c8,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L07_s4_w14DCC7FF8-F591-4A17-A314-5E5C4C046A7E.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C17,s5,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C17_s5_w1548DE24A-DCE2-40C4-ADD2-B757C0BD2881.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B09,s4,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B09_s4_w1C9DC96DD-0385-4F14-A12A-07398C72099F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E17,s3,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E17_s3_w1203472E9-4061-4E0D-87AC-C28B9696DB83.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G11,s4,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G11_s4_w103C5E1EB-B399-487B-914F-1D135E20D2C1.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D22,s1,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D22_s1_w175250AC1-A353-49BE-801A-5C1945B29752.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L12,s2,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L12_s2_w110C1B1C4-896A-40EF-A661-CE7C0D6DAC83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O23,s4,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O23_s4_w13A133DC5-781C-4CA7-B3B6-0E10DE4E5D03.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O20,s2,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O20_s2_w1862D1828-67A2-4462-BA56-43BCB93BE18A.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s5_w1912B43A0-D79C-4B76-A8D0-4F87485633C7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M04,s4,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M04_s4_w13C0278F1-FC27-4F1C-AC44-D6BA1EA04C52.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O07,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O07_s4_w1C300B7E3-AE45-4C78-8066-839004F1A05F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H23,s3,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H23_s3_w13DA1320F-0A16-4B54-A5D5-0C178E184983.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J21,s1,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J21_s1_w112E715B6-C34A-42C6-BBEF-89FE6906A9DD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M10,s5,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M10_s5_w1F6F381A1-22D3-4AF1-871B-6D91B9A686E8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H04,s3,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H04_s3_w1F18AFA2F-4661-46AD-85DA-C80401BD8234.npy,PARP inhibitor
