plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,K10,s5,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K10_s5_w1E4F84C7D-CE81-4A0D-9718-41181932B8BD.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D09,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D09_s5_w182EA0BCF-40D7-410E-A01D-6581DD250273.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K21,s5,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K21_s5_w18452599F-7A93-4E3F-AA86-7A7FC26BE075.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s4,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s4_w1413B10C0-D566-4DD0-95EB-A7FB0ED88724.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B10,s3,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B10_s3_w18B09E936-2BCE-4DB1-93AE-B0A879CCA079.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N17,s4,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N17_s4_w119ACDE72-65A2-4B07-B2EA-A844ECA5DB26.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D07,s5,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D07_s5_w18E94BB4D-5BF1-40E1-BA77-4A23C45EF7C7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I18,s5,c11,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I18_s5_w1C99FCB83-A3A5-4109-B134-4FB88C38CB6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N12,s4,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N12_s4_w11B123D0D-F731-443B-90B1-C15ADC835108.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s4,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s4_w1ADCF5038-1C95-4164-BA7B-9E95FA8A0BD7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J08,s3,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J08_s3_w1C842C289-7202-4315-B43E-0BDF9ADAFF92.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s1,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s1_w15DFDFB91-2294-419C-81A4-37F646A538B5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K11,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K11_s3_w134F66ABF-8F68-4FF9-AC2B-CCBAC5DC64C3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L21,s2,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L21_s2_w14CB58152-0CB6-4231-A5E0-F26C7FD90618.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M06,s4,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M06_s4_w134EE2AA0-52C0-4E62-9D26-F56E542038B1.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H15,s5,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H15_s5_w1AA0ECA69-8D22-4C49-9C7C-D6262653FA7C.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O08,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O08_s2_w178B8C066-9F73-44ED-953D-10C2A8FAD739.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s5,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s5_w1A44B4EBC-A30F-452C-B6A5-33E5C00E25E3.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B13,s1,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B13_s1_w119BF29AF-61CB-4871-91FD-E31B0DE9F7F6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L19,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L19_s5_w186B538C4-DDB3-4A6B-AD5D-5A491BF5DC94.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H02,s5,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H02_s5_w109248890-669C-42E0-95EC-5FD64F46CFCB.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F19,s5,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F19_s5_w189356683-DE1C-45B1-A2A3-D650BE13F4FC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D13,s4,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D13_s4_w165F1A7DD-87E0-4297-901A-DCD807E7CBCE.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L21,s4,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L21_s4_w1E4722440-AEB1-4365-9323-148024491A31.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O08,s1,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O08_s1_w1F5EBB1A4-B436-4187-8BA7-92BCE48ECB1B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B18,s1,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B18_s1_w1724D0F7B-ED00-4A82-88B4-D55AA066A599.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I08,s2,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I08_s2_w1A9ED8366-9744-4B26-8AC8-496BDBA321BA.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B17,s2,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B17_s2_w143CDBB92-A703-45BE-9EFA-AF47066F81BE.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C21,s5,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C21_s5_w1D5184E79-F5DF-454A-AFE7-38076AC6AD80.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O12,s2,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O12_s2_w1EA0A7C02-6DA1-4D1C-AF60-2FD084870D6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E09,s3,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E09_s3_w1DB045CF0-6AAC-489D-9C55-05CEB13E9E03.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N18,s4,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N18_s4_w176315E7E-826C-4787-9FD1-E5457C79255A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G22,s1,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G22_s1_w1EB4D7DE8-B221-43E3-A649-409778EDE217.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s4,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s4_w1BEBFD286-528D-42BD-AFEA-E816D0A49983.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J07,s5,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J07_s5_w1E918A57B-B4AF-4BE1-92E6-83C964791285.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D13,s1,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D13_s1_w17467522F-3F35-4EE6-996F-3922FC72854B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I23,s5,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I23_s5_w15F2F392F-6166-4F35-83AD-3FD340D60B83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s1,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s1_w18147764F-817A-4740-8834-AC7496AF8AB8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H22,s2,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H22_s2_w182FC2755-DB5A-4877-A49F-D5E79C50D661.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B13,s4,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B13_s4_w1168169A0-60BE-4EA0-9584-E4B1A677A8D4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K09,s4,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K09_s4_w141C48A61-C53C-4AA7-BC0A-E5DF9B4C6402.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B05,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B05_s4_w1F966BAB8-3FDA-4176-BBCE-3E75AC6208E6.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s4,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s4_w157974B2E-036B-4453-9B7D-40BB368067CC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F05,s5,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F05_s5_w14760213C-63A8-441C-AFDD-E2CB7074C204.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H06,s5,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H06_s5_w10865C6D3-AB38-4B6B-A131-45BE99563A66.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I22,s1,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I22_s1_w1E33B7F6E-3C30-4D37-A296-FD12FB91E2C6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I17,s2,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I17_s2_w10946D191-03F4-4D0B-B7D0-A04878D2DF51.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N04,s3,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N04_s3_w188A6CDB2-773E-4A04-8268-84D28313FB87.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M05,s3,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M05_s3_w1AA4674CA-89BF-4A90-BDAA-3BDF10B2845A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N17,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N17_s2_w19F423B65-848B-40DC-B557-61575C236033.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s2_w1A804079F-E1CF-4A76-BEAC-D224F6517D12.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L14,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L14_s2_w178872B23-37AE-4690-A40F-5C01EE1B30C5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J17,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J17_s1_w174C92714-02C5-424C-993F-FBFE7B90ED34.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G09,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G09_s1_w19D75716F-1CF7-4EE0-A139-D9DF89989528.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N17,s1,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N17_s1_w18F11D7A9-8D86-46C9-AAC4-984D30B2D5A5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G02,s3,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G02_s3_w1A9540B68-93F7-4409-B0D8-62585EDDCAE6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s1,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s1_w182679520-CCF5-4840-A97C-CDF22A1A4CFB.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I14,s2,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I14_s2_w12A3B1965-D620-4E06-9700-45F5F58CEB43.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D14,s2,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D14_s2_w10639A830-1FA3-49CA-A1E2-D7EA1B7E948F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I21,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I21_s2_w145F4C79A-0CC1-452F-88D7-D94B11890337.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H07,s3,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H07_s3_w1DE0C5B94-44AF-4CE6-9C9E-39901F8D70E7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s1_w128A7E3F7-13B4-4D7E-B7B3-B546930A49F8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M14,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M14_s5_w1236530BC-69C0-4466-8C84-292B99532980.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C03,s4,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C03_s4_w1994482A4-0908-4D7D-BDF1-5F3F744DDBF1.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J19,s4,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J19_s4_w17FD1CACE-7607-419D-867D-F623E058C36E.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C05,s1,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C05_s1_w15B7BFE13-719A-4D2D-B101-C8D7F514D590.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s3,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s3_w1F7E09443-38AD-413E-A0A3-53260F3EB20D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D20,s4,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D20_s4_w1A3C7EC98-9892-428D-8125-43969CD9B8B4.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M23,s4,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M23_s4_w181C31209-ED90-42BF-94A4-EE80D7227E3F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N13,s4,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N13_s4_w135270970-C0F9-4B17-88B7-9B9AA3F7AF86.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I13,s3,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I13_s3_w1B9D31781-5F7A-4015-815E-95D092E0E997.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s3,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s3_w1040A495B-522E-4A0D-A269-A228C52D5320.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H07,s2,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H07_s2_w18CEAA634-4432-4ACA-997F-E7BA57B3C0A9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G16,s1,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G16_s1_w147424560-0A79-42DA-9480-68C2B8173DF1.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G21,s3,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G21_s3_w15FB395B2-DC26-4E4A-A036-024D484B678F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G11,s4,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G11_s4_w103C5E1EB-B399-487B-914F-1D135E20D2C1.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D22,s1,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D22_s1_w175250AC1-A353-49BE-801A-5C1945B29752.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L12,s2,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L12_s2_w110C1B1C4-896A-40EF-A661-CE7C0D6DAC83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O10,s2,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O10_s2_w1108E42E0-CA58-435A-8A5C-26648C491A3A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O11,s1,c6,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O11_s1_w11D509825-C132-433A-90BF-EE27D778A91D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I21,s3,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I21_s3_w153EFEA7F-2107-40AD-BF9A-33B6D779AA12.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s5_w1912B43A0-D79C-4B76-A8D0-4F87485633C7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O07,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O07_s4_w1C300B7E3-AE45-4C78-8066-839004F1A05F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L16,s2,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L16_s2_w1F94AFB41-1116-4D88-8F8C-16B5E1AF0A66.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H23,s3,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H23_s3_w13DA1320F-0A16-4B54-A5D5-0C178E184983.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J21,s1,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J21_s1_w112E715B6-C34A-42C6-BBEF-89FE6906A9DD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M10,s5,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M10_s5_w1F6F381A1-22D3-4AF1-871B-6D91B9A686E8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s3_w1EFAFCF26-33B4-4A59-86BF-CF10659B3F8D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M06,s2,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M06_s2_w1299191CB-A732-455F-A9FD-3759FAB51334.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I13,s2,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I13_s2_w13A9B2CCF-5C7D-4FA6-8634-B1FBC87033FE.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B14,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B14_s3_w1ACEF0350-1D20-4A77-968A-676D7F759BB0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J07,s4,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J07_s4_w1E3326DDB-1B91-4D37-BD99-A1CA0FCAB8EF.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I17,s1,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I17_s1_w1478FAC4C-00C1-4C84-97B6-B87C524C9546.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G09,s3,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G09_s3_w1A85A16EC-2DBB-4DA8-9CD2-45E9CCC40535.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K04,s3,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K04_s3_w199B50196-7995-4290-A2B1-FEEA8AE74089.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I14,s5,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I14_s5_w1818296D2-D7B2-4776-BC1C-BE9669C8138B.npy,protein synthesis inhibitor
