plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,L16,s5,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L16_s5_w1C13930FA-895C-4CC4-8D67-34946E81DF77.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D09,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D09_s5_w182EA0BCF-40D7-410E-A01D-6581DD250273.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s4,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s4_w1413B10C0-D566-4DD0-95EB-A7FB0ED88724.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B10,s3,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B10_s3_w18B09E936-2BCE-4DB1-93AE-B0A879CCA079.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D07,s5,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D07_s5_w18E94BB4D-5BF1-40E1-BA77-4A23C45EF7C7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C12,s4,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C12_s4_w144834AE7-ED59-4C62-8165-525C893DB195.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I18,s5,c11,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I18_s5_w1C99FCB83-A3A5-4109-B134-4FB88C38CB6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s4,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s4_w1ADCF5038-1C95-4164-BA7B-9E95FA8A0BD7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J08,s3,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J08_s3_w1C842C289-7202-4315-B43E-0BDF9ADAFF92.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s1,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s1_w15DFDFB91-2294-419C-81A4-37F646A538B5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K11,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K11_s3_w134F66ABF-8F68-4FF9-AC2B-CCBAC5DC64C3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L21,s2,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L21_s2_w14CB58152-0CB6-4231-A5E0-F26C7FD90618.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M06,s4,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M06_s4_w134EE2AA0-52C0-4E62-9D26-F56E542038B1.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F17,s1,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F17_s1_w1F5D24D39-5B4F-4B66-BDB8-DC24E04E5A70.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O08,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O08_s2_w178B8C066-9F73-44ED-953D-10C2A8FAD739.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s5,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s5_w1A44B4EBC-A30F-452C-B6A5-33E5C00E25E3.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D05,s3,c38,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D05_s3_w1BDEEFF48-EFA2-4112-AE9E-2536E8E16C4F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J14,s5,c8,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J14_s5_w16AE2624C-68BC-4B83-BE5C-A4CD3017A0FF.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B07,s4,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B07_s4_w11A549B93-606E-4E89-8ACA-1E1AE05AEF2F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s3,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s3_w1EF14DC69-7542-4831-9CC3-1A189AA5FD24.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D13,s4,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D13_s4_w165F1A7DD-87E0-4297-901A-DCD807E7CBCE.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L21,s4,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L21_s4_w1E4722440-AEB1-4365-9323-148024491A31.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O08,s1,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O08_s1_w1F5EBB1A4-B436-4187-8BA7-92BCE48ECB1B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D12,s2,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D12_s2_w12FC72715-51A1-46D5-8AC3-1BBBB5FAFEE9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O18,s5,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O18_s5_w1D614DDC3-359B-40DF-9589-BC041038B743.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C21,s5,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C21_s5_w1D5184E79-F5DF-454A-AFE7-38076AC6AD80.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O12,s2,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O12_s2_w1EA0A7C02-6DA1-4D1C-AF60-2FD084870D6D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s4,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s4_w1BEBFD286-528D-42BD-AFEA-E816D0A49983.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J10,s1,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J10_s1_w1BC0828C5-8CA5-4DEB-BBAC-CDC6EBF805C8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B21,s3,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B21_s3_w194832D06-ECA8-461D-9398-8A1CDB885FCB.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N23,s3,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N23_s3_w1B25D908A-A9C2-495B-BC0D-4627359A0E14.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J07,s5,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J07_s5_w1E918A57B-B4AF-4BE1-92E6-83C964791285.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D13,s1,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D13_s1_w17467522F-3F35-4EE6-996F-3922FC72854B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I23,s5,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I23_s5_w15F2F392F-6166-4F35-83AD-3FD340D60B83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G14,s5,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G14_s5_w119AA599B-BCF9-47CA-828C-E11554DB678F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s1,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s1_w1E977251E-F0B4-405C-BD90-D8DBF4331181.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s1,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s1_w18147764F-817A-4740-8834-AC7496AF8AB8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H22,s2,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H22_s2_w182FC2755-DB5A-4877-A49F-D5E79C50D661.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K09,s4,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K09_s4_w141C48A61-C53C-4AA7-BC0A-E5DF9B4C6402.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O03,s4,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O03_s4_w157974B2E-036B-4453-9B7D-40BB368067CC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F05,s5,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F05_s5_w14760213C-63A8-441C-AFDD-E2CB7074C204.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H06,s5,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H06_s5_w10865C6D3-AB38-4B6B-A131-45BE99563A66.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L22,s5,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L22_s5_w1344F3A33-E7F5-4B48-92B0-08F117069F7F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D21,s4,c30,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D21_s4_w1FD3F3694-0C7D-4DAE-8A51-B95399A96C5B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N04,s3,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N04_s3_w188A6CDB2-773E-4A04-8268-84D28313FB87.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M05,s3,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M05_s3_w1AA4674CA-89BF-4A90-BDAA-3BDF10B2845A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F21,s4,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F21_s4_w10599AA97-60F2-4CF7-82C3-695172B536CC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s2_w1A804079F-E1CF-4A76-BEAC-D224F6517D12.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E22,s3,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E22_s3_w164ED3337-C43C-460C-ADE2-D47F74E73865.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H04,s4,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H04_s4_w1E8871B46-4919-4732-914B-A273B51F4C4E.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J17,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J17_s1_w174C92714-02C5-424C-993F-FBFE7B90ED34.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G09,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G09_s1_w19D75716F-1CF7-4EE0-A139-D9DF89989528.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G02,s3,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G02_s3_w1A9540B68-93F7-4409-B0D8-62585EDDCAE6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s1,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s1_w182679520-CCF5-4840-A97C-CDF22A1A4CFB.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K12,s2,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K12_s2_w1B1C52690-E99C-4A65-83E1-2C9DCABAF6AD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O13,s4,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O13_s4_w148E370FB-4F02-45D8-84D5-F7F8B9C9E210.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D14,s2,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D14_s2_w10639A830-1FA3-49CA-A1E2-D7EA1B7E948F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I07,s1,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I07_s1_w128A7E3F7-13B4-4D7E-B7B3-B546930A49F8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E21,s4,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E21_s4_w1096A66C6-C1AD-472E-A018-B8F45C17C6E3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N07,s5,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N07_s5_w10C328AFE-12E6-47F6-BB6C-36543A872AED.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J19,s4,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J19_s4_w17FD1CACE-7607-419D-867D-F623E058C36E.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s3,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s3_w1F7E09443-38AD-413E-A0A3-53260F3EB20D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F14,s3,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s3_w1040A495B-522E-4A0D-A269-A228C52D5320.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O19,s3,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O19_s3_w1BD2815C4-5B21-4BCA-916E-9A11B356E5C8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L07,s4,c8,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L07_s4_w14DCC7FF8-F591-4A17-A314-5E5C4C046A7E.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G16,s1,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G16_s1_w147424560-0A79-42DA-9480-68C2B8173DF1.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C17,s5,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C17_s5_w1548DE24A-DCE2-40C4-ADD2-B757C0BD2881.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B09,s4,c21,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B09_s4_w1C9DC96DD-0385-4F14-A12A-07398C72099F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E17,s3,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E17_s3_w1203472E9-4061-4E0D-87AC-C28B9696DB83.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G11,s4,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G11_s4_w103C5E1EB-B399-487B-914F-1D135E20D2C1.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J15,s1,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J15_s1_w124872277-A0E5-4736-A64B-4534A6FD9B57.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D22,s1,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D22_s1_w175250AC1-A353-49BE-801A-5C1945B29752.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O23,s4,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O23_s4_w13A133DC5-781C-4CA7-B3B6-0E10DE4E5D03.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O10,s2,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O10_s2_w1108E42E0-CA58-435A-8A5C-26648C491A3A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O11,s1,c6,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O11_s1_w11D509825-C132-433A-90BF-EE27D778A91D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O20,s2,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O20_s2_w1862D1828-67A2-4462-BA56-43BCB93BE18A.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G04,s5,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G04_s5_w1912B43A0-D79C-4B76-A8D0-4F87485633C7.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L16,s2,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L16_s2_w1F94AFB41-1116-4D88-8F8C-16B5E1AF0A66.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J21,s1,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J21_s1_w112E715B6-C34A-42C6-BBEF-89FE6906A9DD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M10,s5,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M10_s5_w1F6F381A1-22D3-4AF1-871B-6D91B9A686E8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E16,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E16_s3_w1EFAFCF26-33B4-4A59-86BF-CF10659B3F8D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M06,s2,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M06_s2_w1299191CB-A732-455F-A9FD-3759FAB51334.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B14,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B14_s3_w1ACEF0350-1D20-4A77-968A-676D7F759BB0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H04,s3,c3,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H04_s3_w1F18AFA2F-4661-46AD-85DA-C80401BD8234.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J07,s4,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J07_s4_w1E3326DDB-1B91-4D37-BD99-A1CA0FCAB8EF.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M20,s2,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M20_s2_w1953B8D3C-D688-44F1-9B83-5E14850EF308.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G09,s3,c22,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G09_s3_w1A85A16EC-2DBB-4DA8-9CD2-45E9CCC40535.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L03,s2,c38,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L03_s2_w1E3DCC4AD-884E-4EB1-8E91-D0FED52BC4D2.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K04,s3,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K04_s3_w199B50196-7995-4290-A2B1-FEEA8AE74089.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J10,s2,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J10_s2_w1A56421F5-6CE8-4EC5-9F59-0384A89F07AD.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K08,s2,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K08_s2_w1F7371580-E8B3-4709-8DF7-0C6B173E0828.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N03,s3,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N03_s3_w14E9ECC1D-19CD-41FA-BFC9-3515F06F6ECE.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O12,s1,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O12_s1_w13D0949E5-EB59-429A-8350-33C5823C48A7.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N03,s4,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N03_s4_w19F422D0C-4918-4812-ABE6-464CA6047B76.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J06,s3,c4,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J06_s3_w12FA67E78-0ABB-431D-8A47-71318CB531B1.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N23,s2,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N23_s2_w102C63BF7-8870-449A-8B22-2763888BB6EE.npy,protein synthesis inhibitor
